,BM,MV,EVEBITDA,ROEAVG,SCOSTRT,SGPMARGIN,QUICKRT,ROIC,TATURNRT,MACD1226,EMA26,MA12,RSI24,MKT
2006-03-10,-0.002108866881995503,0.0034690045980783533,0.002932343766445189,0.004950606837211299,0.0032689523920975696,-0.0032689523920975696,-0.0009470786000643033,0.005234019605858823,0.007402642645754101,0.004146373036690057,-5.941687983493372e-05,-9.482746015978921e-05,0.005620088731269157,0.004438383987244617
2006-03-13,-0.0017415993895502288,0.005194779166541613,-0.006431845596479569,0.003210607258596984,-0.001954468556527045,0.001954468556527045,-0.0030126032527233878,0.005299190172111657,0.0024904398245664625,0.010467061144638957,0.002491289307324259,0.0043707416131867705,0.007572904318226972,0.010774955455584028
2006-03-14,-0.0025375534879930363,0.004678368740041064,0.002888721836496245,-0.0017922079924527266,7.862255618397754e-05,-7.862255618397754e-05,0.0008034339931429265,-0.0007041887846826371,-0.0013115759270594155,6.540541520112343e-05,-0.00046569157187427,0.0017888406763030586,0.00027336668111845925,-0.0016570326418843412
2006-03-15,-0.004396055003996296,0.0007860242021614349,-0.0004789126495182792,0.00476285756921046,0.0005688698510113929,-0.0005688698510113929,0.0002939590454162852,0.003989603506107279,0.006097799837962737,0.000223678244172805,0.004670125116218336,0.004993669567481436,0.0022603004712673635,0.010398597613491751
2006-03-16,-0.0015735827112381073,-0.0006838847219642406,-0.0006770616918341854,0.004621207395402028,-0.0027204810876255577,0.0027204810876255577,-0.003448387689760275,0.003141095347311477,0.0011826921593283658,0.001439233453806266,0.0017058173329947814,0.0014827219783185876,0.0033377240620584914,-0.0014005464095659323
2006-03-17,0.006646550824049514,-0.00015863107507873252,-0.002412406917415885,0.0005952493531159253,0.0017388526901884634,-0.0017388526901884634,0.0006048044192004258,0.002421162760157334,0.005804450436149804,-0.004796692009540329,-0.0015827410040220955,-0.0020713763591796923,-0.003060240823536368,-0.00360065139583969
2006-03-20,-0.0019486120766591414,0.002636045125520318,0.000800864738185322,0.00011126185945997331,-0.00800226063950223,0.00800226063950223,-0.005353131414586619,-0.002430491037752655,-0.002682831882073163,0.006153443368229872,0.00301656961150446,0.002408396808261959,0.003272336002380173,0.013228888873740937
2006-03-21,-0.007416674987959094,-0.004146193768394274,0.0026591149477681627,0.0006552013173003237,0.0011779927180618367,-0.0011779927180618367,0.00527008505526338,-0.0006517590951586015,0.0043534869958404354,0.0010956776285883972,0.0071556413409821235,0.005983201819365357,0.00293720954876087,0.0028897841147131178
2006-03-22,0.002891977432749005,-0.008127034905528909,0.0013147749295989945,0.001029351110104204,8.666867558530453e-05,-8.666867558530453e-05,0.004685425043699228,-0.0002185113181962274,-0.003006020609366065,0.0021610989767525046,-0.003600914532028061,-0.003227006815938213,0.002065609730345831,0.006542296764712845
2006-03-23,-0.002883143631852669,-0.0063845948895568366,0.0010839556748136834,0.005993735725793597,0.002080829722330141,-0.002080829722330141,0.004853518420429264,0.003801245236558311,0.0021023547167783947,-0.007621543140574302,-0.0010604989980404274,-0.002426513400361386,-0.0009146178424067773,0.0007351094920046984
2006-03-24,-0.0048404355484095675,0.012722205861848608,0.0013440084760358677,0.009900135920792728,-0.006875066787272519,0.006875066787272519,-0.002613981107016692,0.007242401691860783,-0.003901824754323007,0.003278829025549461,0.00627382946874401,0.006510074263179948,0.001854468047900301,-0.005757215683398259
2006-03-27,-0.0041949225788765155,-0.0030515865876880413,0.0014362389248066378,0.008633650325479572,-0.007118112054061374,0.007118112054061374,-0.0038812427605586014,0.006304548404161614,-0.007653225848710542,0.006796045073218603,0.006363380441105331,0.007889471708352944,0.003229443414650125,0.007685921377470742
2006-03-28,0.0008078964251154825,-0.005713387008118985,0.011957586435768556,-0.002850796097474705,-0.010123972271673248,0.010123972271673248,-0.0031737203812206107,-0.003855571699222007,-0.004238091582218132,0.0006933035117439599,-0.0018508009664111066,-0.0016552014285869448,-0.005341757930983342,0.004931079639053181
2006-03-29,-0.005374403730882955,0.007258076328544534,0.008306610863863459,0.0031626256312726237,0.00310865786187247,-0.00310865786187247,-0.0017478864659466829,0.003244090705254118,-0.0020417826999194425,0.010458538273168087,0.0005437229393750985,0.007044555467634063,0.009901134482186637,0.008729089909556387
2006-03-30,-0.004791679728648303,0.004184347740991018,0.002209828365610827,0.005897207154997229,-0.00896512580938843,0.00896512580938843,-0.005785252206761436,0.004569608305179877,0.003461555135331796,0.00408841607919316,-0.00313575145764697,-0.0019957300324773795,-0.000572105723204876,-0.009158582338530865
2006-03-31,-0.003014636139072333,0.001076119832124608,0.0010376486225036378,0.00953593182710943,-0.004772467164801232,0.004772467164801232,-0.0029810125700202787,0.007791973668790928,0.006000499314416709,0.002084361153918546,-0.00014809272448564146,-0.0012371320524404027,-0.002155422193447067,0.00507332813539297
2006-04-03,-0.005816829890295607,0.0011405085509411505,0.0076655687286049734,0.00889934161979958,-0.01001509810807978,0.01001509810807978,-0.0035051308909156524,0.008786957314557645,-0.0013071285873924622,0.017132877285870304,0.0021154210630855287,0.003324174384806568,0.012557156184317249,0.01708974689382913
2006-04-04,0.005257580082577127,-0.0075915489013451765,0.003195487111041865,-0.007237384267213623,0.0007369272996360452,-0.0007369272996360452,0.005464858712827082,-0.003153717775001905,0.0028958428165875953,-0.011264744170326869,-0.0018171398925592235,-0.001405560339543168,-0.01646349463083991,0.009215957620662308
2006-04-05,-0.008005028823905705,0.006127967914640738,0.00626824319929069,0.014430861195808097,-0.009151166629181732,0.009151166629181732,-0.0015249797786749068,0.01019167128639235,-0.003312101885746062,0.012799461658944994,0.0076351241303601125,0.007293592127482108,0.012492372404442276,0.009632212193252046
2006-04-06,0.003401160806569927,-0.008409022895264157,0.002765608683116693,-0.0022096278827503273,0.0020949160424872464,-0.0020949160424872464,0.006931337479261199,-0.0025605715539064504,0.005837860731195538,-0.0029059998822605427,0.0031431363576714037,0.0029985755573954435,0.005131872923273216,0.0028691823675243426
2006-04-07,0.003396171690153344,-0.017900734974958074,0.004785653625635531,-0.012527666535887523,0.0035492099896450077,-0.0035492099896450077,0.0012324951196883785,-0.009540871423003592,0.0016472013502330464,-0.003239189772263977,0.002178255139377103,0.0008627822137077072,-0.008598831178719745,-0.00017837748700477417
2006-04-10,0.0008987431636483766,-0.012473410855348263,0.0004044165965004058,-0.0018207725021454554,0.00015092430579801905,-0.00015092430579801905,0.0006422633436072786,-0.00027367828826112967,0.002646793197393489,-0.001244951985354941,0.00011241286912236013,-0.0002060457522246144,0.0026095904489504065,0.013271586568883957
2006-04-11,0.001481617721561996,0.003805217655005231,-0.0012354152446610687,0.01444926644350428,-0.0051032059498330685,0.0051032059498330685,0.0017110285418430512,0.014846151201987573,0.004838693211221238,0.0026627917011808502,-0.0010263240278493074,0.00020912736762543696,0.006905902230924922,0.004724647112305594
2006-04-12,-0.00033287431830751005,-0.002294062017268103,-0.005139241422332078,0.0002719305905017587,0.00032568152565504854,-0.00032568152565504854,0.0018203206138902859,-0.0008467667714703472,0.003980142302959011,-0.0039023127983307273,-0.004602987581426938,-0.004253642162773564,-0.002026061963420904,-0.005654518105823389
2006-04-13,0.006055676731934082,0.004738479199107387,-0.011166574331802924,-0.0018171595291978442,0.012128978456016692,-0.012128978456016692,-0.006442589385720558,0.0007542681805614779,-0.0034528465710446307,-0.018714845355261644,-0.009572501109437252,-0.010593965894707279,-0.019688682615733696,-0.020833417458162737
2006-04-14,-0.0008438286198149438,-0.0006832455588505862,0.004333755914949219,0.002729782072337449,0.007866642903683134,-0.007866642903683134,-0.005125820665777249,0.0035292092042987673,0.005218588389232101,0.012704189443204936,-0.0030687606628544035,-0.002746489060656037,0.009867898782464109,0.022452167744520583
2006-04-17,0.002537166850301419,-0.005333513864811487,-0.00041392937307730814,0.001622381795292757,0.006149582460320935,-0.006149582460320935,0.0002907466938225712,0.003130941411621113,-0.00010418650002484276,-0.01116298242365419,-0.009913369107947843,-0.010214111807211018,-0.00692459281738305,0.005088155198557274
2006-04-18,-0.006464047636730866,0.005503915108706698,0.004738708498220503,0.0013929451995617914,-0.008538213160709688,0.008538213160709688,-0.005338879670740288,0.0015286210648067869,-4.687062105671568e-05,0.01333059357322299,0.0096322163244415,0.009652935615141123,0.010814476698962351,0.006004533794045427
2006-04-19,-0.009769509950690048,0.01246603467365952,0.0019326262807080965,0.014569810177086834,-0.005845304806436025,0.005845304806436025,-0.0010340046841785706,0.012804628249090948,0.0024447769102293342,0.01211007711244842,0.012199348011943022,0.015480480384432576,0.008925763082184828,0.0060489889149959765
2006-04-20,-0.02176506866081011,0.010875052032364642,0.006537813659625432,0.018430761998720357,-0.02090962618599572,0.02090962618599572,0.004515838381095325,0.01824734555701747,0.0006377196898232023,0.01454600750017663,0.0134856654322138,0.013087351504550657,0.015554829109430127,-0.003493851366708627
2006-04-21,-0.0199040113242747,0.010434848059390454,0.012853168012332902,0.018005260990721868,-0.0051559885963756965,0.0051559885963756965,-0.0007306088463557588,0.014034639952038191,0.008633463262399561,0.006478550996390482,-0.0008901339733033178,0.0008129053596111456,0.009764062034596456,0.012923801319631252
2006-04-24,-0.018813917089251533,0.012302634759384791,0.009430400919418687,0.03233936701270282,-0.01859431666938133,0.01859431666938133,0.0017857704983749913,0.02817748048599335,0.016442525825370688,0.015354628473976322,0.01503765220037549,0.014217685173085862,0.02249781594900249,-0.00572484598267121
2006-04-25,-0.007573066640863853,-0.006324190043011287,-0.0023837473586501828,0.011227506108011143,-0.019675689897706516,0.019675689897706516,0.005343919686712106,0.012340183517797969,0.0028333816918774323,0.02486113946457674,0.002370719599131259,0.0015164859064058414,0.02012120474858693,-0.0007758095832253117
