,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt,risk,emotion,news
2011-11-30,-0.04912476138199029,0.0024132421808374846,0.000490377895857001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000014,0.6566104171978328,3.1599030637847436
2011-12-01,0.017457775810520992,0.0003047739362504119,0.0008848135687862897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,2.789999999999999,0.0,0.0,0.0,0.0,2.789999999999999,0.0,0.0,0.0,0.5434043102947987,0.0,0.0,0.0,0.0,0.5434043102947987,0.0,0.0,0.0,3.2797191971737902,0.0,0.0,0.0,0.0,3.2797191971737902,0.0,2.789999999999999,0.5434043102947987,3.2797191971737902
2011-12-02,-0.028169871957226533,0.0007935416860865379,0.00034843214299258834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.5700000000000003,0.0,0.0,0.0,2.5700000000000003,0.0,0.0,0.0,0.0,0.3952215202339511,0.0,0.0,0.0,0.3952215202339511,0.0,0.0,0.0,0.0,3.3166669680070444,0.0,0.0,0.0,3.3166669680070444,0.0,2.5700000000000003,0.3952215202339511,3.3166669680070444
2011-12-05,-0.04524475488592472,0.002047087844687409,0.0003656850636497038,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3.950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.950000000000003,7.900000000000006,0.3230919092996705,0.0,0.0,0.0,0.0,0.0,0.0,0.3230919092996705,0.646183818599341,3.0712251631980387,0.0,0.0,0.0,0.0,0.0,0.0,3.0712251631980387,6.1424503263960775,3.950000000000003,0.3230919092996705,3.0712251631980387
2011-12-06,0.007041397130527649,4.958127354980301e-05,0.000296896216914238,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,3.6500000000000057,0.0,0.0,0.0,0.0,0.0,3.6500000000000057,0.0,0.0,0.2933091215110318,0.0,0.0,0.0,0.0,0.0,0.2933091215110318,0.0,0.0,2.9739114821015744,0.0,0.0,0.0,0.0,0.0,2.9739114821015744,0.0,3.6500000000000057,0.2933091215110318,2.9739114821015744
2011-12-07,0.005659932772104526,3.203483898474282e-05,0.00016173277724309992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19321488196920067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9739114821015744,0.0,3.3200000000000003,0.19321488196920067,2.9739114821015744
2011-12-08,0.008436460593042483,7.117386733795873e-05,0.00034862530529154175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,3.1000000000000014,0.0,0.0,0.0,0.0,3.1000000000000014,0.0,0.0,0.0,0.17293164710164347,0.0,0.0,0.0,0.0,0.17293164710164347,0.0,0.0,0.0,2.8074919068385378,0.0,0.0,0.0,0.0,2.8074919068385378,0.0,3.1000000000000014,0.17293164710164347,2.8074919068385378
2011-12-09,-0.01316962084649731,0.0001734389132404965,0.00029458074040559297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.0999999999999943,0.0,0.0,0.0,3.0999999999999943,0.0,0.0,0.0,0.0,0.12259325554629731,0.0,0.0,0.0,0.12259325554629731,0.0,0.0,0.0,0.0,2.8660967789365084,0.0,0.0,0.0,2.8660967789365084,0.0,3.0999999999999943,0.12259325554629731,2.8660967789365084
2011-12-12,-0.010128229606461758,0.0001025810349612085,0.00010810651690050817,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3.5899999999999963,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999963,7.179999999999993,0.042623796496517756,0.0,0.0,0.0,0.0,0.0,0.0,0.042623796496517756,0.08524759299303551,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,6.047503199854417,3.5899999999999963,0.042623796496517756,3.0237515999272087
2011-12-13,-0.02804551290949142,0.00078655079435645,0.0002640717238063983,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,5.359999999999999,0.0,0.0,0.0,0.0,0.0,5.359999999999999,0.0,-0.0,-0.03182437449422102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03182437449422102,-0.0,0.0,2.9739114821015744,0.0,0.0,0.0,0.0,0.0,2.9739114821015744,0.0,5.359999999999999,-0.03182437449422102,2.9739114821015744
2011-12-14,-0.01726306742378103,0.00029801349687800984,0.00020823132355098192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.759999999999998,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16811552244153202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,0.0,3.759999999999998,-0.16811552244153202,3.0237515999272087
2011-12-15,-0.012261271488205772,0.00015033877850748777,0.0004253583747063568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,5.109999999999999,0.0,0.0,0.0,0.0,5.109999999999999,0.0,-0.0,-0.0,-0.28811142381282906,-0.0,-0.0,-0.0,-0.0,-0.28811142381282906,-0.0,0.0,0.0,3.116546762839201,0.0,0.0,0.0,0.0,3.116546762839201,0.0,5.109999999999999,-0.28811142381282906,3.116546762839201
2011-12-16,0.04225315798219409,0.001785329359468252,0.0003355234884714468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.3799999999999955,0.0,0.0,0.0,2.3799999999999955,0.0,-0.0,-0.0,-0.0,-0.2852826308062815,-0.0,-0.0,-0.0,-0.2852826308062815,-0.0,0.0,0.0,0.0,3.116546762839201,0.0,0.0,0.0,3.116546762839201,0.0,2.3799999999999955,-0.2852826308062815,3.116546762839201
2011-12-19,0.01866217078595689,0.00034827661844422276,0.0004964780159666764,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,-0.17999999999999972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17999999999999972,-0.35999999999999943,-0.2119241923987696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2119241923987696,-0.4238483847975392,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,6.047503199854417,-0.17999999999999972,-0.2119241923987696,3.0237515999272087
2011-12-20,-0.015265145361659016,0.00023302466291257978,0.0001962965875348588,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.8900000000000006,0.0,0.0,0.0,0.0,0.0,0.8900000000000006,0.0,-0.0,-0.22893779494169075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.22893779494169075,-0.0,0.0,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,0.0,0.8900000000000006,-0.22893779494169075,3.0237515999272087
2011-12-21,-0.026032738742286732,0.0006777034864241566,0.00029060238245140165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1600000000000037,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2527089262762345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,0.0,2.1600000000000037,-0.2527089262762345,3.0237515999272087
2011-12-22,-0.004528587818894536,2.0508107633439973e-05,0.0011323046449458064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,2.9399999999999977,0.0,0.0,0.0,0.0,2.9399999999999977,0.0,-0.0,-0.0,-0.21585575639379137,-0.0,-0.0,-0.0,-0.0,-0.21585575639379137,-0.0,0.0,0.0,3.0237515999272087,0.0,0.0,0.0,0.0,3.0237515999272087,0.0,2.9399999999999977,-0.21585575639379137,3.0237515999272087
2011-12-23,0.004659926554817062,2.1714915496289213e-05,0.00034212951182350767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.3900000000000006,0.0,0.0,0.0,2.3900000000000006,0.0,-0.0,-0.0,-0.0,-0.18988302003550997,-0.0,-0.0,-0.0,-0.18988302003550997,-0.0,0.0,0.0,0.0,2.9739114821015744,0.0,0.0,0.0,2.9739114821015744,0.0,2.3900000000000006,-0.18988302003550997,2.9739114821015744
2011-12-26,-0.01107975071494316,0.00012276087590528347,0.00013142428153730402,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2.440000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.440000000000005,4.88000000000001,-0.3081264681734838,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3081264681734838,-0.6162529363469677,2.9739114821015744,0.0,0.0,0.0,0.0,0.0,0.0,2.9739114821015744,5.947822964203149,2.440000000000005,-0.3081264681734838,2.9739114821015744
2011-12-27,-0.03497133877097536,0.0012229945354343243,0.0004093951496421481,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,2.6999999999999957,0.0,0.0,0.0,0.0,0.0,2.6999999999999957,0.0,-0.0,-0.44637721070316283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.44637721070316283,-0.0,0.0,3.0712251631980387,0.0,0.0,0.0,0.0,0.0,3.0712251631980387,0.0,2.6999999999999957,-0.44637721070316283,3.0712251631980387
2011-12-28,-0.013317656269941303,0.00017735996852430688,0.00044633889667230353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.480000000000004,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4786485290394837,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116546762839201,0.0,2.480000000000004,-0.4786485290394837,3.116546762839201
2011-12-29,-0.0013946031128604375,1.9449178424000222e-06,0.00012878734436246633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,2.1099999999999994,0.0,0.0,0.0,0.0,2.1099999999999994,0.0,-0.0,-0.0,-0.48267640137262235,-0.0,-0.0,-0.0,-0.0,-0.48267640137262235,-0.0,0.0,0.0,3.0712251631980387,0.0,0.0,0.0,0.0,3.0712251631980387,0.0,2.1099999999999994,-0.48267640137262235,3.0712251631980387
2011-12-30,0.017911339458760445,0.0003208160812069489,0.00012076174286202141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.980000000000004,0.0,0.0,0.0,2.980000000000004,0.0,-0.0,-0.0,-0.0,-0.4635164941194759,-0.0,-0.0,-0.0,-0.4635164941194759,-0.0,0.0,0.0,0.0,3.0712251631980387,0.0,0.0,0.0,3.0712251631980387,0.0,2.980000000000004,-0.4635164941194759,3.0712251631980387
2012-01-04,-0.031173127181397753,0.0009717638582675994,0.00021917625321372808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,4.909999999999997,0.0,0.0,0.0,19.639999999999986,-0.0,-0.0,-0.0,-0.0,-0.5361514495333924,-0.0,-0.0,-0.0,-2.1446057981335698,0.0,0.0,0.0,0.0,2.7452375146738426,0.0,0.0,0.0,10.98095005869537,4.909999999999997,-0.5361514495333924,2.7452375146738426
2012-01-05,-0.0585461311431823,0.0034276494718347003,0.0006298278656982313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,6.329999999999998,0.0,6.329999999999998,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5601019087229133,-0.0,-0.5601019087229133,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.7452375146738426,0.0,2.7452375146738426,0.0,0.0,0.0,0.0,6.329999999999998,-0.5601019087229133,2.7452375146738426
2012-01-06,0.003173845409328635,1.0073294682316451e-05,0.0007978810437635624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5.25,5.25,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4945636464639963,-0.4945636464639963,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.7452375146738426,2.7452375146738426,0.0,0.0,0.0,0.0,5.25,-0.4945636464639963,2.7452375146738426
2012-01-09,0.034378752874850704,0.0011818986492300556,0.0005223512357407167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.6099999999999994,0.0,0.0,0.0,3.6099999999999994,0.0,0.0,0.0,7.219999999999999,-0.44598819683676616,-0.0,-0.0,-0.0,-0.44598819683676616,-0.0,-0.0,-0.0,-0.8919763936735323,3.542937401003075,0.0,0.0,0.0,3.542937401003075,0.0,0.0,0.0,7.08587480200615,3.6099999999999994,-0.44598819683676616,3.542937401003075
2012-01-10,0.034115753240171465,0.0011638846191442697,0.00026603767489925714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,-0.0,-0.3209813230277236,-0.0,-0.0,-0.3209813230277236,-0.0,-0.0,-0.0,-0.0,0.0,3.5991820510415247,0.0,0.0,3.5991820510415247,0.0,0.0,0.0,0.0,2.5,-0.3209813230277236,3.5991820510415247
2012-01-11,0.0020775389342153616,4.316168023180701e-06,0.0003832289982684877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.9799999999999969,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.30646502911229623,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.626160907695757,0.0,0.0,0.0,0.0,1.9799999999999969,-0.30646502911229623,3.626160907695757
2012-01-12,-0.011275971641757643,0.00012714753646572255,0.00019302028879470597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0300000000000011,0.0,1.0300000000000011,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2726224758956222,-0.0,-0.2726224758956222,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.702987249421833,0.0,3.702987249421833,0.0,0.0,0.0,0.0,1.0300000000000011,-0.2726224758956222,3.702987249421833
2012-01-13,-0.06370024500840366,0.004057721214130654,0.0005937358704987679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.739999999999995,2.739999999999995,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.250031467610848,-0.250031467610848,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.6780285755744044,3.6780285755744044,0.0,0.0,0.0,0.0,2.739999999999995,-0.250031467610848,3.6780285755744044
2012-01-16,-0.04950279492208498,0.0024505267050980027,0.0006749010241809513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4.32,0.0,0.0,0.0,4.32,0.0,0.0,0.0,8.64,-0.31850394402912735,-0.0,-0.0,-0.0,-0.31850394402912735,-0.0,-0.0,-0.0,-0.6370078880582547,3.0712251631980387,0.0,0.0,0.0,3.0712251631980387,0.0,0.0,0.0,6.1424503263960775,4.32,-0.31850394402912735,3.0712251631980387
2012-01-17,0.044400320671532434,0.0019713884757349104,0.0006728712283575558,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.529999999999994,0.0,0.0,3.529999999999994,0.0,0.0,0.0,0.0,-0.0,-0.3046102429466265,-0.0,-0.0,-0.3046102429466265,-0.0,-0.0,-0.0,-0.0,0.0,3.0712251631980387,0.0,0.0,3.0712251631980387,0.0,0.0,0.0,0.0,3.529999999999994,-0.3046102429466265,3.0712251631980387
2012-01-18,-0.058699669828707,0.003445651237999215,0.0007604799631227241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.259999999999998,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4583730555037139,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.3166669680070444,0.0,0.0,0.0,0.0,4.259999999999998,-0.4583730555037139,3.3166669680070444
2012-01-19,0.012546777086037686,0.00015742161524672033,0.0006252273724936197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.769999999999996,0.0,1.769999999999996,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4356326484005728,-0.0,-0.4356326484005728,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.2413537407960087,0.0,3.2413537407960087,0.0,0.0,0.0,0.0,1.769999999999996,-0.4356326484005728,3.2413537407960087
2012-01-20,0.02123314968071277,0.0004508466453635528,0.00021022495369098752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.2899999999999991,1.2899999999999991,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3653788754906396,-0.3653788754906396,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.2797191971737902,3.2797191971737902,0.0,0.0,0.0,0.0,1.2899999999999991,-0.3653788754906396,3.2797191971737902
2012-01-30,0.0075060269334201735,5.634044032522905e-05,0.00016379241356539412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2.270000000000003,0.0,0.0,0.0,2.270000000000003,0.0,0.0,0.0,20.430000000000028,-0.2993968672282194,-0.0,-0.0,-0.0,-0.2993968672282194,-0.0,-0.0,-0.0,-2.6945718050539744,2.6077370147716277,0.0,0.0,0.0,2.6077370147716277,0.0,0.0,0.0,23.46963313294465,2.270000000000003,-0.2993968672282194,2.6077370147716277
2012-01-31,-0.003954064216403097,1.563462382743944e-05,0.0002589619304134323,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.6799999999999997,0.0,0.0,3.6799999999999997,0.0,0.0,0.0,0.0,-0.0,-0.2617994308933799,-0.0,-0.0,-0.2617994308933799,-0.0,-0.0,-0.0,-0.0,0.0,2.7452375146738426,0.0,0.0,2.7452375146738426,0.0,0.0,0.0,0.0,3.6799999999999997,-0.2617994308933799,2.7452375146738426
2012-02-01,0.0032321146139917545,1.0446564877979068e-05,0.00025553011118508074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.719999999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.29453718160266346,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.8660967789365084,0.0,0.0,0.0,3.719999999999999,-0.29453718160266346,2.8660967789365084
2012-02-02,0.02221672011921072,0.0004935826528553424,0.00014489712933457656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.530000000000001,0.0,0.0,2.530000000000001,0.0,0.0,0.0,-0.0,-0.0,-0.15369356460330266,-0.0,-0.0,-0.15369356460330266,-0.0,-0.0,-0.0,0.0,0.0,2.9214564286036615,0.0,0.0,2.9214564286036615,0.0,0.0,0.0,2.530000000000001,-0.15369356460330266,2.9214564286036615
2012-02-03,0.021763256385152197,0.00047363932848586783,0.0001519853316761488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.4299999999999997,-0.0,-0.4299999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08908225709570729,-0.0,-0.08908225709570729,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.0237515999272087,0.0,3.0237515999272087,0.0,0.0,0.0,-0.4299999999999997,-0.08908225709570729,3.0237515999272087
2012-02-06,0.009469171774793672,8.966521410054914e-05,0.0001402062762112315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2.4399999999999977,-0.0,-0.0,-0.0,-0.0,-2.4399999999999977,-0.0,-0.0,-4.8799999999999955,-0.05833764009858953,-0.0,-0.0,-0.0,-0.0,-0.05833764009858953,-0.0,-0.0,-0.11667528019717906,3.3522981033806025,0.0,0.0,0.0,0.0,3.3522981033806025,0.0,0.0,6.704596206761205,-2.4399999999999977,-0.05833764009858953,3.3522981033806025
2012-02-07,-0.01886557102258557,0.00035590977000822034,0.0002079363145850908,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.27999999999999403,-0.0,-0.0,-0.0,-0.27999999999999403,-0.0,-0.0,-0.0,-0.0,-0.09886646493808833,-0.0,-0.0,-0.0,-0.09886646493808833,-0.0,-0.0,-0.0,0.0,3.2797191971737902,0.0,0.0,0.0,3.2797191971737902,0.0,0.0,0.0,-0.27999999999999403,-0.09886646493808833,3.2797191971737902
2012-02-08,0.027264166962243763,0.0007433348001451043,0.00020133057177256305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.1999999999999957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012454155061095042,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.2797191971737902,0.0,0.0,0.0,-3.1999999999999957,-0.012454155061095042,3.2797191971737902
2012-02-09,0.007898810212210172,6.23912027685157e-05,0.0002470908715530366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.1299999999999955,-0.0,-0.0,-3.1299999999999955,-0.0,-0.0,-0.0,0.0,0.0,0.04490325162192915,0.0,0.0,0.04490325162192915,0.0,0.0,0.0,0.0,0.0,3.2413537407960087,0.0,0.0,3.2413537407960087,0.0,0.0,0.0,-3.1299999999999955,0.04490325162192915,3.2413537407960087
2012-02-10,0.0015179290347253627,2.304108554462271e-06,0.00014321051425103746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-2.6300000000000026,-0.0,-2.6300000000000026,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.021323589843852804,0.0,0.021323589843852804,0.0,0.0,0.0,0.0,0.0,0.0,3.2014574497566843,0.0,3.2014574497566843,0.0,0.0,0.0,-2.6300000000000026,0.021323589843852804,3.2014574497566843
2012-02-13,0.022790470142220798,0.0005194055293034576,0.00026751186554579997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-3.1600000000000037,-0.0,-0.0,-0.0,-0.0,-3.1600000000000037,-0.0,-0.0,-6.320000000000007,0.05431643337464889,0.0,0.0,0.0,0.0,0.05431643337464889,0.0,0.0,0.10863286674929779,3.0712251631980387,0.0,0.0,0.0,0.0,3.0712251631980387,0.0,0.0,6.1424503263960775,-3.1600000000000037,0.05431643337464889,3.0712251631980387
2012-02-14,-0.0037274260888287003,1.3893705247680822e-05,0.00016919803318837088,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-3.1999999999999957,-0.0,-0.0,-0.0,-3.1999999999999957,-0.0,-0.0,-0.0,-0.0,-0.045000454637862855,-0.0,-0.0,-0.0,-0.045000454637862855,-0.0,-0.0,-0.0,0.0,3.116546762839201,0.0,0.0,0.0,3.116546762839201,0.0,0.0,0.0,-3.1999999999999957,-0.045000454637862855,3.116546762839201
2012-02-15,0.017327596817457547,0.0003002456114683649,0.00014961969454048335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.809999999999995,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07496892864972259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116546762839201,0.0,0.0,0.0,-3.809999999999995,0.07496892864972259,3.116546762839201
2012-02-16,-0.004037113697017425,1.62982870026457e-05,0.00014647730291464126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.039999999999999,-0.0,-0.0,-3.039999999999999,-0.0,-0.0,-0.0,0.0,0.0,0.033933980210830474,0.0,0.0,0.033933980210830474,0.0,0.0,0.0,0.0,0.0,3.2797191971737902,0.0,0.0,3.2797191971737902,0.0,0.0,0.0,-3.039999999999999,0.033933980210830474,3.2797191971737902
2012-02-17,-0.005598675391240704,3.134516613648425e-05,0.0001799981492343112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-2.049999999999997,-0.0,-2.049999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.044157538922209576,-0.0,-0.044157538922209576,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.2413537407960087,0.0,3.2413537407960087,0.0,0.0,0.0,-2.049999999999997,-0.044157538922209576,3.2413537407960087
2012-02-20,0.0045868452092063805,2.1039148973219526e-05,0.00017390611182149625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.8800000000000026,-0.0,-0.0,-0.0,-0.0,-1.8800000000000026,-0.0,-0.0,-3.760000000000005,-0.07239191961067898,-0.0,-0.0,-0.0,-0.0,-0.07239191961067898,-0.0,-0.0,-0.14478383922135796,3.2797191971737902,0.0,0.0,0.0,0.0,3.2797191971737902,0.0,0.0,6.5594383943475805,-1.8800000000000026,-0.07239191961067898,3.2797191971737902
2012-02-21,0.021647232757266544,0.00046860268604727366,0.0002045546975710508,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-3.3200000000000003,-0.0,-0.0,-0.0,-3.3200000000000003,-0.0,-0.0,-0.0,-0.0,-0.011549143206138653,-0.0,-0.0,-0.0,-0.011549143206138653,-0.0,-0.0,-0.0,0.0,3.4199638905247967,0.0,0.0,0.0,3.4199638905247967,0.0,0.0,0.0,-3.3200000000000003,-0.011549143206138653,3.4199638905247967
2012-02-22,0.030314261577236046,0.0009189544549730896,0.0002196014689906273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.5799999999999983,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.22640901309990685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4199638905247967,0.0,0.0,0.0,-3.5799999999999983,0.22640901309990685,3.4199638905247967
2012-02-23,-0.0035081739420945723,1.2307284407991372e-05,0.00018774409589782405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.270000000000003,-0.0,-0.0,-3.270000000000003,-0.0,-0.0,-0.0,0.0,0.0,0.20527414203809058,0.0,0.0,0.20527414203809058,0.0,0.0,0.0,0.0,0.0,3.2413537407960087,0.0,0.0,3.2413537407960087,0.0,0.0,0.0,-3.270000000000003,0.20527414203809058,3.2413537407960087
