,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2011-03-03,-0.022841310502122347,0.0005217254654543646,0.00010675262300286734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-04,0.007068755237395585,4.996730060620752e-05,4.7253707024881576e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-07,0.005814050992170472,3.380318893955845e-05,3.836760817578093e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-08,0.006204566514891319,3.8496645637710604e-05,4.799089863339357e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-09,0.002283484409352887,5.214301047757704e-06,4.5899507534824717e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-10,0.006051733122041547,3.662347378041473e-05,6.97561689063861e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-11,0.0071596090244137045,5.126000138246616e-05,0.00010798570100341354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-14,0.005232438498405045,2.7378412639591246e-05,6.935768170750884e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-15,-0.011432639540964296,0.0001307052468736203,0.00022084230520695355,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-16,0.006608555063942312,4.367300003315757e-05,4.2437789066050564e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-17,-0.021866613391552825,0.00047814878121563734,0.00021483073900162587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-18,0.004838189430951267,2.3408076969768548e-05,9.044208773247794e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-21,-0.0120695922516596,0.00014567505712132146,4.505349137965255e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-22,-0.0030965135201519445,9.588395980483787e-06,6.758292932544424e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-23,0.008648046994157,7.47887168131479e-05,2.2377355368566855e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-24,0.0013274235547822144,1.7620532937906505e-06,2.7819165081527e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-25,-0.005255019464142308,2.7615229568514506e-05,1.5046582576516094e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-28,-0.019045504954929626,0.00036273125898824896,3.1519658304483666e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-29,-0.03193666394593997,0.001019950503995902,0.00012732492586752208,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-30,-0.012511210342169399,0.00015653038422600653,7.743936442907133e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-31,0.0019159471182828014,3.670853360056171e-06,0.00010171486878743786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-01,0.0067016827047536864,4.4912551075194686e-05,3.622932665677092e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-06,-0.02072396423416567,0.0004294826935789779,4.664886307585024e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2011-04-07,0.010156841556861806,0.00010316143041119496,2.5851296353491908e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-08,0.014558829956663466,0.00021195952970704153,2.3769440081676398e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-11,-0.016163047099144734,0.000261244091529171,3.8618219393682694e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-12,-0.002636100100636085,6.9490237405735785e-06,3.7341182935830465e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-13,0.02037766401618324,0.00041524919075644923,5.753203469995332e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-14,-0.004054251959193955,1.6436958948628024e-05,3.3707730436236304e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-15,-0.006473664229055487,4.1908328550552574e-05,3.8698031605495e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-18,-0.0067550373088032245,4.563052904332351e-05,2.4818998184923808e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-19,-0.008971004716604725,8.047892562534422e-05,8.910194796501797e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-20,0.013863032131878228,0.0001921836598894882,3.3458207403446865e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-21,0.002357907509316526,5.559727822491262e-06,2.536776142228214e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-22,-0.005865410496660672,3.44030402943372e-05,6.333809918462126e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-25,-0.029782686357115118,0.000887008406646291,0.0001267665940183402,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-26,-0.017461368623747475,0.0003048993942143928,0.00012781476542714785,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-27,-0.016572087409795877,0.000274634081117915,8.143043744201006e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-28,-0.04158308290891455,0.0017291527842096613,0.00018548063182230858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-29,0.009433876457125123,8.899802500829966e-05,0.00011503043722649877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-03,0.010191990295451703,0.0001038766661825817,8.625560860095818e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-05-04,-0.019802844199475977,0.0003921526383887194,0.0001523306034699294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-05,0.011657579038565125,0.00013589914904039296,9.248813541999598e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-06,0.0040264775847154155,1.6212521740215687e-05,0.0001546193233932657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-09,0.014583648106871294,0.0002126827921050507,8.103244335847398e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-10,-0.0006011873631139864,3.614262455679481e-07,3.474045485307176e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-11,-0.0013539944899916279,1.8333010789276885e-06,3.834373298685972e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-12,-0.02251073739403786,0.0005067332980233344,0.00010733845462812354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-13,0.0005717364450807949,3.268825626336248e-07,9.984752540571584e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-16,-0.0037773087294121765,1.4268061237293432e-05,3.414109307707054e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-17,-0.01242320958548504,0.00015433613640488737,0.00012148242787974116,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-18,-0.004882592541471276,2.383970992603093e-05,7.636194707282515e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-19,-0.006645365958304339,4.416088871979015e-05,5.397755422516408e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-20,-0.01074814927993728,0.00011552271294381627,4.018644134557373e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-23,-0.040242447378716406,0.001619454571028759,0.0001537110522335618,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-24,0.03510034130333484,0.0012320339596105935,0.0005173023149356386,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-25,-0.03337748330997403,0.001114056392107595,0.0001893206154337546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-26,-0.01366208416572956,0.00018665254375147837,0.00020205736815421995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-27,-0.00965022665676063,9.312687452685344e-05,0.0002776677534494802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-30,0.013733727803234785,0.00018861527937334417,0.0003392989675107646,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-31,0.01428051686556131,0.00020393316194758102,0.00017145961776257411,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,0.005714334926861575,3.265362365635008e-05,7.835119257617771e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-02,-0.020690270450474557,0.0004280872913137806,0.0004133751022623432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-03,0.016416432626043864,0.00026949926016543745,7.745433321881626e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-07,0.0002005603899952746,4.022447003505664e-08,5.820622118489643e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-06-08,-0.0032256377329309416,1.0404738784107865e-05,6.432923063067378e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-09,-0.02027564975510021,0.00041110197299149524,0.00010555031730581105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-10,-0.004830371669198641,2.3332490462596866e-05,0.0001421843853662098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-13,0.006447382001141477,4.156873466864308e-05,0.0003228505419908687,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-14,0.010924483433039534,0.00011934433827875523,4.78326952323899e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,-0.013133442077395863,0.00017248730080031215,7.602577529403044e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-16,-0.020534953433795522,0.0004216843125281505,0.00019790862685255804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-17,-0.010004112319347946,0.00010008226329812935,0.00011123843835847839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-20,-0.013647979028921675,0.00018626733157388583,0.00015189778216099584,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-21,0.004850800442606662,2.3530264933992987e-05,8.515454895322532e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-22,-0.005166602550999322,2.66937819199927e-05,5.624292147237813e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-23,0.028558247023624972,0.0008155734730623846,0.00020347569334877257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-24,0.021716221756618914,0.0004715942873826487,0.00011510340916797443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-27,0.013769621799345266,0.00018960248449700437,0.00012405882014488267,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-28,0.00037913793966115605,1.437455772905064e-07,6.188303074993315e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,-0.009282686734536583,8.616827301154144e-05,7.780083770741593e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-30,0.011341737222383408,0.0001286350032215973,5.1676233039257845e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-01,0.010992416072303612,0.00012083321110663878,8.447766858562601e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-04,0.024142927475920395,0.0005828809471075519,8.25433897092691e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-05,0.00824060267155513,6.790753239044156e-05,8.722118152336625e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-06,0.012218186535139175,0.00014928408220745624,9.753740105906967e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,0.006153591165013239,3.7866684226128995e-05,0.0001704051396968581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-08,-0.005449361847794876,2.9695544548202384e-05,8.04569692052531e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-11,0.009342640054450513,8.728492318702308e-05,6.583413939028198e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-12,-0.013137923462340773,0.00017260503290232414,0.0002587318070337773,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,0.02390658070794771,0.0005715246011456177,5.2575912334345065e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,0.021324201984718627,0.0004547215902850778,9.879713472898431e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-15,0.019502611326015717,0.00038035184853363655,8.90113830484366e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-18,-0.005291854268666185,2.8003721600800525e-05,0.00010004498346241261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-19,-0.02009227309522199,0.0004036994381329815,0.00022053652893166956,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-20,0.003799523442062913,1.4436378386785608e-05,0.0001654962908008881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,-0.016748306124178214,0.00028050575802918544,0.00011462828246154919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-22,0.009383716517619156,8.805413568303858e-05,9.41296248972452e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-25,-0.04079944787688561,0.0016645949470587055,0.0002486919829967185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-26,0.006158706811873138,3.7929669594612595e-05,0.00012921500302668675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-27,0.025453647011051572,0.0006478881461632147,0.00019835641478572327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,0.004185429066562385,1.7517816471225276e-05,0.0002547643736792936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-29,-0.006667891805868464,4.446078113476781e-05,0.00020714974022842893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,0.015320891208943976,0.0002347297074362968,0.0001018551482425765,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-02,0.0050981557047764525,2.5991191590144688e-05,0.00026271664371605997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-03,0.014262902695040047,0.00020343039328818064,0.00030884722169047897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-04,-0.008529040173503866,7.274452628124285e-05,7.260412472578304e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,-0.01971345603631658,0.00038862034889578656,0.001472649635296296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-08,-0.04647339131346229,0.002159776100174192,0.00100575480750878,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-09,0.0015032459270836185,2.2597483172934876e-06,0.0023069096022427836,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-10,0.014674001378022439,0.00021532631644220442,0.00036896150115640105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-11,0.02627361682300844,0.000690302940962272,0.0005644912394334844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,0.011738715197972205,0.00013779743449910363,0.00020129926624234146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-15,0.017327152926321254,0.0003002302285321232,0.00010517319818882767,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-16,-0.009970066005305256,9.94022161501435e-05,0.0001032399402494491,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-17,0.003231158858928218,1.0440387571630305e-05,9.574920184216922e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-18,-0.022119443379133408,0.0004892697754026887,0.00013285741943195852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,-0.00356654828036973,1.2720266636208279e-05,0.0006015900306209647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-22,-0.001985705769778967,3.94302740413348e-06,0.00018454395567335004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-23,0.02794938917187384,0.0007811683550808586,0.0001688408631652686,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-24,0.004028524807512923,1.6229012124747034e-05,0.0001782337819046852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-25,0.0029100352959376963,8.468305423603195e-06,0.00010661947257816867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,0.01041285948207804,0.00010842764259350256,8.335959135536261e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-29,0.0012796041266884828,1.6373867210381946e-06,9.10393149408095e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-30,-0.021025978347824825,0.00044209176548319835,0.00010042122244805553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,-0.013666362037032087,0.0001867694513272318,0.0002288680050487768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-01,-0.004077754732933592,1.6628083661962307e-05,0.00012494412628985663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-02,-0.008645271617692352,7.474072134367694e-05,0.00014717696501081586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-05,-0.028969757759346848,0.0008392468646352369,0.0003322855488625672,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-06,-0.01038329365511892,0.0001078127871284328,0.0001783914953037667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-07,0.028034636730170703,0.0007859408565926363,0.00019001264541350634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-08,-0.008573681910620579,7.350802150450254e-05,0.00012894204767309017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-09,-0.011671902048425942,0.0001362332974280497,0.00010123180660073752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-13,-0.022553293183686485,0.0005086510334293193,0.0004407932862223656,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2011-09-14,0.017287519271922847,0.0002988583225771038,0.00020368640024625648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-15,-0.001243717391506749,1.5468329499363519e-06,8.098046595656584e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,-0.0011195267171100198,1.2533400703231384e-06,6.790460294940872e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-19,-0.023324503980301614,0.0005440324859271058,0.00013661152890670679,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-20,0.0024539602854023457,6.0219210823319615e-06,0.00013749842920603655,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-21,0.027875487169179536,0.000777042784919093,0.0001676372266955876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-22,-0.032425921111777,0.0010514403599471854,0.00014951931462421183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-23,-0.011129565482218773,0.00012386722782299557,0.0005983609714317162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-26,-0.016893929523762452,0.0002854048547538526,0.00010463019850473987,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-27,0.0018431186439569203,3.3970863357015967e-06,0.00020165032695320328,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,-0.016222244983513434,0.0002631612323051268,0.000157885951739161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-29,-0.03184064183291291,0.0010138264723318436,0.0003815505517380755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-30,-0.0009601900903231098,9.219650095547017e-07,0.00012569613537268936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-10-10,-0.0013787260986024563,1.9008856549675502e-06,9.410395207124476e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2011-10-11,-0.004935963174371949,2.4363732458756008e-05,0.0006030369035942098,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-12,0.037438294959059704,0.0014016259294415553,0.00045545906663453797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-13,0.02047174260711415,0.00041909224537193293,0.00018058286831566835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-14,-0.003391015863519975,1.1498988586644121e-05,0.00015051185712261047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-17,0.0025143021624574047,6.321715364137981e-06,0.00010183322097764135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-18,-0.0313530553421284,0.0009830140792865662,0.00022868160088963775,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-19,-0.0026814992728656506,7.190438350379013e-06,0.00020166800638010796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-20,-0.03219952420796446,0.0010368093592192892,0.000396425209053872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-21,-0.020308821248609554,0.00041244822050797494,0.0002005056121108042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-24,0.011877459420485792,0.0001410740422852867,0.0005331750414927295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-25,0.03241764633185262,0.0010509037936970778,0.00028252071647984233,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-26,0.01649519373817565,0.0002720914164599492,0.00022428455596239385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-27,-0.0002589316003493991,6.704557365950094e-08,0.00012639753006815863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-28,0.02736831118056493,0.0007490244568762353,0.00022832256348707445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-31,0.02298733663102226,0.0005284176453879377,0.00017082485012227886,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-11-01,0.0006564449056476462,4.309199141507472e-07,0.00026503003023975783,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-02,0.031932879697511574,0.001019708805775747,0.0005046118548903129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-03,-0.0038551031136035974,1.4861820016516152e-05,0.0003634963369805883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-04,0.005216187654244031,2.7208613644287847e-05,0.00015948403842793213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-07,-0.0039636396944011665,1.5710439627032573e-05,0.00011294842211016649,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-08,-0.01883900597117183,0.00035490814598184784,0.00012798535548009786,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-09,0.03280628164712773,0.00107625211551067,0.00030880553596312067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-10,0.004646250220526227,2.1587641111740012e-05,0.00041596003121329865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-11,-0.00456770047324806,2.086388761331055e-05,0.0001852081461210226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-14,0.027436882090415615,0.0007527824988433692,0.0002594637237428599,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-15,0.005432932060255524,2.9516750771352334e-05,0.00010091138875968751,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-16,-0.030269935956228622,0.0009162690227941824,0.0001975381835818674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-17,0.005391089319074283,2.9063844046236813e-05,0.0001847281465973357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-18,-0.03298687231366504,0.001088133745038041,0.00029593047872925976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-21,-0.006996426433593328,4.8949982840683454e-05,0.00023636055778114608,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
