,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
700,7838,322004,深圳市场,2010-11-18,82217.23,48199.51,,1051.83,,43.16,1.95
701,7845,322004,深圳市场,2010-11-19,84631.97,49389.54,,1374.24,,44.45,2.5
702,7852,322004,深圳市场,2010-11-22,85643.11,49998.56,,1632.67,,44.99,2.86
703,7859,322004,深圳市场,2010-11-23,84965.32,49433.87,,1421.95,,44.6,2.56
704,7866,322004,深圳市场,2010-11-24,87115.42,50773.72,,1437.91,,45.75,2.53
705,7873,322004,深圳市场,2010-11-25,87551.06,51149.87,,1541.63,,45.91,2.82
706,7880,322004,深圳市场,2010-11-26,87241.65,50883.11,,1249.6,,45.75,2.23
707,7887,322004,深圳市场,2010-11-29,87646.62,51076.12,,1249.79,,45.97,2.15
708,7894,322004,深圳市场,2010-11-30,85591.74,49936.16,,1549.04,,44.88,2.83
709,7901,322004,深圳市场,2010-12-01,85382.34,49916.96,,949.07,,44.77,1.74
710,7908,322004,深圳市场,2010-12-02,85801.12,50216.24,,1147.74,,44.99,2.06
711,7915,322004,深圳市场,2010-12-03,85414.38,50126.23,,974.96,,44.73,1.74
712,7922,322004,深圳市场,2010-12-06,84425.69,49653.98,,912.94,,44.2,1.63
713,7929,322004,深圳市场,2010-12-07,86011.18,50461.76,,936.27,,45.0,1.68
714,7936,322004,深圳市场,2010-12-08,85741.61,50327.17,,966.29,,44.85,1.7
715,7943,322004,深圳市场,2010-12-09,84305.29,49484.23,,937.93,,44.05,1.73
716,7950,322004,深圳市场,2010-12-10,85616.31,50130.32,,862.02,,44.68,1.51
717,7957,322004,深圳市场,2010-12-13,88362.22,51714.17,,1282.87,,46.14,2.22
718,7964,322004,深圳市场,2010-12-14,89173.44,52211.93,,1299.48,,46.57,2.29
719,7971,322004,深圳市场,2010-12-15,88958.67,52078.13,,1295.22,,46.43,2.23
720,7978,322004,深圳市场,2010-12-16,89085.74,52123.81,,1041.0,,46.48,1.8
721,7985,322004,深圳市场,2010-12-17,89339.89,52196.0,,882.75,,46.58,1.46
722,7992,322004,深圳市场,2010-12-20,88240.15,51566.22,,1311.87,,45.99,2.21
723,7999,322004,深圳市场,2010-12-21,89380.66,52314.96,,1214.5,,46.58,2.2
724,8006,322004,深圳市场,2010-12-22,88780.13,51961.63,,1123.23,,46.22,2.02
725,8013,322004,深圳市场,2010-12-23,87476.99,51145.05,,986.89,,45.42,1.77
726,8020,322004,深圳市场,2010-12-24,86078.07,50394.32,,871.89,,44.66,1.57
727,8027,322004,深圳市场,2010-12-27,84000.99,49565.98,,966.23,,43.56,1.78
728,8034,322004,深圳市场,2010-12-28,82453.92,48575.34,,779.64,,42.75,1.47
729,8041,322004,深圳市场,2010-12-29,83892.94,49323.73,,669.92,,43.42,1.19
730,8048,322004,深圳市场,2010-12-30,84283.22,49526.66,,732.26,,43.63,1.28
731,8055,322004,深圳市场,2010-12-31,86415.35,50772.96,,893.8,,44.69,1.47
732,8062,322004,深圳市场,2011-01-04,87796.24,51580.87,,1132.15,,45.41,1.9
733,8069,322004,深圳市场,2011-01-05,87724.64,51681.18,,1072.1,,45.36,1.73
734,8076,322004,深圳市场,2011-01-06,87167.57,51431.33,,912.11,,45.04,1.55
735,8083,322004,深圳市场,2011-01-07,86765.76,51501.38,,957.17,,44.79,1.68
736,8090,322004,深圳市场,2011-01-10,84743.03,50283.13,,847.08,,43.64,1.46
737,8097,322004,深圳市场,2011-01-11,84333.66,50312.68,,723.74,,43.4,1.28
738,8104,322004,深圳市场,2011-01-12,84705.49,50521.15,,653.25,,43.59,1.22
739,8111,322004,深圳市场,2011-01-13,84865.92,50558.3,,627.63,,43.64,1.09
740,8118,322004,深圳市场,2011-01-14,83234.19,49657.75,,691.98,,42.8,1.23
741,8125,322004,深圳市场,2011-01-17,79713.77,47607.35,,754.34,,40.97,1.37
742,8132,322004,深圳市场,2011-01-18,80117.8,47800.8,,492.41,,41.09,0.89
743,8139,322004,深圳市场,2011-01-19,82013.21,48974.85,,626.95,,42.07,1.12
744,8146,322004,深圳市场,2011-01-20,79241.92,47348.51,,699.04,,40.54,1.27
745,8153,322004,深圳市场,2011-01-21,79753.35,47712.87,,683.09,,40.78,1.27
746,8160,322004,深圳市场,2011-01-24,77898.54,46774.35,,625.68,,39.67,1.15
747,8167,322004,深圳市场,2011-01-25,77139.8,46272.0,,517.96,,39.24,0.96
748,8174,322004,深圳市场,2011-01-26,78360.81,47070.09,,463.99,,39.85,0.86
749,8181,322004,深圳市场,2011-01-27,79725.04,47843.34,,671.12,,40.51,1.3
750,8188,322004,深圳市场,2011-01-28,80603.7,48446.96,,624.89,,40.88,1.17
751,8195,322004,深圳市场,2011-01-31,81421.68,49085.66,,646.71,,41.16,1.19
752,8202,322004,深圳市场,2011-02-01,81617.89,49187.54,,567.85,,41.21,0.99
753,8209,322004,深圳市场,2011-02-09,80802.29,48802.66,,640.91,,40.78,1.14
754,8216,322004,深圳市场,2011-02-10,83137.77,50203.07,,803.09,,41.98,1.44
755,8223,322004,深圳市场,2011-02-11,84167.0,50796.43,,954.92,,42.47,1.7
756,8230,322004,深圳市场,2011-02-14,86057.17,52088.01,,1240.32,,43.43,2.19
757,8237,322004,深圳市场,2011-02-15,86156.69,52144.02,,1236.3,,43.43,2.21
758,8244,322004,深圳市场,2011-02-16,87644.03,53039.32,,1166.27,,44.14,2.05
759,8251,322004,深圳市场,2011-02-17,87876.83,53186.73,,1273.91,,44.23,2.19
760,8258,322004,深圳市场,2011-02-18,87143.9,52723.86,,1133.06,,43.82,1.88
761,8265,322004,深圳市场,2011-02-21,88795.23,54118.23,,1180.38,,44.6,2.03
762,8272,322004,深圳市场,2011-02-22,86564.73,52705.21,,1459.64,,43.47,2.47
763,8279,322004,深圳市场,2011-02-23,87322.41,53080.15,,1054.98,,43.79,1.77
764,8286,322004,深圳市场,2011-02-24,87716.57,53415.17,,1057.91,,43.98,1.84
765,8293,322004,深圳市场,2011-02-25,87881.18,53535.38,,1000.14,,43.55,1.72
766,8300,322004,深圳市场,2011-02-28,88943.37,54316.79,,1136.85,,43.72,2.02
767,8307,322004,深圳市场,2011-03-01,89151.02,54464.61,,1260.42,,43.58,2.26
768,8314,322004,深圳市场,2011-03-02,88933.09,54269.87,,1125.94,,43.28,2.0
769,8321,322004,深圳市场,2011-03-03,87653.67,53496.51,,1148.03,,42.53,2.04
770,8328,322004,深圳市场,2011-03-04,88637.73,54305.35,,922.06,,42.89,1.74
771,8335,322004,深圳市场,2011-03-07,89811.2,55190.67,,1347.96,,43.12,2.52
772,8342,322004,深圳市场,2011-03-08,90283.82,55393.84,,1189.86,,42.68,2.15
773,8349,322004,深圳市场,2011-03-09,90543.16,55542.59,,1162.75,,42.78,2.05
774,8356,322004,深圳市场,2011-03-10,90048.46,55199.52,,1218.92,,42.29,2.08
775,8363,322004,深圳市场,2011-03-11,90353.49,55005.56,,1195.71,,42.22,2.04
776,8370,322004,深圳市场,2011-03-14,91136.06,55529.54,,1165.85,,42.59,2.02
777,8377,322004,深圳市场,2011-03-15,89810.34,54772.33,,1381.17,,41.85,2.44
778,8384,322004,深圳市场,2011-03-16,91571.68,55567.63,,1219.73,,42.03,2.2
779,8391,322004,深圳市场,2011-03-17,89983.54,54594.56,,1200.93,,40.99,2.16
780,8398,322004,深圳市场,2011-03-18,90627.23,54964.54,,942.01,,40.73,1.71
781,8405,322004,深圳市场,2011-03-21,90161.36,54741.54,,936.99,,40.28,1.67
782,8412,322004,深圳市场,2011-03-22,89488.24,54737.14,,874.82,,39.81,1.52
783,8419,322004,深圳市场,2011-03-23,90530.62,55443.73,,995.3,,39.79,1.78
784,8426,322004,深圳市场,2011-03-24,90498.07,55445.26,,1029.87,,39.5,1.88
785,8433,322004,深圳市场,2011-03-25,91156.16,56148.45,,1234.33,,39.6,2.31
786,8440,322004,深圳市场,2011-03-28,90542.14,55873.69,,1447.56,,38.55,2.64
787,8447,322004,深圳市场,2011-03-29,88966.53,54976.62,,1345.52,,37.31,2.65
788,8454,322004,深圳市场,2011-03-30,88218.14,54819.5,,1047.05,,36.35,2.06
789,8461,322004,深圳市场,2011-03-31,87475.0,54322.9,,871.88,,35.26,1.83
790,8468,322004,深圳市场,2011-04-01,88364.9,54889.2,,764.31,,35.63,1.5
791,8475,322004,深圳市场,2011-04-06,88080.82,54829.69,,1013.48,,35.41,1.94
792,8482,322004,深圳市场,2011-04-07,88791.74,55259.09,,983.62,,35.44,1.91
793,8489,322004,深圳市场,2011-04-08,89895.75,55910.71,,1001.51,,35.49,1.95
794,8496,322004,深圳市场,2011-04-11,89161.2,55576.62,,1220.86,,35.04,2.37
795,8503,322004,深圳市场,2011-04-12,89198.94,55528.84,,1071.08,,34.85,2.29
796,8510,322004,深圳市场,2011-04-13,90270.42,56136.04,,975.33,,35.22,2.02
797,8517,322004,深圳市场,2011-04-14,90017.66,55955.15,,1015.9,,35.12,2.09
798,8524,322004,深圳市场,2011-04-15,90041.67,55909.11,,1014.93,,35.0,2.16
799,8531,322004,深圳市场,2011-04-18,90046.41,56053.77,,1110.52,,34.88,2.33
800,8538,322004,深圳市场,2011-04-19,89388.76,55673.18,,1205.3,,34.43,2.58
801,8545,322004,深圳市场,2011-04-20,89501.5,55727.47,,1035.19,,34.47,2.06
802,8552,322004,深圳市场,2011-04-21,90175.73,56151.01,,1125.04,,34.63,2.19
803,8559,322004,深圳市场,2011-04-22,89819.15,55839.63,,988.9,,34.39,2.04
804,8566,322004,深圳市场,2011-04-25,88057.33,54838.52,,1021.51,,33.77,2.01
805,8573,322004,深圳市场,2011-04-26,86923.13,54187.44,,808.21,,33.03,1.63
806,8580,322004,深圳市场,2011-04-27,85857.1,53616.84,,811.71,,32.11,1.62
807,8587,322004,深圳市场,2011-04-28,83565.19,52222.07,,790.87,,31.17,1.62
808,8594,322004,深圳市场,2011-04-29,84727.07,53047.87,,598.5,,31.45,1.22
809,8601,322004,深圳市场,2011-05-03,85666.86,53703.04,,640.27,,31.76,1.27
810,8608,322004,深圳市场,2011-05-04,83777.72,52560.23,,727.29,,31.06,1.43
811,8615,322004,深圳市场,2011-05-05,84068.75,52803.13,,589.16,,31.15,1.19
812,8622,322004,深圳市场,2011-05-06,84399.65,53081.06,,678.0,,31.27,1.44
813,8629,322004,深圳市场,2011-05-09,84943.8,53463.66,,624.26,,31.47,1.27
814,8636,322004,深圳市场,2011-05-10,85449.19,53824.98,,633.62,,31.66,1.3
815,8643,322004,深圳市场,2011-05-11,85661.92,53913.25,,718.51,,31.72,1.48
816,8650,322004,深圳市场,2011-05-12,84435.44,53259.9,,758.69,,31.26,1.6
817,8657,322004,深圳市场,2011-05-13,84884.37,53569.13,,695.91,,31.43,1.44
818,8664,322004,深圳市场,2011-05-16,84701.14,53458.3,,694.63,,31.36,1.5
819,8671,322004,深圳市场,2011-05-17,84580.32,53415.93,,796.59,,31.33,1.69
820,8678,322004,深圳市场,2011-05-18,85032.95,53914.41,,626.89,,31.47,1.4
821,8685,322004,深圳市场,2011-05-19,84638.1,53763.02,,652.73,,31.33,1.4
822,8692,322004,深圳市场,2011-05-20,84363.78,53660.59,,583.98,,31.21,1.24
823,8699,322004,深圳市场,2011-05-23,81318.78,51839.82,,736.66,,30.09,1.59
824,8706,322004,深圳市场,2011-05-24,81427.91,51843.96,,637.04,,30.13,1.32
825,8713,322004,深圳市场,2011-05-25,80285.32,51190.46,,588.71,,29.7,1.28
826,8720,322004,深圳市场,2011-05-26,79481.46,50784.94,,590.1,,29.41,1.25
827,8727,322004,深圳市场,2011-05-27,77959.25,49793.74,,585.69,,28.84,1.29
828,8734,322004,深圳市场,2011-05-30,77200.65,49442.93,,491.47,,28.57,1.07
829,8741,322004,深圳市场,2011-05-31,78780.69,50431.24,,531.1,,29.14,1.12
830,8748,322004,深圳市场,2011-06-01,79508.76,50928.36,,572.21,,29.41,1.15
831,8755,322004,深圳市场,2011-06-02,78505.89,50236.76,,597.25,,28.99,1.23
832,8762,322004,深圳市场,2011-06-03,79785.42,51183.14,,559.82,,29.47,1.11
833,8769,322004,深圳市场,2011-06-07,80370.52,51611.27,,534.28,,29.69,1.08
834,8776,322004,深圳市场,2011-06-08,80900.31,51842.34,,603.92,,29.68,1.3
835,8783,322004,深圳市场,2011-06-09,79257.41,50753.05,,613.27,,29.06,1.3
836,8790,322004,深圳市场,2011-06-10,79353.78,51002.2,,546.37,,29.06,1.17
837,8797,322004,深圳市场,2011-06-13,79179.93,50897.17,,480.74,,29.0,0.98
838,8804,322004,深圳市场,2011-06-14,80410.33,51715.82,,618.48,,29.46,1.28
839,8811,322004,深圳市场,2011-06-15,79725.03,51263.32,,575.73,,29.19,1.18
840,8818,322004,深圳市场,2011-06-16,78224.3,50308.34,,517.96,,28.64,1.09
841,8825,322004,深圳市场,2011-06-17,77362.19,49817.48,,462.08,,28.32,0.94
842,8832,322004,深圳市场,2011-06-20,76514.16,49316.89,,432.83,,28.02,0.88
843,8839,322004,深圳市场,2011-06-21,77618.26,50041.03,,487.09,,28.43,1.01
844,8846,322004,深圳市场,2011-06-22,77640.55,50034.95,,478.96,,28.43,0.96
845,8853,322004,深圳市场,2011-06-23,79264.95,51125.64,,639.86,,29.04,1.24
846,8860,322004,深圳市场,2011-06-24,81065.96,52296.72,,989.13,,29.7,1.92
847,8867,322004,深圳市场,2011-06-27,81935.08,52870.6,,900.34,,30.02,1.69
848,8874,322004,深圳市场,2011-06-28,82249.19,53075.04,,752.55,,30.11,1.41
849,8881,322004,深圳市场,2011-06-29,81428.36,52520.37,,714.69,,29.79,1.38
850,8888,322004,深圳市场,2011-06-30,82963.64,53298.35,,765.08,,30.14,1.48
851,8895,322004,深圳市场,2011-07-01,83454.52,53583.02,,820.29,,30.32,1.54
852,8902,322004,深圳市场,2011-07-04,85426.88,54830.11,,1060.34,,31.04,2.01
853,8909,322004,深圳市场,2011-07-05,85923.03,55093.03,,1025.94,,31.24,1.92
854,8916,322004,深圳市场,2011-07-06,86343.6,55310.03,,966.21,,31.39,1.76
855,8923,322004,深圳市场,2011-07-07,86545.33,55305.88,,1148.38,,31.46,2.0
856,8930,322004,深圳市场,2011-07-08,86596.09,55341.4,,829.75,,31.43,1.48
857,8937,322004,深圳市场,2011-07-11,87237.1,55761.4,,842.32,,31.64,1.48
858,8944,322004,深圳市场,2011-07-12,85985.52,54974.58,,963.87,,31.18,1.7
859,8951,322004,深圳市场,2011-07-13,87587.72,55985.01,,939.72,,31.77,1.59
860,8958,322004,深圳市场,2011-07-14,88364.39,56301.39,,1102.97,,32.02,1.84
861,8965,322004,深圳市场,2011-07-15,89180.18,56688.88,,1202.47,,32.18,1.99
862,8972,322004,深圳市场,2011-07-18,89159.9,56757.53,,1067.22,,32.18,1.78
863,8979,322004,深圳市场,2011-07-19,88099.37,56157.13,,930.08,,31.78,1.56
864,8986,322004,深圳市场,2011-07-20,88280.83,56254.99,,829.13,,31.85,1.42
865,8993,322004,深圳市场,2011-07-21,87324.71,55692.02,,807.42,,31.5,1.37
866,9000,322004,深圳市场,2011-07-22,87698.47,55947.47,,741.41,,31.64,1.22
867,9007,322004,深圳市场,2011-07-25,84448.83,53934.3,,954.45,,30.47,1.65
868,9014,322004,深圳市场,2011-07-26,84858.67,54215.04,,631.99,,30.61,1.09
869,9021,322004,深圳市场,2011-07-27,86269.45,55043.14,,760.23,,31.13,1.26
870,9028,322004,深圳市场,2011-07-28,86427.32,55135.03,,785.21,,31.13,1.24
871,9035,322004,深圳市场,2011-07-29,85725.71,54656.74,,705.39,,30.87,1.14
872,9042,322004,深圳市场,2011-08-01,86116.25,54856.4,,625.67,,31.02,0.99
873,9049,322004,深圳市场,2011-08-02,85821.3,54570.51,,725.21,,30.91,1.17
874,9056,322004,深圳市场,2011-08-03,86326.94,54844.52,,759.85,,31.08,1.18
875,9063,322004,深圳市场,2011-08-04,86518.88,55025.96,,683.93,,31.14,1.12
876,9070,322004,深圳市场,2011-08-05,85210.88,53977.33,,790.74,,30.45,1.31
877,9077,322004,深圳市场,2011-08-08,81438.17,51633.1,,952.17,,29.11,1.66
878,9084,322004,深圳市场,2011-08-09,81367.84,51547.68,,889.05,,29.09,1.56
879,9091,322004,深圳市场,2011-08-10,82581.75,52286.3,,915.76,,29.5,1.5
880,9098,322004,深圳市场,2011-08-11,84050.54,53251.64,,917.66,,30.03,1.53
881,9105,322004,深圳市场,2011-08-12,84918.02,53791.63,,930.86,,30.32,1.61
882,9112,322004,深圳市场,2011-08-15,86201.82,54620.17,,895.9,,30.77,1.6
883,9119,322004,深圳市场,2011-08-16,85581.74,54220.31,,829.85,,30.54,1.4
884,9126,322004,深圳市场,2011-08-17,85357.55,54014.35,,701.57,,30.46,1.23
885,9133,322004,深圳市场,2011-08-18,83916.56,53187.32,,732.43,,29.92,1.24
886,9140,322004,深圳市场,2011-08-19,83435.06,52748.15,,673.56,,29.71,1.12
887,9147,322004,深圳市场,2011-08-22,82742.48,52216.19,,607.94,,29.46,0.98
888,9154,322004,深圳市场,2011-08-23,84342.99,53045.41,,644.66,,29.95,1.03
889,9161,322004,深圳市场,2011-08-24,84388.37,53064.84,,756.24,,29.97,1.17
890,9168,322004,深圳市场,2011-08-25,86007.13,54236.14,,838.42,,30.55,1.42
891,9175,322004,深圳市场,2011-08-26,86517.36,54343.68,,779.19,,30.74,1.26
892,9182,322004,深圳市场,2011-08-29,85748.41,54145.32,,762.15,,30.46,1.23
893,9189,322004,深圳市场,2011-08-30,85085.43,53743.11,,760.11,,30.19,1.24
894,9196,322004,深圳市场,2011-08-31,84847.42,53624.67,,614.95,,30.07,1.0
895,9203,322004,深圳市场,2011-09-01,84346.42,53321.09,,537.55,,29.89,0.91
896,9210,322004,深圳市场,2011-09-02,83434.43,52778.73,,484.08,,29.57,0.85
897,9217,322004,深圳市场,2011-09-05,81407.28,51527.62,,484.44,,28.85,0.83
898,9224,322004,深圳市场,2011-09-06,80579.32,51000.65,,447.19,,28.54,0.75
899,9231,322004,深圳市场,2011-09-07,82498.15,52184.63,,540.48,,29.23,0.95
900,9238,322004,深圳市场,2011-09-08,81703.97,51775.4,,519.31,,28.94,0.9
901,9245,322004,深圳市场,2011-09-09,81304.34,51489.75,,444.82,,28.78,0.77
902,9252,322004,深圳市场,2011-09-13,80044.18,50758.63,,417.93,,28.33,0.74
903,9259,322004,深圳市场,2011-09-14,80814.82,51197.13,,449.3,,28.6,0.81
904,9266,322004,深圳市场,2011-09-15,80985.37,51303.97,,485.93,,28.66,0.87
905,9273,322004,深圳市场,2011-09-16,81079.79,51347.6,,453.96,,28.68,0.83
906,9280,322004,深圳市场,2011-09-19,79402.05,50346.21,,420.29,,28.08,0.8
907,9287,322004,深圳市场,2011-09-20,79796.54,50545.12,,411.7,,28.2,0.78
908,9294,322004,深圳市场,2011-09-21,82077.82,52035.16,,699.17,,29.01,1.29
909,9301,322004,深圳市场,2011-09-22,79737.77,50566.28,,620.47,,28.18,1.19
910,9308,322004,深圳市场,2011-09-23,78985.33,50098.7,,537.78,,27.91,1.02
911,9315,322004,深圳市场,2011-09-26,77711.4,49298.9,,458.44,,27.46,0.92
912,9322,322004,深圳市场,2011-09-27,78102.95,49561.62,,478.2,,27.59,0.9
913,9329,322004,深圳市场,2011-09-28,76939.31,48898.74,,470.26,,27.18,0.88
914,9336,322004,深圳市场,2011-09-29,75052.84,47726.77,,469.55,,26.5,0.94
915,9343,322004,深圳市场,2011-09-30,74967.12,47665.22,,353.68,,26.46,0.71
916,9350,322004,深圳市场,2011-10-10,74474.69,47332.65,,307.93,,26.28,0.62
917,9357,322004,深圳市场,2011-10-11,74065.46,47034.74,,482.71,,26.13,0.94
918,9364,322004,深圳市场,2011-10-12,76685.47,48668.15,,636.85,,27.06,1.28
919,9371,322004,深圳市场,2011-10-13,77703.85,49267.07,,687.77,,27.4,1.35
920,9378,322004,深圳市场,2011-10-14,77385.14,49043.14,,511.42,,27.28,0.98
921,9385,322004,深圳市场,2011-10-17,77779.93,49345.77,,558.09,,27.43,0.98
922,9392,322004,深圳市场,2011-10-18,75563.51,47940.59,,582.8,,26.64,1.07
923,9399,322004,深圳市场,2011-10-19,75091.76,47654.14,,470.37,,26.47,0.88
924,9406,322004,深圳市场,2011-10-20,72901.88,46284.44,,513.31,,25.69,0.99
925,9413,322004,深圳市场,2011-10-21,71728.54,45572.04,,384.81,,25.28,0.75
926,9420,322004,深圳市场,2011-10-24,73064.1,46501.77,,502.56,,25.75,1.0
927,9427,322004,深圳市场,2011-10-25,74992.11,47762.25,,706.31,,26.44,1.38
928,9434,322004,深圳市场,2011-10-26,75789.41,48245.19,,829.63,,26.71,1.61
929,9441,322004,深圳市场,2011-10-27,75831.67,48238.43,,658.72,,26.72,1.27
930,9448,322004,深圳市场,2011-10-28,77590.95,49355.51,,863.07,,27.33,1.64
931,9455,322004,深圳市场,2011-10-31,77967.75,49487.02,,804.14,,27.47,1.45
932,9462,322004,深圳市场,2011-11-01,78013.17,49477.31,,805.88,,27.49,1.44
933,9469,322004,深圳市场,2011-11-02,79518.8,50315.02,,974.0,,28.01,1.74
934,9476,322004,深圳市场,2011-11-03,79945.66,50620.54,,1340.91,,28.13,2.35
935,9483,322004,深圳市场,2011-11-04,80629.92,50953.7,,926.6,,28.27,1.68
936,9490,322004,深圳市场,2011-11-07,80173.57,50668.13,,718.88,,28.11,1.35
937,9497,322004,深圳市场,2011-11-08,79392.5,50220.61,,692.63,,27.83,1.33
938,9504,322004,深圳市场,2011-11-09,80730.89,50942.15,,778.86,,28.28,1.38
939,9511,322004,深圳市场,2011-11-10,79822.58,50304.36,,892.6,,27.96,1.57
940,9518,322004,深圳市场,2011-11-11,79781.95,50261.48,,720.28,,27.92,1.3
941,9525,322004,深圳市场,2011-11-14,81745.87,51491.96,,894.3,,28.62,1.57
942,9532,322004,深圳市场,2011-11-15,82072.69,51735.9,,848.38,,28.72,1.56
943,9539,322004,深圳市场,2011-11-16,79993.24,50458.7,,890.19,,27.98,1.68
944,9546,322004,深圳市场,2011-11-17,80091.81,50477.08,,697.39,,28.02,1.21
945,9553,322004,深圳市场,2011-11-18,77910.67,49132.37,,707.97,,27.25,1.3
946,9560,322004,深圳市场,2011-11-21,77902.5,49123.36,,512.01,,27.25,0.91
947,9567,322004,深圳市场,2011-11-22,77931.24,49114.05,,510.54,,27.25,0.92
948,9574,322004,深圳市场,2011-11-23,77648.21,48921.23,,503.04,,27.15,0.87
949,9581,322004,深圳市场,2011-11-24,77652.35,48910.52,,525.0,,27.16,0.95
950,9588,322004,深圳市场,2011-11-25,77251.15,48739.17,,510.57,,26.99,0.87
951,9595,322004,深圳市场,2011-11-28,77317.87,48788.6,,492.32,,27.01,0.83
952,9602,322004,深圳市场,2011-11-29,78452.77,49506.27,,587.76,,27.41,1.0
953,9609,322004,深圳市场,2011-11-30,75313.68,47612.01,,697.84,,26.3,1.29
954,9616,322004,深圳市场,2011-12-01,76840.51,48562.38,,811.8,,26.84,1.47
955,9623,322004,深圳市场,2011-12-02,75505.96,47691.0,,529.08,,26.38,0.97
956,9630,322004,深圳市场,2011-12-05,73289.44,46327.08,,469.57,,25.59,0.86
957,9637,322004,深圳市场,2011-12-06,73434.06,46372.85,,399.46,,25.65,0.74
958,9644,322004,深圳市场,2011-12-07,73683.16,46515.53,,359.22,,25.74,0.64
959,9651,322004,深圳市场,2011-12-08,73834.06,46540.74,,471.45,,25.78,0.86
960,9658,322004,深圳市场,2011-12-09,73140.65,46113.55,,383.05,,25.53,0.69
961,9665,322004,深圳市场,2011-12-12,72230.72,45560.04,,331.14,,25.22,0.63
962,9672,322004,深圳市场,2011-12-13,70079.01,44243.28,,444.25,,24.47,0.9
963,9679,322004,深圳市场,2011-12-14,68949.83,43545.96,,362.72,,24.08,0.7
964,9686,322004,深圳市场,2011-12-15,67444.7,42541.08,,434.61,,23.55,0.91
965,9693,322004,深圳市场,2011-12-16,69304.28,43707.04,,458.66,,24.2,0.93
966,9700,322004,深圳市场,2011-12-19,69490.11,43795.32,,490.06,,24.27,0.98
967,9707,322004,深圳市场,2011-12-20,69280.2,43688.15,,478.02,,24.18,0.94
968,9714,322004,深圳市场,2011-12-21,67710.75,42743.26,,437.69,,23.63,0.86
969,9721,322004,深圳市场,2011-12-22,67154.73,42389.25,,501.01,,23.43,1.04
970,9728,322004,深圳市场,2011-12-23,67604.03,42699.35,,438.92,,23.58,0.9
971,9735,322004,深圳市场,2011-12-26,66957.21,42360.46,,348.53,,23.36,0.72
972,9742,322004,深圳市场,2011-12-27,65257.8,41346.39,,396.35,,22.76,0.8
973,9749,322004,深圳市场,2011-12-28,65032.74,41228.53,,400.55,,22.65,0.87
974,9756,322004,深圳市场,2011-12-29,65169.1,41339.86,,352.2,,22.69,0.77
975,9763,322004,深圳市场,2011-12-30,66381.87,42069.94,,399.57,,23.11,0.82
976,9770,322004,深圳市场,2012-01-04,64626.03,41018.64,,391.75,,22.49,0.8
977,9777,322004,深圳市场,2012-01-05,62399.17,39811.71,,418.29,,21.68,0.9
978,9784,322004,深圳市场,2012-01-06,62833.23,40027.94,,362.29,,21.78,0.79
979,9791,322004,深圳市场,2012-01-09,65168.85,41523.51,,516.26,,22.59,1.12
980,9798,322004,深圳市场,2012-01-10,67713.43,43202.62,,762.11,,23.46,1.72
981,9805,322004,深圳市场,2012-01-11,67694.79,43178.02,,656.03,,23.45,1.46
982,9812,322004,深圳市场,2012-01-12,67386.57,43043.08,,556.8,,23.34,1.2
983,9819,322004,深圳市场,2012-01-13,65049.76,41696.05,,556.63,,22.51,1.18
984,9826,322004,深圳市场,2012-01-16,62921.19,40434.0,,369.08,,21.77,0.8
985,9833,322004,深圳市场,2012-01-17,66217.56,42512.21,,582.4,,22.89,1.26
986,9840,322004,深圳市场,2012-01-18,64461.81,41588.28,,624.22,,22.26,1.28
987,9847,322004,深圳市场,2012-01-19,65263.08,42103.43,,500.02,,22.53,1.03
988,9854,322004,深圳市场,2012-01-20,66347.93,42772.45,,495.6,,22.92,0.99
989,9861,322004,深圳市场,2012-01-30,65888.69,42402.19,,415.7,,22.76,0.83
990,9868,322004,深圳市场,2012-01-31,65898.36,42437.15,,344.63,,22.77,0.74
991,9875,322004,深圳市场,2012-02-01,65506.23,42122.85,,400.39,,22.62,0.82
992,9882,322004,深圳市场,2012-02-02,66743.68,42936.93,,447.8,,23.05,0.92
993,9889,322004,深圳市场,2012-02-03,67767.22,43544.01,,589.66,,23.38,1.27
994,9896,322004,深圳市场,2012-02-06,68293.27,43885.87,,599.11,,23.56,1.24
995,9903,322004,深圳市场,2012-02-07,67118.12,43144.1,,507.4,,23.15,1.08
996,9910,322004,深圳市场,2012-02-08,68958.6,44327.15,,644.31,,23.79,1.32
997,9917,322004,深圳市场,2012-02-09,69381.21,44574.48,,778.61,,23.93,1.67
998,9924,322004,深圳市场,2012-02-10,69746.32,44802.3,,695.59,,24.05,1.48
999,9931,322004,深圳市场,2012-02-13,70413.55,45158.82,,738.51,,24.26,1.51
1000,9938,322004,深圳市场,2012-02-14,70411.98,45150.71,,626.02,,24.24,1.32
1001,9945,322004,深圳市场,2012-02-15,71463.94,45880.66,,798.41,,24.6,1.71
1002,9952,322004,深圳市场,2012-02-16,71324.57,45790.62,,804.16,,24.54,1.7
1003,9959,322004,深圳市场,2012-02-17,71171.04,45662.7,,623.68,,24.45,1.29
1004,9966,322004,深圳市场,2012-02-20,71350.24,45766.82,,764.57,,24.56,1.61
1005,9973,322004,深圳市场,2012-02-21,72171.18,46271.74,,741.79,,24.84,1.5
1006,9980,322004,深圳市场,2012-02-22,73731.22,47224.07,,1060.61,,25.38,2.14
1007,9987,322004,深圳市场,2012-02-23,74082.34,47429.72,,994.2,,25.5,1.94
