,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt,risk,emotion,news
2016-06-14,0.0032969404382487966,1.0869816253360166e-05,0.00018217763777250037,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.14999999999999858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.48753554025449186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.8401035522642135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14999999999999858,-0.48753554025449186,2.8401035522642135
2016-06-15,0.027775964717227097,0.0007715042159726446,0.00019279884398224734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7100000000000009,-0.38570813557703537,2.8401035522642135
2016-06-16,-0.005789368709862686,3.351679005873714e-05,0.0001079977681360301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4004257614243547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.896880419705237,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,-0.4004257614243547,2.896880419705237
2016-06-17,0.0066421726490766275,4.4118457500141626e-05,0.00013807697428091983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.07000000000000028,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.28810522756414186,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.0963708687051565,0.0,0.0,0.0,0.0,0.0,0.07000000000000028,-0.28810522756414186,3.0963708687051565
2016-06-20,0.0038540792390016065,1.4853926780503203e-05,9.140266941637303e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.16999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999963,-0.2165313444162161,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4330626888324322,3.1829392938959296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365878587791859,0.16999999999999815,-0.2165313444162161,3.1829392938959296
2016-06-21,-0.008842671569986749,7.81928404946519e-05,0.00020687953648430417,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4599999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1403718461313766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.1405915504692117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599999999999973,-0.1403718461313766,3.1405915504692117
2016-06-22,0.016262845060994735,0.00026448012947792083,0.00010768615501441203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,-0.04662852507625361,3.1829392938959296
2016-06-23,-0.004156039699442005,1.7272665983337986e-05,0.0001247540724128665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.22113664047992787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.1829392938959296,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,-0.22113664047992787,3.1829392938959296
2016-06-24,-0.010544640973245478,0.00011118945325464735,0.0008962003528479397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.15203191147865658,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.050103880319136,0.0,0.0,0.0,0.0,0.0,0.3200000000000003,-0.15203191147865658,3.050103880319136
2016-06-27,0.022399667460177852,0.0005017451023265505,9.093163421348204e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0014657844457706866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002931568891541373,3.6406744913170375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.281348982634075,-1.0,-0.0014657844457706866,3.6406744913170375
2016-06-28,0.008241485886506084,6.792208961747897e-05,0.000123616066251917,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.0899999999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.14961655986291786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6140895804271884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0899999999999999,0.14961655986291786,3.6140895804271884
2016-06-29,-0.00023704360853038509,5.618967234510645e-08,8.254003782925396e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999999999999,0.22075347136520895,3.5867785646861177
2016-06-30,0.0027702805560583244,7.674454359274818e-06,8.339040575111114e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.8499999999999979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08324349911708505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6140895804271884,0.0,0.0,0.0,0.0,0.0,0.0,-0.8499999999999979,0.08324349911708505,3.6140895804271884
2016-07-01,-0.003013117349894401,9.078876164234657e-06,7.700106685970789e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.6699999999999982,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.02811361622976398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5867785646861177,0.0,0.0,0.0,0.0,0.0,-0.6699999999999982,0.02811361622976398,3.5867785646861177
2016-07-04,0.014375405670863373,0.0002066522882018908,8.164649430984862e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.9399999999999977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8799999999999955,0.3270830472484521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541660944969042,2.7158555271485736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431711054297147,-0.9399999999999977,0.3270830472484521,2.7158555271485736
2016-07-05,-0.0006684697054559763,4.468517471123997e-07,6.417615438777682e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.1099999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.18929380125130985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7158555271485736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1099999999999994,0.18929380125130985,2.7158555271485736
2016-07-06,0.0036602593441372733,1.3397498466344223e-05,6.559650975753711e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9599999999999973,0.27465873255357687,2.7799079962076725
2016-07-07,-0.0019819188200784765,3.928002209381261e-06,0.00011729011070342739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.9100000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.4307997303114796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6474178546236327,0.0,0.0,0.0,0.0,0.0,0.0,-0.9100000000000001,0.4307997303114796,2.6474178546236327
2016-07-08,-0.0008270387493496401,6.839930929258167e-07,6.462610631405358e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.1300000000000026,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4223506070978919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8401035522642135,0.0,0.0,0.0,0.0,0.0,-1.1300000000000026,0.4223506070978919,2.8401035522642135
2016-07-11,-0.0016013870790043683,2.564440576802143e-06,9.527621182849042e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.7699999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5399999999999991,0.4609523346058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219046692117644,3.3363935099512463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.672787019902493,-0.7699999999999996,0.4609523346058822,3.3363935099512463
2016-07-12,0.015270518211620399,0.00023318872645143026,0.00017893609603126644,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.0199999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.518952317913535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37134067322919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0199999999999996,0.518952317913535,3.37134067322919
2016-07-13,0.008857416127293405,7.84538204520373e-05,0.00011782816921110513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1500000000000021,0.7094987027170891,3.3363935099512463
2016-07-14,5.343725960216261e-05,2.85554071378892e-09,6.194153896277728e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.990000000000002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5960540667744646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3001806774317957,0.0,0.0,0.0,0.0,0.0,0.0,-0.990000000000002,0.5960540667744646,3.3001806774317957
2016-07-15,-0.002852747841005865,8.138170244363624e-06,6.464290558724169e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.0200000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.522717174269811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262607042890368,0.0,0.0,0.0,0.0,0.0,-1.0200000000000031,0.522717174269811,3.262607042890368
2016-07-18,-0.005672415120404395,3.2176293298192406e-05,7.730007920748216e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.5700000000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1400000000000006,0.5059359789079895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011871957815979,3.405107660055342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.810215320110684,-0.5700000000000003,0.5059359789079895,3.405107660055342
2016-07-19,0.001508803573100792,2.276488222201717e-06,8.999302052191242e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.61900682781785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437771583236861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.61900682781785,3.437771583236861
2016-07-20,-0.00170767114375181,2.916140735202615e-06,5.1185242130887814e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33999999999999986,0.4083419146797041,3.469402236240152
2016-07-21,0.002538629585218999,6.444640170949186e-06,6.319127606748103e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.5599999999999987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3258246458115724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529811563079565,0.0,0.0,0.0,0.0,0.0,0.0,-0.5599999999999987,0.3258246458115724,3.529811563079565
2016-07-22,-0.007270127126385972,5.2854748433813154e-05,6.425412378011365e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.4299999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.12478667891420271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000629911619714,0.0,0.0,0.0,0.0,0.0,-0.4299999999999997,0.12478667891420271,3.5000629911619714
2016-07-25,0.0008661799302220885,7.502676715195421e-07,5.437584351233992e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.41000000000000014,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8200000000000003,0.258969014652862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517938029305724,3.469402236240152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938804472480304,-0.41000000000000014,0.258969014652862,3.469402236240152
2016-07-26,0.012411519995474407,0.00015404582859806102,4.5041060167490406e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.3100000000000023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.4950131441708466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37134067322919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3100000000000023,0.4950131441708466,3.37134067322919
2016-07-27,-0.04200059787760324,0.00176405022207613,0.0007270513757049463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000000000001,0.2724816196259968,3.405107660055342
2016-07-28,-0.0009172125076251092,8.41278784143941e-07,0.00024069116186233434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5399999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3480574134949336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37134067322919,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999991,0.3480574134949336,3.37134067322919
2016-07-29,-0.006452864869620711,4.163946502558512e-05,0.00010629093104637914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.6400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263613705089889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3363935099512463,0.0,0.0,0.0,0.0,0.0,0.6400000000000006,0.2263613705089889,3.3363935099512463
2016-08-01,-0.014034893928380754,0.00019697824758089895,0.00030389867298032976,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759999999999998,0.2492703110850244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985406221700488,3.0015919721970947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0031839443941895,0.879999999999999,0.2492703110850244,3.0015919721970947
2016-08-02,0.006368185983557595,4.055379272117941e-05,5.192456522268481e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.6600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493911956467264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0015919721970947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000000000001,0.2493911956467264,3.0015919721970947
2016-08-03,0.0029904852842115304,8.943002235085718e-06,6.293674539267195e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999844,0.10275854411655078,2.8401035522642135
2016-08-04,0.008257605251776212,6.818804449416208e-05,4.777198079233334e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.46000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4362270771369625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7799079962076725,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000000000085,0.4362270771369625,2.7799079962076725
2016-08-05,-0.0023391055429762275,5.471414741182112e-06,5.2118845435006695e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519825531373008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896880419705237,0.0,0.0,0.0,0.0,0.0,0.2699999999999996,0.3519825531373008,2.896880419705237
2016-08-08,0.01216765439580314,0.0001480518134957075,8.990502504600741e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,0.5550826169908168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1101652339816337,2.8401035522642135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680207104528427,0.05000000000000071,0.5550826169908168,2.8401035522642135
2016-08-09,0.009116878765533798,8.311747842544107e-05,2.7916961027837234e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.21000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954503638015097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8401035522642135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000085,0.7954503638015097,2.8401035522642135
2016-08-10,-0.005087330962195935,2.588093631891742e-05,5.594579041975302e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.509999999999998,0.5139204028099361,2.8401035522642135
2016-08-11,-0.011501352495617567,0.00013228110922844843,0.00010351915031423284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.23000000000000043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2354794680916271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896880419705237,0.0,0.0,0.0,0.0,0.0,0.0,-0.23000000000000043,0.2354794680916271,2.896880419705237
2016-08-12,0.013111675640125497,0.00017191603809186038,7.445385974237709e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.6899999999999977,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.31000380060855637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8401035522642135,0.0,0.0,0.0,0.0,0.0,-0.6899999999999977,0.31000380060855637,2.8401035522642135
2016-08-15,0.027542466595905424,0.0007585874661865661,0.00013850675990537942,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-1.8000000000000007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.6000000000000014,0.7301923827468239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4603847654936477,2.7158555271485736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431711054297147,-1.8000000000000007,0.7301923827468239,2.7158555271485736
2016-08-16,0.005607004767952617,3.143850246784338e-05,7.905349401447824e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.7899999999999991,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7983918360811457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7799079962076725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7899999999999991,0.7983918360811457,2.7799079962076725
2016-08-17,0.0007109514372434234,5.054519461184894e-07,8.842376673767257e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.620000000000001,0.6821799155349365,2.8401035522642135
2016-08-18,-0.001055586506582884,1.114262872879857e-06,7.598753505736501e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.490000000000002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.8668288015644486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0015919721970947,0.0,0.0,0.0,0.0,0.0,0.0,-1.490000000000002,0.8668288015644486,3.0015919721970947
2016-08-19,-0.0005967292244761779,3.5608576734394075e-07,4.128492480866229e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.4299999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.064606857455824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9506061339133938,0.0,0.0,0.0,0.0,0.0,-1.4299999999999997,1.064606857455824,2.9506061339133938
2016-08-22,-0.013081956653802962,0.00017113758989197958,8.185443579425999e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-0.8299999999999983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6599999999999966,0.6640109111370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3280218222740419,3.262607042890368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.525214085780736,-0.8299999999999983,0.6640109111370209,3.262607042890368
2016-08-23,0.0017587075196576762,3.093052139700456e-06,7.64385653003412e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.6799999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.41390896678194206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.223566327449274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6799999999999997,0.41390896678194206,3.223566327449274
2016-08-24,0.0009437151368931751,8.905982596013042e-07,4.590130497242214e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7199999999999989,0.1809790469214103,3.1829392938959296
2016-08-25,-0.007583203741111433,5.750497897920643e-05,0.00020806053193037294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.6799999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1016177094670434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.050103880319136,0.0,0.0,0.0,0.0,0.0,0.0,-0.6799999999999997,0.1016177094670434,3.050103880319136
2016-08-26,0.0013662163085932377,1.8665470018661329e-06,4.326317940683664e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.3500000000000014,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05915590355310509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0963708687051565,0.0,0.0,0.0,0.0,0.0,-0.3500000000000014,0.05915590355310509,3.0963708687051565
2016-08-29,0.0028620605348432804,8.191390505107404e-06,3.0893780773250934e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600000000000023,0.09645318697006336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19290637394012672,2.4946538251212482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9893076502424965,0.28000000000000114,0.09645318697006336,2.4946538251212482
2016-08-30,0.00043908899528943834,1.927991457842884e-07,3.2777783295573946e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4400000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30299570856489894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4946538251212482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400000000000013,0.30299570856489894,2.4946538251212482
2016-08-31,0.002677901110658354,7.171154358465245e-06,4.501986300129047e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,0.30846652095587324,2.7158555271485736
2016-09-01,-0.008248368189011757,6.803557778150109e-05,3.529784418732662e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036164255920312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7158555271485736,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999999999999,0.1036164255920312,2.7158555271485736
