,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2016-05-04,-0.00045826184203967557,2.1000391586959657e-07,4.283476866065016e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-05,0.002193814632311941,4.812822640945977e-06,4.0402992068315705e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-06,-0.028624090412389336,0.000819338551936639,0.00017231599756879578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-09,-0.028245573029960447,0.000797812395790829,0.0003412299184429493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-10,0.00016901148815229305,2.8564883127452694e-08,9.170412033106646e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-11,0.0015683570765716581,2.459743919632398e-06,0.0001178210351968553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-12,-0.00041439130744969077,1.7172015568986414e-07,0.000420486275766118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-13,-0.0030913482493692968,9.556433998878615e-06,6.742054287816538e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-16,0.008366770832287429,7.000285416001568e-05,7.742955720944081e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-17,-0.0025208696367000627,6.354783725236306e-06,5.545247128086883e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-18,-0.012800999942588653,0.0001638655995301547,0.00021568954442591066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-19,-0.00021658514351141633,4.690912438986081e-08,6.815767081739544e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-20,0.006596514091478767,4.351399815907794e-05,8.916766116683897e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-23,0.00640732113091147,4.105376407462464e-05,4.058455951680121e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-24,-0.007759082988386901,6.0203368820674996e-05,6.178579464418195e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-25,-0.0023346786548028575,5.4507244211920805e-06,6.342750333960857e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-26,0.002609868229413337,6.811412174901106e-06,0.00012628856116841226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-27,-0.0004950483834660346,2.4507290197233405e-07,5.1593717666172094e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-30,0.0004978828034865046,2.4788728600758135e-07,0.00010054178421260382,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-31,0.032818419157186085,0.0010770486359767586,0.00013996409065964504,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-01,-0.001066289655056174,1.1369736284798147e-06,5.5400918772982294e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-02,0.004015120306728903,1.61211910775068e-05,3.6556067351029166e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-03,0.004588310741050705,2.105259545644127e-05,4.367159101882624e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-06,-0.001561134934074282,2.4371422823871125e-06,3.3547663055455704e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-07,0.0006633569702589881,4.40042469991184e-07,2.6699962332362682e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-08,-0.003031075485266932,9.187418597386166e-06,4.117010421862772e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-13,-0.03267115165144929,0.001067404150231998,0.0002657183014964017,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2016-06-14,0.0032132127760187146,1.0324736343969893e-05,7.925392418876085e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-15,0.01571628334910269,0.0002470015623092824,0.0001181903218475549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-16,-0.0049977302915031885,2.4977308066608544e-05,5.290524207973072e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-17,0.00426835219732169,1.8218830480380897e-05,5.658803612527317e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-20,0.001283046627986728,1.6462086495881133e-06,5.103194916948857e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-21,-0.0035550404570807714,1.263831265148106e-05,9.671871807416857e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-22,0.009333228426526397,8.71091528617204e-05,4.3399028817346935e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-23,-0.004687986943053168,2.197722157823699e-05,5.248432030158942e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-24,-0.013112677694162578,0.0001719423163109888,0.0005182360487715304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-27,0.01440615321217642,0.000207537250372701,3.68554264492569e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-28,0.005803509234640458,3.368071943655708e-05,6.744485273264437e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-29,0.006514195661933009,4.243474512194683e-05,5.176637568607606e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-30,-0.0006778819197288399,4.595238970952574e-07,3.527439689374977e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-01,0.0009792085727005073,9.588494288501648e-07,3.0069060116017236e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-04,0.018959339576559486,0.00035945655717929486,4.8938888682225374e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-07-05,0.005934266677586564,3.521552100071427e-05,3.823559614918793e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-06,0.003619217527239371,1.3098735509476668e-05,4.667543796995653e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-07,-0.00014772612743030322,2.1823008725554187e-08,6.703803464654246e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-08,-0.009576454341377882,9.170847775249529e-05,5.644248403902252e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-11,0.0022807256793164754,5.201709624293598e-06,5.8729623176444455e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-07-12,0.018022201043422115,0.00032479973044952516,0.00010556988413376797,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-13,0.0037015328323075636,1.3701345308650854e-05,5.500207800916088e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-14,-0.002181985858454638,4.761062286496024e-06,3.0841408347326546e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-15,9.095799302194507e-05,8.273356494580209e-09,3.737720255114271e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-18,-0.0035198284485975506,1.238919230755664e-05,4.5897717183524825e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-07-19,-0.00229151881784162,5.251058492522256e-06,5.1681736003912556e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-20,-0.0028684669719929445,8.228102769414372e-06,2.7503871485218592e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-21,0.0036621984054416856,1.3411697160819624e-05,3.5885652084001514e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-22,-0.008656418329744398,7.493357829953479e-05,3.330007278490838e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-25,0.000999263018501395,9.985265801445194e-07,2.9921365025676044e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-07-26,0.011321695127890052,0.00012818078056888935,2.668489123801474e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-27,-0.019253988040643932,0.00037071605546925955,0.0003789510298053308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-28,0.0007751006014213857,6.007809423237938e-07,0.00012189442774979688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-29,-0.005015764009799639,2.5157888602001354e-05,5.1726404641987674e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-01,-0.00874929111353584,7.655009498939721e-05,0.00015467172522747226,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2016-08-02,0.006040293289628629,3.648514302473264e-05,2.5302873701734383e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-03,0.0024142581329797963,5.828642332659092e-06,4.613575583944565e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-04,0.0013304397991191763,1.7700700590802743e-06,2.6205545565088322e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-05,-0.0019230690284226526,3.698194488078445e-06,2.899723440705274e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-08,0.009222812395660362,8.506026848554643e-05,4.3191252231832196e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2016-08-09,0.007099184681800708,5.039842314631381e-05,1.888883656663058e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-10,-0.002294544621312511,5.264935019194174e-06,2.8250946726456144e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-11,-0.00535037784159087,2.8626543047786575e-05,7.906263997979896e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-12,0.015869283955739277,0.000251834173267884,5.658385816631963e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-15,0.024136358883652065,0.00058256382016045,0.0001040851324900957,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2016-08-16,-0.004862154165046206,2.364054312467617e-05,6.182023658631929e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-17,-0.00015499409493990868,2.4023169466241425e-08,5.408094040955945e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-18,-0.001751332957526941,3.067167128120062e-06,5.9054091753931744e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19,0.0012839864796454492,1.6486212799123135e-06,3.3576802339263704e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-22,-0.007523771799345269,5.660714208862315e-05,4.812081070559124e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2016-08-23,0.0015873002238873113,2.5195220007527086e-06,4.341186570800731e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-24,-0.0012387814050676127,1.5345793695412887e-06,2.0380111512385034e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-25,-0.005703753415071233,3.253280301993675e-05,0.0001076009936127486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-26,0.0006452895958428684,4.163986625030524e-07,2.0966060274502825e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-29,-9.20796322372297e-05,8.478658672943471e-09,2.0296741002095435e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2016-08-30,0.001513335975722896,2.2901857754171695e-06,1.9653385846526075e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-08-31,0.0035110118620682584,1.232720429558402e-05,2.466684834509385e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-09-01,-0.007216272854773109,5.207459391453524e-05,2.4755217281099013e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016-09-02,0.0013201196294776452,1.742715836132195e-06,2.914871596449188e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016-09-05,0.0015451882594579303,2.387606757166628e-06,2.3441682634062844e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2016-09-06,0.006041874624191479,3.650424897444892e-05,3.5855666532850256e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-09-07,0.00039316533338329407,1.5457897937439677e-07,1.9902865419704452e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-09-08,0.0013013177393847997,1.6934278588375655e-06,1.8146406983057788e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016-09-09,-0.005538484974479729,3.067481581253773e-05,1.8923257572082422e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016-09-12,-0.018646423603378537,0.00034768911319663223,0.00028784465184081976,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2016-09-13,0.0005069567213382697,2.5700511731004806e-07,3.1710924110276345e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-09-14,-0.006856871300270129,4.7016684028468164e-05,5.0199028601231685e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-09-19,0.007697196815991347,5.924683882410734e-05,2.6052553580552035e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
2016-09-20,-0.0010090178971289276,1.0181171167264833e-06,1.0180629634509736e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-09-21,0.0009502927797537808,9.030563672521677e-07,1.2107094637664822e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-09-22,0.005418303938661495,2.935801757171467e-05,3.445928234165431e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016-09-23,-0.00277067680258547,7.676649944385244e-06,1.1337186358438973e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016-09-26,-0.017780052665807844,0.0003161302727989006,5.152668770792091e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2016-09-27,0.005935452028019483,3.52295907769206e-05,3.628983983653658e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-09-28,-0.0034462608376628623,1.1876713761208733e-05,1.7770340434798554e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-09-29,0.003549785219265189,1.2600975102913607e-05,2.2244414564488884e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016-09-30,0.0020723337697603483,4.2945672532891364e-06,8.38109473741119e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016-10-10,0.014353759292554003,0.00020603040582858038,6.080608859015733e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2016-10-11,0.005596547138399188,3.1321339872324146e-05,9.290832168057263e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016-10-12,-0.0022050557783170888,4.862270985489582e-06,2.5693791490220837e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016-10-13,0.0009306447197232615,8.660995943487879e-07,1.3302915445925567e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-14,0.0008041593637937439,6.466722823771589e-07,2.288218752777579e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-17,-0.007417689405682992,5.50221161191817e-05,3.1806156274685494e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-10-18,0.013945862370899675,0.0001944870772680755,2.564410773874819e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016-10-19,0.00027357936192906607,7.484566727351492e-08,1.957111618610329e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016-10-20,-8.467904781817026e-05,7.170541139391966e-09,1.3477545692131386e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-21,0.002099784155545237,4.409093499878823e-06,5.00789164258712e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-24,0.011997047860443644,0.0001439291573657754,3.976402477988614e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-10-25,0.0011794540608711657,1.3911118817054833e-06,1.408239244745418e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016-10-26,-0.005001922643959489,2.5019230136154683e-05,3.2860700235915103e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016-10-27,-0.0012722156781759253,1.6185327317966295e-06,2.232365619187886e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-28,-0.002599323883114124,6.7564846493274885e-06,3.25374885213973e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-31,-0.0012178711397208275,1.4832101129649074e-06,5.155979567914386e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-11-01,0.007052529729836721,4.973817559023081e-05,1.8364983185045397e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-02,-0.0063301312219898875,4.0070561287611185e-05,2.5887342059699638e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-03,0.008409675736141153,7.072264598704125e-05,3.643302168058785e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-04,-0.0011572607660514933,1.3392524806420891e-06,2.4563809507304205e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-07,0.002561544511859637,6.5615102862382255e-06,2.014132189261484e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-08,0.004634426375449863,2.147790782946535e-05,2.1911108052546874e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-09,-0.006219426876874934,3.86812706767943e-05,7.37183220688459e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-10,0.013623125814882897,0.0001855895569681288,8.78287085183054e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-11,0.007778377984816842,6.050316407468332e-05,3.567337226319827e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-14,0.0044728369239415144,2.000627014817459e-05,5.432175152234746e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-15,-0.0010550139004248393,1.1130543300896327e-06,2.563689369744714e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-16,-0.0006015555597986832,3.618690915247072e-07,1.5128233264038198e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-17,0.001058796345841273,1.1210497019668325e-06,3.421114840283356e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-18,-0.004872950930657538,2.3745650772596165e-05,1.868846993693661e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-21,0.007890162847800752,6.225466976481528e-05,3.108378620090629e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-22,0.009341752866816933,8.726834662468237e-05,2.6866771682269273e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-23,-0.0022236277004878957,4.944520150377087e-06,4.0157341353626946e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-24,0.00018488717823927914,3.4183268677282974e-08,3.272266228003076e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-25,0.006212478025803492,3.859488322109125e-05,9.191117084072229e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-28,0.004606811693191659,2.1222713976527403e-05,4.637420864607944e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-29,0.0018061801180593307,3.2622866188728175e-06,7.181098963577253e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-30,-0.010068846870852965,0.00010138167730868556,7.179372161718065e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-12-01,0.007135910611436813,5.0921220254416514e-05,3.96094748942277e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-02,-0.009042691815887238,8.177027527711404e-05,8.018818854838627e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-05,-0.012137446669768792,0.00014731761166148155,0.00018400732321524827,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-06,-0.0015807680456472184,2.4988276141393265e-06,1.7122612593947753e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-07,0.0070366504098302585,4.9514448990164344e-05,1.8779151532086196e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-08,-0.002136105013565981,4.562944628981719e-06,2.2341304845971073e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-09,0.005433302141733876,2.9520772163369918e-05,3.939423944009963e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-12,-0.025029439884843185,0.0006264728609489789,0.0001332714772230701,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-13,0.0006553574882950386,4.294934374643816e-07,0.00010983269727193567,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-14,-0.004608519902875585,2.1238455695200394e-05,5.556953657875864e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-15,-0.007303656996347385,5.334340552029411e-05,7.040738359843449e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-16,0.0016999812687945592,2.8899363142523594e-06,2.7619040863947752e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-19,-0.0015692514472505081,2.4625501046978143e-06,3.1443065420222865e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-20,-0.004889511933063417,2.3907326943569555e-05,4.566399963907096e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-21,0.011074506720518684,0.0001226446991028135,4.607402568571131e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-22,0.0006781278483494191,4.5985737870701274e-07,2.757173923230976e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-23,-0.00940965441966668,8.854159629755268e-05,4.092246453795053e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-26,0.003983689190530271,1.5869779566747723e-05,0.00011456989115805849,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-27,-0.0025347791985765866,6.425105585536563e-06,2.2924067132533933e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-28,-0.003998236148621714,1.59858923001454e-05,2.6788884368726076e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-29,-0.001980823715813429,3.92366259312892e-06,2.7207225237984794e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-30,0.002432524878189568,5.917177283011173e-06,2.4449476110579885e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-01-03,0.010348100800440463,0.00010708319017607655,2.762724534917397e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2017-01-04,0.007267462116789858,5.281600561897572e-05,1.3144772415201968e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-05,0.0020925642097768815,4.378824972039145e-06,1.5088071307881355e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-06,-0.003509614508557135,1.2317393998674741e-05,2.373764478741474e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-09,0.005348221440296896,2.8603472574451407e-05,1.6086829261157885e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-01-10,-0.0030207001359201513,9.12462931114802e-06,1.8891836968984488e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-11,-0.007912432327968233,6.260658534467679e-05,3.9562824050547605e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-12,-0.005583384859621177,3.1174186490646984e-05,3.564369294511032e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-13,-0.0020937570278718454,4.3838184917627435e-06,5.5983880256751614e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-16,-0.0030038989850158515,9.023409112179263e-06,0.0003367409789482558,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-01-17,0.001721322263424696,2.9629503345615188e-06,7.688624028608523e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
