,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2016-10-13,-0.00010224284947391027,1.0453600268544673e-08,2.2518616230952683e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-14,-0.002581036316733787,6.661748468298713e-06,2.7402040776883724e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-17,-0.010105460852445347,0.00010212033904030544,4.556441194009496e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-10-18,0.013569815824844511,0.00018413990152020053,3.489729901716119e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016-10-19,-0.003628220823795658,1.3163986346224444e-05,2.7607633997166278e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016-10-20,0.002451834595508018,6.011492883729966e-06,1.660186240437322e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-21,-0.0032905453810219143,1.0827688904564655e-05,5.377362563305528e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-24,0.008683361723967664,7.540077082926668e-05,3.135973563464279e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-10-25,0.002658360530380932,7.066880709487191e-06,1.8156386220274458e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016-10-26,-0.004978936023807279,2.4789803929165835e-05,3.8498411900191096e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2016-10-27,-0.002641894031741643,6.979604074952113e-06,2.7912598387677692e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2016-10-28,-0.0072496107862498604,5.2556856552110317e-05,3.6188542363345356e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016-10-31,-0.0006291752702498599,3.958615206939842e-07,5.729295993353565e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2016-11-01,0.008542855061428156,7.298037260056867e-05,2.4156096788769464e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-02,-0.009631795415190325,9.277148292008136e-05,3.516588627866292e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-03,0.004787425887236907,2.2919446625786083e-05,4.508294628425451e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-04,-0.003860115888942417,1.4900494676065706e-05,2.4413719671687374e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-07,-0.0006909138563599981,4.773619569102441e-07,2.1664502888288454e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-08,0.0063330472997140674,4.010748810041564e-05,3.399547941876292e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-09,-0.0061524214587329595,3.78522898058778e-05,9.665353570044757e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-10,0.011576069715989235,0.00013400539006944308,9.868858373024711e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-11,0.005205497759238398,2.709720692143598e-05,3.2650253008622185e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-14,0.0026977390105802357,7.277795769206429e-06,4.243420168536766e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-15,0.004626355840258611,2.140316836069496e-05,2.754564545084472e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-16,0.0009103270198362878,8.286952830440172e-07,1.836253895775744e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-17,-0.002068862398546756,4.2801916241206355e-06,3.420629381967946e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-18,-0.005157898564377206,2.660391760040444e-05,1.5852914437030217e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-21,0.0009926098475343537,9.852743094221729e-07,2.1685933540432335e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-22,0.007830147607341686,6.131121155275873e-05,2.6069525426080148e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-23,-0.0010749837904633353,1.1555901497589199e-06,5.140496287497127e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-24,-0.0005773595904585704,3.3334409669448816e-07,3.511218048939756e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-25,0.006277425863462582,3.9406075471268946e-05,0.00013016178352763064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-28,0.0029257129439024254,8.559796230118197e-06,4.1042901280161815e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2016-11-29,-0.0030914490556934737,9.55705726394807e-06,5.425773898077063e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-30,-0.002042102700368531,4.170183438852446e-06,4.3913598983029935e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-12-01,0.00687467057630009,4.726109553264622e-05,3.268627693835997e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-02,-0.015956952484863507,0.00025462433260419165,6.830099040621797e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-05,-0.011826219081571665,0.00013985945776532976,0.0001245111791471093,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-06,-0.00042348166552130806,1.7933672103270104e-07,3.628955347492007e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-07,0.007021087395916226,4.929566822109369e-05,2.1236002255057545e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-08,-0.004007848261325719,1.6062847685811593e-05,1.899859062594738e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-09,-0.0020991659330409362,4.406497614439625e-06,2.1998231402220616e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-12,-0.046164084410115436,0.002131122689424263,0.00020344351889538088,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-13,0.0028516440448544955,8.131873758554109e-06,0.00014237692256373224,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-14,-0.009672387141360872,9.355507301236314e-05,6.087659083994277e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-15,0.0022735214741977927,5.1688998936385046e-06,8.245973658191374e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-16,0.007639054970777437,5.8355160846559467e-05,4.0061043122216364e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-19,-0.00500468574760049,2.5046879432235477e-05,3.6716974035763245e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-20,-0.003685807555461551,1.3585177335897455e-05,3.2971525960074837e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-21,0.006638316636582431,4.406724776752708e-05,3.33801079301425e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-22,-0.0006446014562140334,4.1551103735325244e-07,2.0493841197609055e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-23,-0.010441907692063879,0.0001090334362495828,3.2054643575213583e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-12-26,0.0032848402387202214,1.079017539391552e-05,0.00011421422091802175,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2016-12-27,-0.0002785380581631358,7.758344984529043e-08,1.9589093265352528e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-12-28,-0.004252193109470781,1.808114624023079e-05,1.9070371546639882e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-12-29,-0.002724092241761511,7.420678541625254e-06,2.436641772068402e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-12-30,0.001739820570907824,3.0269756189540266e-06,2.502399362731478e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-01-03,0.008386454524725195,7.03326194952837e-05,2.7119538635306736e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2017-01-04,0.011819652564044603,0.00013970418673472614,1.813429189928104e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-05,-0.0012910755186759104,1.6668759949242712e-06,1.4852753507510848e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-06,-0.007948414883797383,6.317729916497178e-05,1.7978917358595327e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-09,0.004115294608698861,1.693564971638591e-05,1.637150937979963e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-01-10,-0.002466794631235558,6.085075752692574e-06,1.5977780435225877e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-11,-0.008855025555225993,7.84114775837054e-05,3.789557305816138e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-12,-0.008281190804767746,6.857812114496988e-05,4.3808332729880254e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-13,-0.012207883758247107,0.0001490324258548735,7.117876593888717e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-16,-0.02997065723173442,0.0008982402949021148,0.0007099455374300935,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-01-17,0.01166793451108461,0.00013614069575495927,0.0001641309215720551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-18,-0.0022443478722742327,5.037097371781875e-06,5.702677103303064e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-19,-0.003697279667990827,1.3669876943338361e-05,5.171021835310694e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-20,0.013984268524286136,0.00019555976615933995,3.960809537118036e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-23,0.007046587229776691,4.9654391586851936e-05,4.030505453816777e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-01-24,-0.003478611195156134,1.2100735847065585e-05,1.8785604541714574e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-25,0.0036562183244441826,1.3367932436001426e-05,1.4405859832582386e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-26,0.0073976325294538015,5.472496704083305e-05,1.5284135837962685e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-03,-0.004707118141658029,2.2156961199526134e-05,2.1799523902460327e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2017-02-06,0.007358084636750917,5.414140952158987e-05,2.5889226352778483e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-02-07,-0.002301347702829304,5.296201249317714e-06,1.800423913945669e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-08,0.0073870503121717945,5.4568512314557405e-05,3.032719515819808e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-02-09,0.005179885150559116,2.6831210172982836e-05,1.4313469766229473e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-10,0.0003579931332229336,1.2815908343477308e-07,1.6396860724826272e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-13,0.0082562105837507,6.816501320323708e-05,2.1030635374381638e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-02-14,-0.0005752896462443147,3.309581770759087e-07,1.54690915386491e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-15,-0.008577028508373274,7.356541803344788e-05,3.8676367933974e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-02-16,0.0075086462464213355,5.637976845389721e-05,3.095259180035547e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-17,-0.005480098058923133,3.003147473541309e-05,4.7565468877381605e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-20,0.012771600771749547,0.00016311378627295364,3.060815983180578e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-02-21,0.007402970995322278,5.480397955758292e-05,2.047276995839181e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-02-22,0.003705593890730441,1.3731426083018766e-05,2.36046067318979e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-02-23,-0.0011243944703931419,1.264262925050674e-06,3.8421633725252895e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-24,0.001062349591817835,1.1285866552355205e-06,3.189729281504421e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-27,-0.00867128066466094,7.519110836532269e-05,2.6691468394900556e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-02-28,0.0036427299717711747,1.3269481647240024e-05,2.5584089258272934e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-01,0.002621438039961177,6.8719373973554974e-06,1.2063361221905138e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-02,-0.0049372928363933255,2.4376860552300848e-05,1.8490224247219935e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-03,0.0028646226033064437,8.206062659374187e-06,3.85909951772344e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-06,0.011972614017668803,0.00014334348641607952,2.5317484881701978e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-07,0.0028346230722071653,8.035087961489187e-06,1.854975135574908e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-08,-0.00511457920287306,2.6158920422461622e-05,1.3730120719402227e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-09,-0.007386010909062435,5.455315714878929e-05,3.825512025585877e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-10,0.0028698664095845317,8.23613320886161e-06,1.6632432203140647e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-13,0.010363860280234505,0.00010740959990822242,2.90571723153923e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-14,-0.0026697831714859177,7.127742182749405e-06,1.6792482176416786e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-15,0.0010705708931855185,1.1461220373360389e-06,2.5693870990978854e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-16,0.007692138116979663,5.916898881069144e-05,4.5174788776211635e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-17,-0.010313038503131366,0.00010635876316707005,3.373796447986242e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-20,0.001607488464234308,2.584019162646374e-06,2.571014469698019e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-21,0.005141270471577641,2.6432662061916182e-05,1.7476795954563778e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-22,-0.003130917547499834,9.802644689242377e-06,5.9744557883857555e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-23,0.0027929811302751517,7.800743594073063e-06,4.333577223375442e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-24,0.005999235977883544,3.599083231833232e-05,1.829568698609051e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-27,-0.006105449256324391,3.727651062155206e-05,2.0682833169601005e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-03-28,-0.0017624804966303032,3.1063375010022e-06,2.3752168956361636e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-29,-0.004028538607000698,1.6229123308095122e-05,4.4748036337641317e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-30,-0.016536318225007562,0.0002734498204387173,8.765835891368483e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-31,0.007744373617681433,5.99753227302402e-05,3.9367008597350226e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-05,0.01884671546820016,0.00035519868393929516,0.00010385128294131211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2017-04-06,0.002728994633622861,7.447411710342374e-06,1.3968049513209306e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-07,0.0012477930198446785,1.5569874203731023e-06,1.8125365576034837e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-10,-0.006224413692539343,3.874332581587126e-05,3.50213384910567e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-11,0.0049404907334746895,2.4408448687549274e-05,8.205594235031922e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-12,-0.006447008912106256,4.156392391277749e-05,7.592129191422074e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-13,0.006286989202592963,3.9526233233520503e-05,2.5155664446059756e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-14,-0.012678487450902054,0.00016074404404268087,5.647480085497168e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-17,-0.0065804361890737795,4.3302140438471846e-05,0.00010578983715382075,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-18,-0.0037792614565184124,1.4282817156725672e-05,4.5048311110584736e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-19,-0.00607260676855681,3.687655296552198e-05,0.00011719775594215346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-20,0.0010318003134592857,1.0646118868546802e-06,7.835393024256074e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-21,-0.004327877815363479,1.873052638471536e-05,4.1656773704134285e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-24,-0.02180438632331061,0.00047543126293617474,0.00032893486883669125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-04-25,0.00723946686813548,5.2409880534831334e-05,8.221421713707595e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-26,0.0038908136630873003,1.5138430960866816e-05,4.0258937202391594e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-27,0.0023833774527393103,5.680488082226124e-06,0.00014814835419331185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-28,0.000533233162769875,2.84337605877564e-07,3.392448461534768e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-02,-0.0010440587850144567,1.0900587465658635e-06,3.438112558131925e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2017-05-03,-0.003903747911410349,1.5239247755840662e-05,3.831195374413272e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-04,-0.003609758520129347,1.3030356573646414e-05,5.087792593987463e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-05,-0.01219534564377689,0.00014872645537118795,5.8181949675823946e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-08,-0.01926505200289519,0.00037114222867425594,0.00010000533782404061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-09,0.005292298098884984,2.800841916746162e-05,9.278435687349992e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-10,-0.013087957134288786,0.00017129462194898074,8.888748559176068e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-11,0.0020110322214446086,4.044250595688437e-06,0.0002147129756262275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-12,0.0011792827901544456,1.3907078991544542e-06,6.128089978714881e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-15,0.00586934589220256,3.4449221202315066e-05,4.451709705181175e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-16,0.020215378882367574,0.00040866154335767287,9.734201106197222e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-17,-0.0016488710187179123,2.718775636367846e-06,3.959421366235206e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-18,-0.005574971781284077,3.1080310362113756e-05,8.996881282683868e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-19,-0.00033952844378326574,1.1527956413788625e-07,4.72940382852345e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-22,-0.007178069861872416,5.152468694192108e-05,8.19935301726412e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-05-23,-0.013819071139881345,0.0001909667271691015,0.00011440232325049384,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-24,0.004972875058999904,2.4729486352423297e-05,0.0002022878250895557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-05-25,0.008253271868079892,6.811649652843895e-05,0.00014805005709196662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-26,-0.0034975967427399723,1.2233182974825265e-05,5.2176066005077506e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-05-31,0.0005684424172169855,3.2312678169148946e-07,0.00012288505975116415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2017-06-01,-0.013729520125627559,0.00018849972288001218,0.00010547700081505277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-02,0.006613318758370568,4.3735984999816026e-05,9.689739016904791e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-05,0.0048594895820404105,2.3614638997959283e-05,4.412560711727336e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-06,0.007421640312950117,5.508074493480632e-05,2.7942167931790128e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-07,0.019370918958209415,0.0003752325012855169,4.2924788475849964e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-08,0.0038350183571616014,1.470736579976647e-05,2.6205021618466773e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-09,0.0028264075854789183,7.98857983925277e-06,3.30892251438063e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-12,-0.005661518099190133,3.2052787187457455e-05,5.159569661104542e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-13,0.010305128741654457,0.00010619567838207277,2.7038925494909714e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-14,-0.0071929773849124246,5.173892365986158e-05,4.256516152110715e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-15,0.006887106066708171,4.743222997408849e-05,3.6525294426197907e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-16,-0.0029834053793891258,8.900707657767974e-06,1.491659251492781e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-19,0.0069971792337995,4.896051722991496e-05,2.2113892525567003e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-20,0.0025035867211133933,6.267946470135312e-06,2.4141472571014633e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-21,0.007615078052541691,5.798941374630215e-05,3.232992418591853e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-22,-0.009884935221064595,9.771194432464334e-05,6.484789944696198e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-23,0.009846640538267337,9.695632988984967e-05,0.00010500658149001332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-26,0.016342882029864114,0.0002670897930420554,5.9224577986053117e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2017-06-27,-0.0002113609608418443,4.467345576798764e-08,3.273469019364804e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-28,-0.007985870190934108,6.377412270644997e-05,4.942086999321358e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-06-29,0.0057524155775894315,3.309028497729355e-05,2.5122735170110343e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
