date,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
2011-06-21,8838,322005,深市主板,2011-06-21,40218.81,32123.04,262200.0,288.61,162.67,24.06,
2011-06-22,8845,322005,深市主板,2011-06-22,40152.74,32094.72,245000.0,273.74,162.04,24.05,
2011-06-23,8852,322005,深市主板,2011-06-23,40914.97,32703.43,309700.0,355.68,202.61,24.52,
2011-06-24,8859,322005,深市主板,2011-06-24,41815.36,33423.55,479200.0,580.94,300.95,25.06,
2011-06-27,8866,322005,深市主板,2011-06-27,42121.56,33649.55,407600.0,486.0,252.74,25.25,
2011-06-28,8873,322005,深市主板,2011-06-28,42211.7,33743.93,342600.0,413.8,220.16,25.3,
2011-06-29,8880,322005,深市主板,2011-06-29,41735.19,33358.52,325500.0,374.96,209.39,25.01,
2011-06-30,8887,322005,深市主板,2011-06-30,42323.83,33833.35,367500.0,423.95,221.87,25.37,
2011-07-01,8894,322005,深市主板,2011-07-01,42542.98,34017.6,388800.0,461.27,241.19,25.5,
2011-07-04,8901,322005,深市主板,2011-07-04,43515.78,34806.38,517800.0,610.18,301.72,26.1,
2011-07-05,8908,322005,深市主板,2011-07-05,43665.94,34932.19,483200.0,563.36,294.06,26.21,
2011-07-06,8915,322005,深市主板,2011-07-06,43654.22,34942.47,433300.0,502.39,268.22,26.21,
2011-07-07,8922,322005,深市主板,2011-07-07,43546.94,34852.05,476100.0,575.42,292.23,26.18,
2011-07-08,8929,322005,深市主板,2011-07-08,43751.47,34913.42,370300.0,442.5,234.74,26.25,
2011-07-11,8936,322005,深市主板,2011-07-11,44011.87,35143.58,372200.0,453.37,235.06,26.38,
2011-07-12,8943,322005,深市主板,2011-07-12,43320.47,34632.3,433700.0,508.06,282.07,25.97,
2011-07-13,8950,322005,深市主板,2011-07-13,44044.14,35236.28,393500.0,487.09,244.54,26.41,
2011-07-14,8957,322005,深市主板,2011-07-14,44340.1,35376.38,437200.0,544.79,280.03,26.54,
2011-07-15,8964,322005,深市主板,2011-07-15,44544.77,35544.03,468800.0,563.1,291.73,26.52,
2011-07-18,8971,322005,深市主板,2011-07-18,44487.04,35501.35,427100.0,507.22,270.03,26.49,
2011-07-19,8978,322005,深市主板,2011-07-19,44068.41,35180.58,377700.0,454.42,248.4,26.24,
2011-07-20,8985,322005,深市主板,2011-07-20,44098.64,35212.85,339700.0,412.05,217.94,26.26,
2011-07-21,8992,322005,深市主板,2011-07-21,43674.43,34908.32,349000.0,437.76,236.09,26.0,
2011-07-22,8999,322005,深市主板,2011-07-22,43797.72,35048.53,302500.0,378.34,195.45,26.08,
2011-07-25,9006,322005,深市主板,2011-07-25,42229.16,33812.77,421500.0,502.66,289.31,25.14,
2011-07-26,9013,322005,深市主板,2011-07-26,42418.31,34015.24,276300.0,317.15,175.88,25.26,
2011-07-27,9020,322005,深市主板,2011-07-27,42926.51,34438.73,304600.0,362.19,192.31,25.57,
2011-07-28,9027,322005,深市主板,2011-07-28,42742.8,34471.2,301700.0,365.83,195.33,25.46,
2011-07-29,9034,322005,深市主板,2011-07-29,42388.03,34170.4,269000.0,318.6,174.49,25.25,
2011-08-01,9041,322005,深市主板,2011-08-01,42511.01,34277.52,226700.0,268.84,148.02,25.33,
2011-08-02,9048,322005,深市主板,2011-08-02,42234.04,34046.22,268100.0,308.17,178.27,25.16,
2011-08-03,9055,322005,深市主板,2011-08-03,42293.04,34136.18,263700.0,303.85,158.83,25.2,
2011-08-04,9062,322005,深市主板,2011-08-04,42453.14,34263.04,260900.0,281.94,158.45,25.29,
2011-08-05,9069,322005,深市主板,2011-08-05,41880.16,33572.59,312700.0,352.42,198.84,24.67,
2011-08-08,9076,322005,深市主板,2011-08-08,40042.23,32097.36,414000.0,442.34,267.93,23.6,
2011-08-09,9083,322005,深市主板,2011-08-09,39972.57,32007.22,392300.0,423.32,242.24,23.57,
2011-08-10,9090,322005,深市主板,2011-08-10,40475.71,32397.91,371700.0,425.05,223.36,23.87,
2011-08-11,9097,322005,深市主板,2011-08-11,41133.16,32984.62,379400.0,439.45,227.35,24.26,
2011-08-12,9104,322005,深市主板,2011-08-12,41496.13,33280.86,413400.0,434.41,237.43,24.45,
2011-08-15,9111,322005,深市主板,2011-08-15,42047.6,33711.18,421300.0,416.28,226.2,24.77,
2011-08-16,9118,322005,深市主板,2011-08-16,41727.13,33452.05,351700.0,380.0,211.86,24.58,
2011-08-17,9125,322005,深市主板,2011-08-17,41547.39,33303.43,301500.0,310.2,178.79,24.47,
2011-08-18,9132,322005,深市主板,2011-08-18,40910.79,32790.17,316800.0,341.3,201.76,24.07,
2011-08-19,9139,322005,深市主板,2011-08-19,40502.05,32443.62,277300.0,304.09,179.45,23.83,
2011-08-22,9146,322005,深市主板,2011-08-22,40038.85,32052.39,227900.0,260.28,153.23,23.55,
2011-08-23,9153,322005,深市主板,2011-08-23,40765.04,32519.76,222600.0,238.17,138.26,23.86,
2011-08-24,9160,322005,深市主板,2011-08-24,40695.36,32483.01,246800.0,272.91,160.71,23.82,
2011-08-25,9167,322005,深市主板,2011-08-25,41771.44,33322.48,360000.0,391.38,218.89,24.47,
2011-08-26,9174,322005,深市主板,2011-08-26,41995.67,33332.58,296400.0,338.42,185.94,24.63,
2011-08-29,9181,322005,深市主板,2011-08-29,41480.41,32959.4,298500.0,338.6,188.4,24.31,
2011-08-30,9188,322005,深市主板,2011-08-30,41228.75,32765.54,292200.0,320.57,187.5,24.17,
2011-08-31,9195,322005,深市主板,2011-08-31,41334.48,32795.04,235300.0,272.74,159.35,24.18,
2011-09-01,9202,322005,深市主板,2011-09-01,41100.17,32606.57,221500.0,240.58,144.71,24.04,
2011-09-02,9209,322005,深市主板,2011-09-02,40622.13,32249.44,194600.0,206.06,130.55,23.76,
2011-09-05,9216,322005,深市主板,2011-09-05,39599.82,31459.35,199500.0,219.67,140.47,23.15,
2011-09-06,9223,322005,深市主板,2011-09-06,39186.41,31131.1,175500.0,200.48,120.89,22.9,
2011-09-07,9230,322005,深市主板,2011-09-07,40066.4,31831.34,230300.0,251.5,147.48,23.43,
2011-09-08,9237,322005,深市主板,2011-09-08,39699.71,31545.29,209100.0,229.73,141.98,23.21,
2011-09-09,9244,322005,深市主板,2011-09-09,39535.58,31402.79,178300.0,193.39,121.16,23.11,
2011-09-13,9251,322005,深市主板,2011-09-13,39047.42,31011.54,175300.0,187.1,121.45,22.83,
2011-09-14,9258,322005,深市主板,2011-09-14,39354.44,31232.1,186600.0,195.83,126.55,23.01,
2011-09-15,9265,322005,深市主板,2011-09-15,39410.31,31256.97,204000.0,213.63,129.26,23.04,
2011-09-16,9272,322005,深市主板,2011-09-16,39478.28,31293.92,193200.0,196.75,122.66,23.08,
2011-09-19,9279,322005,深市主板,2011-09-19,38723.6,30685.8,205400.0,198.14,131.47,22.63,
2011-09-20,9286,322005,深市主板,2011-09-20,38891.85,30806.72,184700.0,182.21,118.44,22.73,
2011-09-21,9293,322005,深市主板,2011-09-21,39994.28,31688.45,316400.0,329.84,193.49,23.38,
2011-09-22,9300,322005,深市主板,2011-09-22,38849.18,30774.65,292300.0,294.11,188.91,22.7,
2011-09-23,9307,322005,深市主板,2011-09-23,38485.91,30506.43,256900.0,267.75,170.18,22.49,
2011-09-26,9314,322005,深市主板,2011-09-26,37819.35,29995.78,241500.0,224.6,146.44,22.09,
2011-09-27,9321,322005,深市主板,2011-09-27,38045.31,30212.96,225200.0,231.02,138.95,22.23,
2011-09-28,9328,322005,深市主板,2011-09-28,37536.6,29832.74,217400.0,224.75,143.77,21.94,
2011-09-29,9335,322005,深市主板,2011-09-29,36730.13,29191.27,235300.0,225.04,153.31,21.48,
2011-09-30,9342,322005,深市主板,2011-09-30,36706.32,29141.43,180400.0,177.8,118.01,21.44,
2011-10-10,9349,322005,深市主板,2011-10-10,36397.9,28885.25,160500.0,154.48,98.59,21.25,
2011-10-11,9356,322005,深市主板,2011-10-11,36134.75,28671.98,239900.0,248.9,144.1,21.09,
2011-10-12,9363,322005,深市主板,2011-10-12,37370.99,29645.19,334400.0,323.47,192.72,21.82,
2011-10-13,9370,322005,深市主板,2011-10-13,37728.3,29946.51,344300.0,321.53,196.06,22.03,
2011-10-14,9377,322005,深市主板,2011-10-14,37528.1,29797.04,241700.0,234.11,144.73,21.91,
2011-10-17,9384,322005,深市主板,2011-10-17,37598.74,29947.72,223800.0,238.0,136.24,21.96,
2011-10-18,9391,322005,深市主板,2011-10-18,36432.04,29045.22,242500.0,248.38,156.33,21.27,
2011-10-19,9398,322005,深市主板,2011-10-19,36167.38,28842.32,202700.0,204.76,131.07,21.11,
2011-10-20,9405,322005,深市主板,2011-10-20,35119.9,28020.47,235400.0,232.6,153.72,20.49,
2011-10-21,9412,322005,深市主板,2011-10-21,34648.63,27627.65,177100.0,172.62,117.57,20.22,
2011-10-24,9419,322005,深市主板,2011-10-24,35395.39,28273.27,238100.0,226.64,141.91,20.66,
2011-10-25,9426,322005,深市主板,2011-10-25,36279.21,28989.54,337300.0,323.53,194.1,21.18,
2011-10-26,9433,322005,深市主板,2011-10-26,36646.83,29280.81,397100.0,380.13,216.12,21.4,
2011-10-27,9440,322005,深市主板,2011-10-27,36685.8,29311.66,291600.0,272.24,163.31,21.43,
2011-10-28,9447,322005,深市主板,2011-10-28,37540.81,29983.99,403100.0,390.85,212.34,21.94,
2011-10-31,9454,322005,深市主板,2011-10-31,37489.19,29942.98,324700.0,324.15,187.71,21.91,
2011-11-01,9461,322005,深市主板,2011-11-01,37432.32,29905.96,324500.0,324.45,191.41,21.88,
2011-11-02,9468,322005,深市主板,2011-11-02,37928.52,30305.89,372900.0,371.34,219.73,22.18,
2011-11-03,9475,322005,深市主板,2011-11-03,38158.1,30490.55,518800.0,529.7,288.31,22.31,
2011-11-04,9482,322005,深市主板,2011-11-04,38633.6,30718.92,382400.0,374.69,213.45,22.46,
2011-11-07,9489,322005,深市主板,2011-11-07,38346.07,30490.22,309100.0,292.09,177.33,22.29,
2011-11-08,9496,322005,深市主板,2011-11-08,38076.08,30288.14,308000.0,286.09,173.89,22.13,
2011-11-09,9503,322005,深市主板,2011-11-09,38603.35,30625.93,297900.0,299.28,174.67,22.41,
2011-11-10,9510,322005,深市主板,2011-11-10,38014.56,30141.21,316100.0,311.31,186.29,22.06,
2011-11-11,9517,322005,深市主板,2011-11-11,37946.38,30102.48,270100.0,267.17,156.38,22.02,
2011-11-14,9524,322005,深市主板,2011-11-14,38807.27,30790.55,333200.0,333.82,182.13,22.53,
2011-11-15,9531,322005,深市主板,2011-11-15,38881.32,30837.38,319200.0,319.77,188.85,22.56,
2011-11-16,9538,322005,深市主板,2011-11-16,37981.51,30128.59,396600.0,363.48,235.78,22.02,
2011-11-17,9545,322005,深市主板,2011-11-17,37936.6,30091.75,271700.0,261.4,165.69,21.99,
2011-11-18,9552,322005,深市主板,2011-11-18,36936.63,29283.85,302100.0,282.68,185.02,21.4,
2011-11-21,9559,322005,深市主板,2011-11-21,36964.36,29311.72,203400.0,198.03,126.13,21.42,
2011-11-22,9566,322005,深市主板,2011-11-22,36941.98,29309.82,207400.0,200.15,128.79,21.41,
2011-11-23,9573,322005,深市主板,2011-11-23,36712.97,29149.92,189800.0,184.85,121.8,21.28,
2011-11-24,9580,322005,深市主板,2011-11-24,36679.87,29141.99,220000.0,204.69,138.21,21.27,
2011-11-25,9587,322005,深市主板,2011-11-25,36385.15,29036.89,185600.0,176.55,120.99,21.09,
2011-11-28,9594,322005,深市主板,2011-11-28,36418.89,29062.59,184000.0,187.14,117.43,21.12,
2011-11-29,9601,322005,深市主板,2011-11-29,36944.47,29471.88,215800.0,218.76,133.95,21.42,
2011-11-30,9608,322005,深市主板,2011-11-30,35607.67,28407.57,287800.0,262.75,185.74,20.63,
2011-12-01,9615,322005,深市主板,2011-12-01,36357.52,28983.96,351300.0,351.32,197.7,21.08,
2011-12-02,9622,322005,深市主板,2011-12-02,35880.68,28525.59,227400.0,220.94,137.66,20.83,
2011-12-05,9629,322005,深市主板,2011-12-05,34999.88,27816.69,201500.0,194.68,128.53,20.31,
2011-12-06,9636,322005,深市主板,2011-12-06,34981.59,27797.86,170300.0,162.48,106.62,20.31,
2011-12-07,9643,322005,深市主板,2011-12-07,35057.11,27856.4,141900.0,135.3,88.2,20.35,
2011-12-08,9650,322005,深市主板,2011-12-08,35009.6,27811.75,184000.0,169.45,115.86,20.33,
2011-12-09,9657,322005,深市主板,2011-12-09,34690.76,27552.8,158500.0,151.76,97.81,20.14,
2011-12-12,9664,322005,深市主板,2011-12-12,34246.51,27206.42,143900.0,129.55,89.79,19.89,
2011-12-13,9671,322005,深市主板,2011-12-13,33253.43,26442.97,205600.0,174.61,127.09,19.31,
2011-12-14,9678,322005,深市主板,2011-12-14,32756.07,26050.55,157700.0,139.35,100.59,19.02,
2011-12-15,9685,322005,深市主板,2011-12-15,31899.64,25356.04,223100.0,187.14,131.88,18.52,
2011-12-16,9692,322005,深市主板,2011-12-16,32649.5,25988.25,206900.0,175.35,122.14,18.96,
2011-12-19,9699,322005,深市主板,2011-12-19,32655.83,25990.74,203100.0,171.12,125.44,18.97,
2011-12-20,9706,322005,深市主板,2011-12-20,32604.14,25967.49,200800.0,171.12,120.69,18.93,
2011-12-21,9713,322005,深市主板,2011-12-21,31934.36,25454.9,178700.0,155.73,108.39,18.54,
2011-12-22,9720,322005,深市主板,2011-12-22,31663.99,25269.18,222900.0,178.89,135.6,18.4,
2011-12-23,9727,322005,深市主板,2011-12-23,31945.72,25493.44,201800.0,174.86,116.23,18.56,
2011-12-26,9734,322005,深市主板,2011-12-26,31683.75,25335.14,161900.0,137.51,99.2,18.41,
2011-12-27,9741,322005,深市主板,2011-12-27,31006.28,24807.53,190000.0,168.48,110.14,18.01,
2011-12-28,9748,322005,深市主板,2011-12-28,30979.41,24785.63,202600.0,167.68,116.14,18.0,
2011-12-29,9755,322005,深市主板,2011-12-29,31022.62,24835.59,180100.0,153.58,101.82,18.03,
2011-12-30,9762,322005,深市主板,2011-12-30,31518.75,25222.34,192400.0,173.24,109.18,18.32,
2012-01-04,9769,322005,深市主板,2012-01-04,30752.8,24617.35,190100.0,166.28,113.26,17.86,
2012-01-05,9776,322005,深市主板,2012-01-05,30089.85,24043.16,214500.0,175.54,119.36,17.44,
2012-01-06,9783,322005,深市主板,2012-01-06,30271.28,24201.65,180800.0,147.44,106.22,17.55,
2012-01-09,9790,322005,深市主板,2012-01-09,31430.15,25116.19,265200.0,232.83,155.13,18.23,
2012-01-10,9797,322005,深市主板,2012-01-10,32643.62,26110.99,439500.0,355.18,223.61,18.93,
2012-01-11,9804,322005,深市主板,2012-01-11,32602.58,26080.21,373200.0,299.93,198.7,18.91,
2012-01-12,9811,322005,深市主板,2012-01-12,32544.93,26038.91,296000.0,247.03,161.62,18.87,
2012-01-13,9818,322005,深市主板,2012-01-13,31717.26,25377.41,275800.0,239.07,165.8,18.38,
2012-01-16,9825,322005,深市主板,2012-01-16,30952.18,24753.45,188100.0,168.87,117.31,17.93,
2012-01-17,9832,322005,深市主板,2012-01-17,32569.21,26030.77,319100.0,281.38,176.34,18.88,
2012-01-18,9839,322005,深市主板,2012-01-18,32065.09,25635.45,324100.0,310.21,187.03,18.58,
2012-01-19,9846,322005,深市主板,2012-01-19,32541.13,25991.89,254500.0,243.37,144.59,18.86,
2012-01-20,9853,322005,深市主板,2012-01-20,33049.42,26381.62,261500.0,261.14,141.46,19.19,
2012-01-30,9860,322005,深市主板,2012-01-30,32608.51,26007.6,205500.0,196.42,130.28,18.92,
2012-01-31,9867,322005,深市主板,2012-01-31,32660.73,26050.69,182200.0,162.49,110.89,18.95,
2012-02-01,9874,322005,深市主板,2012-02-01,32313.37,25764.51,195200.0,179.84,122.21,18.74,
2012-02-02,9881,322005,深市主板,2012-02-02,32925.87,26251.41,223000.0,211.39,134.76,19.1,
2012-02-03,9888,322005,深市主板,2012-02-03,33298.26,26527.15,292500.0,260.93,164.68,19.28,
2012-02-06,9895,322005,深市主板,2012-02-06,33444.74,26671.52,284500.0,260.14,161.89,19.37,
2012-02-07,9902,322005,深市主板,2012-02-07,32846.29,26207.28,256200.0,227.15,158.16,19.02,
2012-02-08,9909,322005,深市主板,2012-02-08,33762.22,26937.24,319300.0,302.47,189.69,19.55,
2012-02-09,9916,322005,深市主板,2012-02-09,33902.39,27046.17,408700.0,353.25,221.27,19.63,
2012-02-10,9923,322005,深市主板,2012-02-10,34099.12,27184.35,380600.0,329.85,203.77,19.75,
2012-02-13,9930,322005,深市主板,2012-02-13,34211.23,27282.91,357300.0,306.96,193.58,19.8,
2012-02-14,9937,322005,深市主板,2012-02-14,34225.15,27294.14,331200.0,286.57,183.88,19.81,
2012-02-15,9944,322005,深市主板,2012-02-15,34770.52,27741.23,445000.0,381.07,231.27,20.11,
2012-02-16,9951,322005,深市主板,2012-02-16,34711.22,27695.92,438400.0,378.44,242.39,20.07,
2012-02-17,9958,322005,深市主板,2012-02-17,34643.43,27625.64,303000.0,265.35,171.05,20.03,
2012-02-20,9965,322005,深市主板,2012-02-20,34702.24,27658.18,409500.0,340.83,203.75,20.13,
2012-02-21,9972,322005,深市主板,2012-02-21,35028.67,27918.4,361300.0,302.51,195.39,20.34,
2012-02-22,9979,322005,深市主板,2012-02-22,35645.68,28405.25,509500.0,436.08,252.62,20.71,
2012-02-23,9986,322005,深市主板,2012-02-23,35786.67,28513.38,455900.0,398.06,237.46,20.8,
2012-02-24,9993,322005,深市主板,2012-02-24,36500.19,29394.5,542400.0,475.87,265.9,21.22,
2012-02-27,10000,322005,深市主板,2012-02-27,36678.53,29536.13,634800.0,570.16,314.56,21.33,
2012-02-28,10007,322005,深市主板,2012-02-28,36580.87,29450.26,508100.0,440.39,271.99,21.1,
2012-02-29,10014,322005,深市主板,2012-02-29,36180.33,29121.33,382600.0,348.17,209.36,20.92,
2012-03-01,10021,322005,深市主板,2012-03-01,36264.18,29184.5,314000.0,301.87,173.04,20.9,
2012-03-02,10028,322005,深市主板,2012-03-02,37077.98,29801.22,439700.0,394.96,217.99,21.47,
2012-03-05,10035,322005,深市主板,2012-03-05,37035.67,29765.77,480700.0,446.18,243.65,21.44,
2012-03-06,10042,322005,深市主板,2012-03-06,36634.95,29439.0,420900.0,386.59,237.48,21.19,
2012-03-07,10049,322005,深市主板,2012-03-07,36364.4,29217.42,369600.0,342.93,204.69,21.06,
2012-03-08,10056,322005,深市主板,2012-03-08,36847.04,29581.1,366700.0,343.97,193.99,21.33,
2012-03-09,10063,322005,深市主板,2012-03-09,37344.23,29994.3,385000.0,374.24,204.54,20.97,
2012-03-12,10070,322005,深市主板,2012-03-12,37335.89,30057.12,399400.0,396.69,218.81,20.83,
2012-03-13,10077,322005,深市主板,2012-03-13,37729.86,30372.93,405300.0,392.76,217.54,20.74,
2012-03-14,10084,322005,深市主板,2012-03-14,36271.04,29229.36,672300.0,644.27,374.08,19.93,
2012-03-15,10091,322005,深市主板,2012-03-15,35872.49,28936.36,452900.0,420.96,255.18,19.59,
2012-03-16,10098,322005,深市主板,2012-03-16,36596.3,29551.59,376400.0,370.82,207.41,19.6,
2012-03-19,10105,322005,深市主板,2012-03-19,36921.71,29790.53,372700.0,368.02,212.85,19.67,
2012-03-20,10112,322005,深市主板,2012-03-20,36279.52,29252.02,377200.0,356.91,214.39,19.31,
2012-03-21,10119,322005,深市主板,2012-03-21,36292.78,29269.4,349500.0,352.59,206.31,19.35,
2012-03-22,10126,322005,深市主板,2012-03-22,36163.81,29160.07,287300.0,262.91,163.62,19.28,
2012-03-23,10133,322005,深市主板,2012-03-23,35504.87,28654.34,279000.0,266.25,172.89,18.81,
2012-03-26,10140,322005,深市主板,2012-03-26,35492.7,28664.04,220100.0,212.82,129.61,18.87,
2012-03-27,10147,322005,深市主板,2012-03-27,35296.22,28500.59,234600.0,236.31,136.72,18.83,
2012-03-28,10154,322005,深市主板,2012-03-28,34073.81,27494.46,328600.0,301.7,194.29,18.04,
2012-03-29,10161,322005,深市主板,2012-03-29,33612.89,27128.07,292600.0,257.44,166.32,17.72,
2012-03-30,10168,322005,深市主板,2012-03-30,33606.93,27113.06,224100.0,209.0,133.14,17.84,
2012-04-05,10175,322005,深市主板,2012-04-05,34642.33,27925.92,274600.0,261.21,162.55,18.47,
2012-04-06,10182,322005,深市主板,2012-04-06,34892.6,28116.55,274300.0,262.93,158.57,18.67,
2012-04-09,10189,322005,深市主板,2012-04-09,34582.05,27871.71,248600.0,227.56,138.66,18.46,
2012-04-10,10196,322005,深市主板,2012-04-10,34928.98,28144.61,305100.0,260.12,166.84,18.58,
2012-04-11,10203,322005,深市主板,2012-04-11,35082.41,28264.19,323100.0,266.08,170.91,18.64,
2012-04-12,10210,322005,深市主板,2012-04-12,35800.6,28824.3,425700.0,367.52,225.23,18.99,
2012-04-13,10217,322005,深市主板,2012-04-13,36034.25,29030.9,476900.0,437.73,247.45,19.09,
2012-04-16,10224,322005,深市主板,2012-04-16,36015.13,29012.61,432500.0,360.23,219.51,19.11,
2012-04-17,10231,322005,深市主板,2012-04-17,35450.56,28563.41,410100.0,333.62,216.82,18.9,
2012-04-18,10238,322005,深市主板,2012-04-18,36235.2,29183.58,435700.0,398.01,231.89,19.34,
2012-04-19,10245,322005,深市主板,2012-04-19,36113.2,29101.1,363600.0,336.5,201.13,19.28,
2012-04-20,10252,322005,深市主板,2012-04-20,36475.15,29367.6,408200.0,370.74,208.02,19.37,
2012-04-23,10259,322005,深市主板,2012-04-23,36211.34,29197.28,444800.0,404.42,237.65,19.33,
2012-04-24,10266,322005,深市主板,2012-04-24,36009.6,29051.1,486400.0,419.35,262.67,19.1,
2012-04-25,10273,322005,深市主板,2012-04-25,36523.03,29425.66,525300.0,429.82,259.61,19.28,
2012-04-26,10280,322005,深市主板,2012-04-26,36493.6,29412.76,471500.0,418.99,247.11,19.27,
2012-04-27,10287,322005,深市主板,2012-04-27,36287.36,29266.08,355200.0,321.34,191.73,19.14,
2012-05-02,10294,322005,深市主板,2012-05-02,36962.8,29769.03,460300.0,453.15,239.67,19.51,
2012-05-03,10301,322005,深市主板,2012-05-03,37152.28,29894.82,397600.0,408.25,213.71,19.62,
2012-05-04,10308,322005,深市主板,2012-05-04,37489.02,30223.08,414300.0,400.6,217.12,19.78,
2012-05-07,10315,322005,深市主板,2012-05-07,37634.46,30343.64,392500.0,404.04,219.97,19.86,
2012-05-08,10322,322005,深市主板,2012-05-08,37498.65,30234.75,365100.0,369.72,213.61,19.78,
2012-05-09,10329,322005,深市主板,2012-05-09,36807.5,29679.97,366400.0,355.47,211.0,19.41,
2012-05-10,10336,322005,深市主板,2012-05-10,36886.14,29742.43,291600.0,307.69,176.99,19.45,
2012-05-11,10343,322005,深市主板,2012-05-11,36683.87,29604.86,307600.0,321.13,182.68,19.35,
2012-05-14,10350,322005,深市主板,2012-05-14,36496.56,29446.58,358300.0,361.18,208.77,19.25,
2012-05-15,10357,322005,深市主板,2012-05-15,36551.97,29491.37,331800.0,315.91,182.57,19.29,
2012-05-16,10364,322005,深市主板,2012-05-16,35976.8,29020.04,312600.0,301.72,182.14,18.98,
2012-05-17,10371,322005,深市主板,2012-05-17,36547.74,29460.16,333500.0,324.77,180.85,19.29,
2012-05-18,10378,322005,深市主板,2012-05-18,35967.07,29012.02,327700.0,317.83,184.93,18.98,
2012-05-21,10385,322005,深市主板,2012-05-21,36019.38,29096.14,292100.0,290.95,167.41,19.0,
2012-05-22,10392,322005,深市主板,2012-05-22,36619.92,29592.78,311600.0,311.22,168.3,19.33,
2012-05-23,10399,322005,深市主板,2012-05-23,36642.87,29577.72,354100.0,363.98,199.75,19.35,
2012-05-24,10406,322005,深市主板,2012-05-24,36199.33,29216.52,328400.0,348.63,195.11,19.11,
2012-05-25,10413,322005,深市主板,2012-05-25,35872.64,28941.18,310600.0,292.66,175.82,18.94,
2012-05-28,10420,322005,深市主板,2012-05-28,36521.34,29461.09,401600.0,366.17,218.85,19.29,
2012-05-29,10427,322005,深市主板,2012-05-29,36990.86,29835.53,450800.0,461.47,244.19,19.54,
2012-05-30,10434,322005,深市主板,2012-05-30,36913.12,29761.01,349800.0,356.42,195.01,19.5,
2012-05-31,10441,322005,深市主板,2012-05-31,36882.28,29726.21,391300.0,342.51,195.1,19.48,
2012-06-01,10448,322005,深市主板,2012-06-01,36900.12,29749.84,312500.0,318.28,178.19,19.5,
2012-06-04,10455,322005,深市主板,2012-06-04,35828.46,28883.56,327300.0,326.88,204.65,18.92,
2012-06-05,10462,322005,深市主板,2012-06-05,35717.76,28824.84,249600.0,251.21,154.48,18.86,
2012-06-06,10469,322005,深市主板,2012-06-06,35585.86,28716.38,233200.0,223.21,136.7,18.79,
2012-06-07,10476,322005,深市主板,2012-06-07,35474.86,28610.27,257800.0,238.95,147.5,18.73,
2012-06-08,10483,322005,深市主板,2012-06-08,35344.51,28508.82,281400.0,260.51,153.38,18.67,
2012-06-11,10490,322005,深市主板,2012-06-11,35899.57,28959.17,284800.0,272.07,152.24,18.99,
2012-06-12,10497,322005,深市主板,2012-06-12,35701.42,28802.2,269300.0,235.6,138.85,18.88,
2012-06-13,10504,322005,深市主板,2012-06-13,36279.32,29277.09,301400.0,286.43,158.84,19.2,
2012-06-14,10511,322005,深市主板,2012-06-14,36041.71,29110.34,285500.0,283.85,162.87,19.08,
2012-06-15,10518,322005,深市主板,2012-06-15,36026.47,29093.92,286600.0,282.72,168.11,19.08,
2012-06-18,10525,322005,深市主板,2012-06-18,36317.72,29367.04,260000.0,255.43,145.82,19.25,
2012-06-19,10532,322005,深市主板,2012-06-19,35949.75,29093.47,258500.0,247.76,148.57,19.07,
2012-06-20,10539,322005,深市主板,2012-06-20,35840.43,29009.94,235300.0,209.39,127.21,18.99,
2012-06-21,10546,322005,深市主板,2012-06-21,35365.9,28649.12,238200.0,230.0,149.51,18.76,
2012-06-25,10553,322005,深市主板,2012-06-25,34389.17,27898.29,264500.0,244.22,156.26,18.25,
2012-06-26,10560,322005,深市主板,2012-06-26,34398.68,27878.68,248800.0,223.15,138.57,18.26,
2012-06-27,10567,322005,深市主板,2012-06-27,34272.21,27759.49,224400.0,209.68,128.09,18.21,
2012-06-28,10574,322005,深市主板,2012-06-28,33973.85,27529.04,231300.0,212.97,136.63,18.06,
2012-06-29,10581,322005,深市主板,2012-06-29,34462.62,27840.61,241800.0,224.27,139.55,18.32,
2012-07-02,10588,322005,深市主板,2012-07-02,34687.49,28022.02,243300.0,254.97,145.84,18.44,
2012-07-03,10595,322005,深市主板,2012-07-03,34738.14,28047.29,256700.0,257.28,146.32,18.46,
2012-07-04,10602,322005,深市主板,2012-07-04,34657.45,27971.39,233800.0,231.34,140.9,18.42,
2012-07-05,10609,322005,深市主板,2012-07-05,33958.22,27495.94,235800.0,223.61,144.59,18.07,
2012-07-06,10616,322005,深市主板,2012-07-06,34768.45,28170.83,299900.0,322.9,169.83,18.53,
2012-07-09,10623,322005,深市主板,2012-07-09,33945.53,27555.6,286700.0,319.62,168.24,18.1,
2012-07-10,10630,322005,深市主板,2012-07-10,33773.57,27398.54,221800.0,235.16,131.65,18.01,
2012-07-11,10637,322005,深市主板,2012-07-11,34104.37,27692.4,219300.0,241.11,130.26,18.19,
2012-07-12,10644,322005,深市主板,2012-07-12,34675.44,28114.24,308700.0,353.22,185.81,18.51,
2012-07-13,10651,322005,深市主板,2012-07-13,34597.62,28075.85,249000.0,265.99,147.74,18.49,
2012-07-16,10658,322005,深市主板,2012-07-16,33578.43,27244.99,285700.0,282.71,168.2,17.94,
2012-07-17,10665,322005,深市主板,2012-07-17,33824.45,27402.11,222000.0,232.71,128.61,18.07,
2012-07-18,10672,322005,深市主板,2012-07-18,33884.48,27448.49,274400.0,263.47,153.71,18.11,
