,id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,total_operating_revenue,operating_revenue,total_operating_cost,operating_cost,operating_tax_surcharges,sale_expense,administration_expense,exploration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,other_items_influenced_income,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,other_items_influenced_profit,total_profit,income_tax,other_items_influenced_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,interest_income,premiums_earned,commission_income,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,non_current_asset_disposed,other_earnings
0,170726,420600664,哈药集团股份有限公司,600664.XSHG,600664,,,2018-02-10,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,12017531251.13,12017531251.13,11500438589.52,8907152330.62,145430848.71,761022404.41,1680170850.31,,-49607052.73,56269208.2,,30491221.0,,,,655903715.04,,17492628.08,14611219.52,,,658785123.6,194421336.54,,464363787.06,406975865.8,57387921.26,,0.16,0.16,,464363787.06,406975865.8,57387921.26,,,,,,,,,,,,72868906.2
0,170572,420600663,上海陆家嘴金融贸易区开发股份有限公司,600663.XSHG,600663,900932,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,9324593808.41,9324593808.41,7198427280.79,4680617358.61,602356403.52,131058955.66,359628136.41,,1280782640.69,143983785.9,31342.07,2632525639.47,196863145.77,,,4859639029.0,,73749818.13,12129440.74,,,4921259406.39,1245799482.66,,3675459923.73,3129917746.27,545542177.46,,0.931,0.931,-881155592.12,2794304331.61,2216722458.85,577581872.76,,,,,,,,,,,,80984478.6
0,292590,420600662,上海强生控股股份有限公司,600662.XSHG,600662,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,4077559849.07,4077559849.07,3993358276.91,3537163761.1,45892703.42,57978715.97,330246764.04,,11033921.13,11042411.25,,53120772.37,10303780.96,,,162712969.55,,12884328.1,178597.04,,,175418700.61,79626989.85,,95791710.76,100941689.09,-5149978.33,,0.0958,0.0958,,95791710.76,100941689.09,-5149978.33,,,,,,,,,,,,38604904.51
0,300838,420600661,上海新南洋股份有限公司,600661.XSHG,600661,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1723561602.35,1723561602.35,1682951311.7,975684813.44,13497246.25,417885907.5,276295883.51,,-2246215.41,1833676.41,,108593833.35,20946044.61,,,161701355.69,,3576714.5,10603443.11,,,154674627.08,50204027.33,,104470599.75,123115751.72,-18645151.97,,0.4513,0.4513,-35589002.36,68881597.39,87526749.36,-18645151.97,,,,,,,,,,,,12178848.75
0,170113,420600660,福耀玻璃工业集团股份有限公司,600660.XSHG,600660,,03606,2018-03-17,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,18715608755.0,18715608755.0,15211853543.0,10712611816.0,200263617.0,1274308845.0,2600820616.0,,418737949.0,5110700.0,-19118332.0,23390958.0,-6016466.0,,,3669926656.0,,27172108.0,17376997.0,,,3679721767.0,531479253.0,,3148242514.0,3148748043.0,-505529.0,,1.26,1.26,-295446885.0,2852795629.0,2853301158.0,-505529.0,,,,,,,,,,,,188116808.0
0,169906,420600658,北京电子城投资开发集团股份有限公司,600658.XSHG,600658,,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2133974599.53,2133974599.53,1526400696.8,810829308.79,613469065.61,33825363.83,122099542.45,,-36829129.07,-16993454.81,,2251944.25,1497106.33,,,677394236.55,,263436.64,42763.31,,,677614909.88,167125209.95,,510489699.93,508490683.96,1999015.97,,0.64,0.64,-1156800.0,509332899.93,507333883.96,1999015.97,,,,,,,,,,,,67344410.59
0,169753,420600657,信达地产股份有限公司,600657.XSHG,600657,,,2018-03-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,15216048901.01,15216048901.01,14060360683.76,10930933268.56,976444149.53,361032582.98,524276101.88,,922830412.46,344844168.35,2794600.0,609790643.85,-182274307.02,,,1773822210.03,,8453332.87,7131899.11,,,1775143643.79,709956800.44,,1065186843.35,1011287680.85,53899162.5,,0.66,0.66,,1065186843.35,1011287680.85,53899162.5,,,,,,,,,,,,4918303.44
0,169456,420600655,上海豫园旅游商城股份有限公司,600655.XSHG,600655,,,2018-03-19,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,17111246826.64,17111246826.64,16651264404.49,14370713746.34,225403033.15,749340756.47,970758886.54,,338635365.21,-3587383.22,-83919488.07,434761405.19,325579515.35,,,817796740.16,,60665979.65,9262454.45,,,869200265.36,211464133.26,,657736132.1,700241801.35,-42505669.25,,0.487,0.487,-109586258.01,548149874.09,590134525.0,-41984650.91,,,,,,,,,,,,7645368.67
0,301828,420600654,中安消股份有限公司,600654.XSHG,600654,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2969164707.63,2969164707.63,3691109687.93,2279764600.67,16102987.24,76127689.41,576787235.0,,301234837.58,441092338.03,-79478636.57,1128022.01,,,,-799364016.66,,39946903.65,1936347.47,,,-761353460.48,-26322633.67,,-735030826.81,-735030826.81,,,-0.57,-0.57,-6612189.29,-741643016.1,-741643016.1,,,,,,,,,,,,,6774638.27
0,300835,420600653,上海申华控股股份有限公司,600653.XSHG,600653,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5802474688.69,5802474688.69,6447264880.41,5755895497.45,22061297.01,56561757.81,246580727.75,,223969278.16,142196322.23,,83206167.32,79632744.1,,,-545666266.1,,11381195.36,984628.8,,,-535269699.54,18596249.03,,-553865948.57,-570794171.79,16928223.22,,-0.2933,-0.2933,-4207861.72,-558073810.29,-575002033.51,16928223.22,,,,,,,,,,,,13997830.79
0,301825,420600652,上海游久游戏股份有限公司,600652.XSHG,600652,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,176554238.8,176554238.8,637043890.35,70620373.99,2322453.87,11349772.97,79300220.49,,6651657.34,466799411.69,,29790971.33,-6913655.72,,,-430698680.22,,12014214.76,6358234.92,,,-425042700.38,-2728096.92,,-422314603.46,-422314603.46,,,-0.51,-0.51,7524175.17,-414790428.29,-414790428.29,,,,,,,,,,,,,
0,300832,420600651,上海飞乐音响股份有限公司,600651.XSHG,600651,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5444845625.17,5444845625.17,5721378370.65,3876986886.7,32197192.12,776576294.21,672281502.78,,132125915.87,231210578.97,-8416823.31,582224812.46,111296264.98,,,318434430.84,,26925998.44,39725697.06,,,305634732.22,274821078.9,,30813653.32,55239058.97,-24425405.65,,0.055,0.055,-21401553.54,9412099.78,38025313.36,-28613213.58,,,,,,,,,,,,15379864.68
0,168686,420600650,上海锦江国际实业投资股份有限公司,600650.XSHG,600650,900914,,2018-03-29,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2368745860.18,2368745860.18,2265687425.18,1970500377.94,15388781.36,177406228.09,111584248.49,,-9301390.15,109179.45,-46422.77,211521284.72,170381718.74,,,324407941.74,,19901940.67,478854.48,,,343831027.93,37495296.84,,306335731.09,247462406.12,58873324.97,,0.449,,-2429900.96,303905830.13,245139834.31,58765995.82,,,,,,,,,,,,2145534.28
0,168528,420600649,上海城投控股股份有限公司,600649.XSHG,600649,,,2018-03-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,3215164134.6,3215164134.6,2736981957.8,2277789183.66,204438926.44,46934182.15,124550934.78,,83268730.77,,,1452332120.76,254277763.56,,,1949076843.62,,85295923.28,7992377.04,,,2026380389.86,259791810.39,,1766588579.47,1758594324.68,7994254.79,,0.66,0.66,-265784129.93,1500804449.54,1492810194.75,7994254.79,,,,,,,,,,,,18592528.76
0,298862,420600648,上海外高桥集团股份有限公司,600648.XSHG,600648,900912,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,8953567421.47,8953567421.47,8145468546.05,6719779640.71,568379024.2,262476714.1,436204591.83,,202315959.95,-43687384.74,12798.37,211344152.93,198244697.13,,,1055871573.44,,21052194.26,5099156.72,,,1071824610.98,290364874.82,,781459736.16,739636114.37,41823621.79,,0.65,0.65,-78650214.1,702809522.06,660985900.27,41823621.79,,,,,,,,,,,,34161785.68
0,168222,420600647,上海同达创业投资股份有限公司,600647.XSHG,600647,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,23686746.76,23686746.76,42044783.05,12244892.03,10369443.84,3706109.15,15576972.9,,-1548334.14,1695699.27,,31704131.14,,,,13596094.85,,27711.75,4413.16,,,13619393.44,4923255.81,,8696137.63,11138676.98,-2442539.35,,0.0801,0.0801,-41125568.78,-32429431.15,-29986891.8,-2442539.35,,,,,,,,,,,,250000.0
0,296167,420600645,中源协和细胞基因工程股份有限公司,600645.XSHG,600645,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,870913497.54,870913497.54,835351334.0,262698201.15,12138710.41,215755090.46,306907044.61,,8996667.51,28855619.86,4387508.64,-25754180.47,-23890895.29,,,18162768.13,,9728457.36,3575636.18,,,24315589.31,34715298.91,,-10399709.6,-18459508.18,8059798.58,,-0.05,-0.05,-835231.17,-11234940.77,-19294739.35,8059798.58,,,,,,,,,,,,2657240.56
0,290242,420600644,乐山电力股份有限公司,600644.XSHG,600644,,,2018-04-13,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2058912586.17,2058912586.17,1893061046.04,1533558335.19,22799565.48,72291657.85,246671066.67,,13896888.26,3843532.59,,13169623.53,6585052.49,,,180370233.13,,13612766.31,107583123.49,,,86399875.95,30887143.72,,55512732.23,42856263.3,12656468.93,,0.0796,0.0796,,55512732.23,42856263.3,12656468.93,,,,,,,,,,,,1770828.34
0,167724,420600643,上海爱建集团股份有限公司,600643.XSHG,600643,,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2334101967.53,670697956.98,1382080670.26,438688963.58,29786237.41,12324992.06,577171726.69,,115295528.59,57384819.61,-103331.22,214125835.59,13164035.48,-2692373.67,,1165081615.41,,182605.19,67124.74,,,1165197095.86,335639047.1,,829558048.76,829772216.2,-214167.44,,0.577,0.577,-3387000.59,826171048.17,826386708.11,-215659.94,190148410.48,,1473255600.07,127028310.56,24400091.76,,,,,,,1760000.0
0,300826,420600642,申能股份有限公司,600642.XSHG,600642,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,32404021552.37,32404021552.37,31176140018.11,29990421378.22,145732948.8,6820264.52,638572691.93,325397.26,394267337.38,,,1457312653.44,488747199.02,,,2765408231.43,,38730849.54,1149137.77,,,2802989943.2,617715341.21,,2185274601.99,1737638978.89,447635623.1,,0.382,0.382,-658949873.33,1526324728.66,1078689105.56,447635623.1,,,,,,,,,,,,80214043.73
0,300823,420600641,上海万业企业股份有限公司,600641.XSHG,600641,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2096261940.9,2096261940.9,1001465015.71,774701854.23,176675057.45,35520522.31,82812963.6,,-72989026.33,4743644.45,13037.2,1134384098.67,87611.28,,,2229188285.61,,811366.93,296523.01,,,2229703129.53,530797117.03,,1698906012.5,1698906012.5,,,2.1074,2.1074,27876788.11,1726782800.61,1726782800.61,,,,,,,,,,,,,
0,299833,420600640,号百控股股份有限公司,600640.XSHG,600640,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5565621971.02,5565621971.02,5339315574.94,4160823777.62,29064268.0,556254982.81,616079350.69,,-43135576.89,20228772.71,-234410.96,45144909.54,23462.47,,,287034400.8,,51306724.85,10998329.98,,,327342795.67,57377155.69,,269965639.98,251259096.29,18706543.69,,0.334,0.334,,269965639.98,251259096.29,18706543.69,,,,,,,,,,,,15817506.14
0,290337,420600639,上海金桥出口加工区开发股份有限公司,600639.XSHG,600639,900911,,2018-04-14,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1673825791.76,1673825791.76,821527501.74,549193794.04,114753339.89,29899037.03,73609279.78,,50975778.56,3096272.44,13037.2,119713097.17,2211124.62,,,976158068.35,,1078711.33,4761132.7,,,972475646.98,237918563.55,,734557083.43,737456957.13,-2899873.7,,0.657,,-253547257.33,481009826.1,483909699.8,-2899873.7,,,,,,,,,,,,4034555.4
0,296163,420600638,上海新黄浦置业股份有限公司,600638.XSHG,600638,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1810489275.01,1777590446.22,1992369108.31,1540375774.96,75889210.52,46346703.09,161021013.34,,158544332.01,9608146.27,-377948.78,982983433.06,79729543.31,,,823855383.36,,8678726.96,15229944.96,,,817304165.36,206892870.39,,610411294.97,644976824.69,-34565529.72,,1.149,1.149,-3615049.0,606796245.97,641361775.69,-34565529.72,21220266.56,,11678562.23,,,,,583928.12,,,,23163800.0
0,292588,420600637,东方明珠新媒体股份有限公司,600637.XSHG,600637,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,16261159464.18,16261159464.18,15135826803.12,12153553690.25,161050341.32,807426213.07,1243236688.98,,-55468104.6,826027974.1,-1926071.9,1755124502.48,336673932.65,,,3008852953.36,,37596756.63,17069393.66,,,3029380316.33,632056369.31,,2397323947.02,2236911179.87,160412767.15,,0.8517,0.8517,-322818645.76,2074505301.26,1915086302.61,159418998.65,,,,,,,,,,,,131434551.35
0,291882,420600636,上海三爱富新材料股份有限公司,600636.XSHG,600636,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5243370096.09,5243370096.09,4934149304.79,4334547038.38,28518864.03,97218499.8,386151181.94,,64857997.2,22855723.44,,11818388.42,6950388.42,,,341667188.1,,4260376.28,102417173.89,,,243510390.49,88014513.21,,155495877.28,47807168.92,107688708.36,,0.107,0.107,-5270000.0,150225877.28,42537168.92,107688708.36,,,,,,,,,,,,19167379.01
0,166505,420600635,上海大众公用事业(集团)股份有限公司,600635.XSHG,600635,,01635,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,4700135370.6,4602108248.71,4933348961.66,3929672525.98,41443289.04,186555331.73,383733374.14,,354091460.08,37852980.69,17984527.36,835755022.14,418045127.82,,,628584680.96,,12400359.93,13640269.78,,,627344771.11,71841289.61,,555503481.5,474133398.26,81370083.24,,0.16,0.16,-294883512.28,260619969.22,181561766.51,79058202.71,98027121.89,,,,,,,,,,,7131755.08
0,301815,420600634,上海富控互动娱乐股份有限公司,600634.XSHG,600634,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,805565929.56,805565929.56,596590023.93,157290250.81,8615202.51,49584112.39,212112820.29,,161566819.14,7420818.79,,2644136.64,,,,211466780.29,,3300.0,14850.09,,,211455230.2,4501781.56,,206953448.64,45897984.22,161055464.42,,0.08,0.08,3987281.05,210940729.69,48252443.07,162688286.62,,,,,,,,,,,,
0,297784,420600633,浙报数字文化集团股份有限公司,600633.XSHG,600633,,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1626620617.73,1626620617.73,1390874816.76,626826340.76,11914780.0,263644415.89,440895420.45,,-29434199.62,77028059.28,,1516362745.65,14054607.78,,,1783264206.24,,11422894.79,1380095.08,,,1793307005.95,62668538.48,,1730638467.47,1656936412.41,73702055.06,,1.2727,1.2727,-300892361.05,1429746106.42,1524240790.34,-94494683.92,,,,,,,,,,,,32186622.71
0,165996,420600630,上海龙头(集团)股份有限公司,600630.XSHG,600630,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,4421910430.43,4421910430.43,4357920650.5,3317674348.27,19972677.45,734244812.84,243473159.14,,10280284.49,32275368.31,,97773035.16,,,,170473085.47,,8623747.41,3201258.89,,,175895573.99,45593964.36,,130301609.63,128506702.75,1794906.88,,0.3,0.3,-9361082.19,120940527.44,119145620.56,1794906.88,,,,,,,,,,,,6681480.27
0,300818,420600629,华东建筑集团股份有限公司,600629.XSHG,600629,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5289745002.5,5289745002.5,5006182467.7,3939424366.14,34780494.05,64524909.44,893021940.91,,-8881130.18,83311887.34,,18000267.91,4791866.37,,,313125416.49,,54140222.38,3225687.3,,,364039951.57,69849812.58,,294190138.99,256411168.89,37778970.1,,0.6195,0.6195,-21472628.05,272717510.94,234938540.84,37778970.1,,,,,,,,,,,,9680814.08
0,290240,420600628,上海新世界股份有限公司,600628.XSHG,600628,,,2018-04-13,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,3022490639.09,3022490639.09,2765056434.69,2147710868.81,28888900.91,169397957.12,379392849.63,,21670926.83,17994931.39,,216318174.24,194490319.75,,,498336805.43,,37294436.13,5708253.77,,,529922987.79,81057930.87,,448865056.92,448295056.92,570000.0,,0.69,0.69,-4394287.25,444470769.67,443900769.67,570000.0,,,,,,,,,,,,
0,300816,420600626,上海申达股份有限公司,600626.XSHG,600626,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,11125998826.26,11125998826.26,11149038355.29,9921126900.11,38239451.26,344299732.04,725019096.17,,92504837.38,27848338.33,,222072221.74,97016939.92,,,221015557.42,,9717558.79,3147178.93,,,227585937.28,4278112.31,,223307824.97,193362640.71,29945184.26,,0.2722,0.2722,-53931049.98,169376774.99,149130420.57,20246354.42,,,,,,,,,,,,10423473.84
0,292582,420600624,上海复旦复华科技股份有限公司,600624.XSHG,600624,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,735729241.2,735729241.2,693877830.68,414930830.66,14022629.87,135911524.92,123939586.73,,3760054.89,1313203.61,,-1117493.39,-447993.83,,,53073304.94,,16385468.65,2178103.16,,,67280670.43,18450843.27,,48829827.16,42475003.05,6354824.11,,0.062,0.062,2289454.66,51119281.82,44764457.71,6354824.11,,,,,,,,,,,,12332733.17
0,165120,420600623,上海华谊集团股份有限公司,600623.XSHG,600623,900909,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,43738563624.89,43553292863.03,44044871450.08,40471035100.14,214936125.56,1107023280.17,1442258098.21,,342118941.67,403775200.91,,661544300.9,241660786.22,-2058062.53,,800274811.84,,27699799.2,9091011.3,,,818883599.74,368288621.35,,450594978.39,619128375.78,-168533397.39,,0.29,0.29,-83318484.63,367276493.76,539601977.62,-172325483.86,185270761.86,,,63183877.24,540826.18,,,,,,,169762884.62
0,299822,420600622,光大嘉宝股份有限公司,600622.XSHG,600622,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,3083306575.48,3083306575.48,2271767930.59,1721777811.51,181848420.68,81938070.28,270947100.9,,26503838.58,-11247311.36,16175213.19,67845610.78,39482621.32,,,910675438.03,,7613986.41,150000.0,,,918139424.44,239713726.53,,678425697.91,545357887.46,133067810.45,,0.61,0.61,-70448127.97,607977569.94,474953531.55,133024038.39,,,,,,,,,,,,390000.0
0,164810,420600621,上海华鑫股份有限公司,600621.XSHG,600621,,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,3639638111.02,2225647734.75,1712588780.38,1058817586.85,164989314.61,14668973.31,90986721.45,,16761218.0,71945569.01,-41497268.64,164566647.67,34471670.06,-1307702.1,-1036581026.9,1018449455.92,,20088155.05,1522228.23,,,1037015382.74,292444846.08,,744570536.66,774593053.99,-30022517.33,,0.77,0.77,24571217.11,769141753.77,799030834.18,-29889080.41,495828272.77,,918162103.5,178378304.18,116041092.97,,,,,,,2291666.65
0,164655,420600620,上海市天宸股份有限公司,600620.XSHG,600620,,,2018-03-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,51207881.08,51207881.08,83695158.14,29957679.35,3994327.47,,49299908.91,,-2735595.45,3178837.86,13037.2,93511913.96,443417.42,,,61114366.59,,745912.87,10461.1,,,61849818.36,1331560.81,,60518257.55,62549635.2,-2031377.65,,0.09,0.09,-297722842.66,-237204585.11,-235173207.46,-2031377.65,,,,,,,,,,,,
0,290238,420600619,上海海立(集团)股份有限公司,600619.XSHG,600619,900910,,2018-04-13,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,10446775442.05,10446775442.05,10117303778.81,8824690304.66,46142160.73,304704100.49,769321853.36,,144681462.36,27763897.21,25668546.86,3822864.78,3526214.18,,,383328475.96,,4758891.99,2625207.64,,,385462160.31,46690846.59,,338771313.72,281230857.96,57540455.76,,0.32,,-5053637.87,333717675.85,275981084.63,57736591.22,,,,,,,,,,,,40644709.96
0,164348,420600618,上海氯碱化工股份有限公司,600618.XSHG,600618,900908,,2018-03-16,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,7226746075.03,7226746075.03,6546399900.8,6067825995.34,35609963.18,156501033.0,148254272.29,,66747019.99,71461617.0,,328091950.55,318074367.87,,,1003842026.21,,1260981.65,608445.07,,,1004494562.79,14401776.33,,990092786.46,992603270.16,-2510483.7,,0.8584,0.8584,-15890843.82,974201942.64,976712426.34,-2510483.7,,,,,,,,,,,,6520926.98
0,301807,420600617,山西省国新能源股份有限公司,600617.XSHG,600617,900913,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,9651162060.09,9651162060.09,9701773533.87,8036885461.54,28588206.93,783755276.02,281484839.63,,557422449.09,13637300.66,-51707374.74,-2897086.31,-767716.9,,,28823618.08,,4410405.46,19678601.88,,,13555421.66,90142453.71,,-76587032.05,16587292.03,-93174324.08,,0.0153,0.0153,,-76587032.05,16587292.03,-93174324.08,,,,,,,,,,,,121874056.89
0,164040,420600616,上海金枫酒业股份有限公司,600616.XSHG,600616,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,986933447.56,986933447.56,921911512.99,518857443.18,40834437.05,193864980.47,160014977.36,,-1582127.94,9921802.87,,6641141.65,301459.49,,,76469740.85,,1225436.62,8446350.32,,,69248827.15,20665691.67,,48583135.48,55184573.55,-6601438.07,,0.11,0.11,-1992.49,48581142.99,55182581.06,-6601438.07,,,,,,,,,,,,4806664.63
0,163883,420600615,上海丰华(集团)股份有限公司,600615.XSHG,600615,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,94506126.59,94506126.59,96650992.85,75676270.61,1991930.46,3380014.07,15365650.0,,-144770.17,381897.88,,130314969.11,,,,128520080.38,,61467.55,84150.59,,,128497397.34,22174764.9,,106322632.44,106022111.71,300520.73,,0.564,0.564,-721453.26,105601179.18,105300658.45,300520.73,,,,,,,,,,,,318451.0
0,297343,420600614,鹏起科技发展股份有限公司,600614.XSHG,600614,900907,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2003671766.21,2003671766.21,1565801257.06,1228893074.57,22242354.09,4073978.93,186144462.85,,112803594.5,11643792.12,-3873279.56,6408603.15,1723753.26,,,490333367.06,,10933761.11,5515938.28,,,495751189.89,78943099.76,,416808090.13,387169455.76,29638634.37,,0.22,0.22,-42718365.58,374089724.55,344451090.18,29638634.37,,,,,,,,,,,,7055837.44
0,301803,420600613,上海神奇制药投资管理股份有限公司,600613.XSHG,600613,900904,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1735715955.47,1735715955.47,1607400508.37,689981755.2,28946209.67,723958374.7,121903706.69,,11977896.24,30632565.87,,1635082.2,,,,138701368.42,,8465061.91,1130581.36,,,146035848.97,26400130.9,,119635718.07,129601273.6,-9965555.53,,0.24,0.24,-9146822.07,110488896.0,120454451.53,-9965555.53,,,,,,,,,,,,10806254.2
0,299817,420600612,老凤祥股份有限公司,600612.XSHG,600612,900905,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,39810354440.2,39810354440.2,37973987813.52,36488078218.89,175121713.05,660588355.67,457391047.05,,169690879.73,23117599.13,-401347.78,562212.49,,,,1919611516.72,,50200735.11,4674464.28,,,1965137787.55,494832099.48,,1470305688.07,1136195994.58,334109693.49,,2.172,2.172,-71989556.28,1398316131.79,1069099076.21,329217055.58,,,,,,,,,,,,82227008.81
0,163272,420600611,大众交通(集团)股份有限公司,600611.XSHG,600611,900903,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2558615770.26,2394296440.73,2238651053.13,1667388112.0,105200982.26,69712758.69,307003012.8,,70589335.26,10235500.0,31988320.53,822339225.12,24090697.34,,,1218220578.1,,10222634.57,8170718.46,,,1220272494.21,292983072.7,,927289421.51,872602305.49,54687116.02,,0.3691,0.3691,-496168745.0,431120676.51,374456392.84,56664283.67,157646949.19,,6672380.34,8521352.12,,,,,,,,45145772.06
0,308373,420600610,上海中毅达股份有限公司,600610.XSHG,600610,900906,,2018-08-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,30521415.09,30521415.09,1112865995.57,32943669.43,262684.91,1050.0,202928567.63,,13855810.43,862874213.17,-950840.62,,,,,-1082836511.6,,14723.08,44276452.79,,,-1127098241.31,1459791.09,,-1128558032.4,-1128558032.4,,,-1.0535,-1.0535,,-1128558032.4,-1128558032.4,,,,,,,,,,,,,458909.5
0,292578,420600609,金杯汽车股份有限公司,600609.XSHG,600609,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,5770545975.85,5770545975.85,6000256232.69,4939491353.45,49475220.24,97033482.08,403197432.69,,262249957.85,248808786.38,10709.59,446497914.12,,,,367963008.26,,84125399.72,1646349.85,,,450442058.13,91185581.06,,359256477.07,100712951.71,258543525.36,,0.092,0.092,-2142638.2,357113838.87,97903486.73,259210352.14,,,,,,,,,,,,150454516.54
0,162806,420600608,上海宽频科技股份有限公司,600608.XSHG,600608,,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,470086310.9,470086310.9,535798562.63,468579587.66,1118194.74,8018116.1,48028159.67,,4874557.41,5179947.05,,120802372.04,,,,54680956.74,,5992430.21,512085.29,,,60161301.66,,,60161301.66,62321205.03,-2159903.37,,0.19,0.19,,60161301.66,62321205.03,-2159903.37,,,,,,,,,,,,112000.0
0,293970,420600606,绿地控股集团股份有限公司,600606.XSHG,600606,,,2018-04-24,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,290418222831.72,290174152035.6,274671796898.76,248551086513.2,9160806358.16,5966892689.11,7442003016.19,,1560613730.09,1978589139.5,-315586579.41,4287026828.42,1266549925.77,,,19762453398.39,,615069293.62,1116116964.16,,,19261405727.85,5689282354.57,,13572123373.28,9037766488.39,4534356884.89,,0.74,0.74,364783724.02,13936907097.3,9434441272.2,4502465825.1,236377096.86,,7693699.26,11781729.19,23723.32,,,,,,,38410705.73
0,162408,420600605,上海汇通能源股份有限公司,600605.XSHG,600605,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2473493739.51,2473493739.51,2442898602.66,2383222266.49,6462477.64,,28228727.74,,24880241.38,104889.41,,-1084353.96,-1097632.66,,,29689144.88,,3494989.63,84070.31,,,33100064.2,3724751.14,,29375313.06,29375313.06,,,0.199,0.199,,29375313.06,29375313.06,,,,,,,,,,,,,
0,162254,420600604,上海市北高新股份有限公司,600604.XSHG,600604,900902,,2018-03-29,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2191395319.81,2191395319.81,1766705455.17,1316428933.46,258731791.78,16789565.98,63838270.25,,109588946.06,1327947.64,,9311516.4,2512536.4,,,445141168.66,,2148317.89,37720.28,,,447251766.27,142682385.3,,304569380.97,231475094.48,73094286.49,,0.12,0.12,-141429.28,304427951.69,231333665.2,73094286.49,,,,,,,,,,,,11107000.04
