date,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
2011-12-29,9757,322007,创业板,2011-12-29,7297.7,2459.79,28900.0,53.24,40.78,36.93,
2011-12-30,9764,322007,创业板,2011-12-30,7433.79,2504.08,31200.0,59.39,37.67,37.62,
2012-01-04,9771,322007,创业板,2012-01-04,7183.09,2423.61,31900.0,62.55,40.24,36.35,
2012-01-05,9778,322007,创业板,2012-01-05,6783.91,2299.23,40100.0,71.83,45.12,34.33,
2012-01-06,9785,322007,创业板,2012-01-06,6798.44,2304.48,32300.0,56.78,37.18,34.41,
2012-01-09,9792,322007,创业板,2012-01-09,7048.5,2397.74,41500.0,73.16,44.62,35.67,
2012-01-10,9799,322007,创业板,2012-01-10,7345.52,2506.27,57600.0,102.21,66.38,36.92,
2012-01-11,9806,322007,创业板,2012-01-11,7354.04,2510.91,49900.0,92.0,54.71,36.96,
2012-01-12,9813,322007,创业板,2012-01-12,7254.64,2472.57,39500.0,75.43,44.84,36.46,
2012-01-13,9820,322007,创业板,2012-01-13,6842.92,2340.34,50100.0,92.45,59.29,34.27,
2012-01-16,9827,322007,创业板,2012-01-16,6510.96,2229.39,33100.0,57.07,36.51,32.61,
2012-01-17,9834,322007,创业板,2012-01-17,6820.43,2337.19,45400.0,77.41,47.34,34.09,
2012-01-18,9841,322007,创业板,2012-01-18,6420.28,2203.57,47900.0,82.43,52.79,32.09,
2012-01-19,9848,322007,创业板,2012-01-19,6513.39,2235.7,43800.0,71.87,44.69,32.56,
2012-01-20,9855,322007,创业板,2012-01-20,6632.4,2277.91,37900.0,61.55,38.62,33.12,
2012-01-30,9862,322007,创业板,2012-01-30,6687.63,2317.84,37100.0,62.93,39.03,33.4,
2012-01-31,9869,322007,创业板,2012-01-31,6656.13,2309.28,31200.0,52.0,34.99,33.24,
2012-02-01,9876,322007,创业板,2012-02-01,6689.12,2335.28,36400.0,63.81,44.14,33.24,
2012-02-02,9883,322007,创业板,2012-02-02,6826.98,2389.83,39600.0,66.31,42.55,33.93,
2012-02-03,9890,322007,创业板,2012-02-03,6982.94,2445.78,50800.0,85.19,54.04,34.7,
2012-02-06,9897,322007,创业板,2012-02-06,7052.59,2470.44,49100.0,83.71,50.52,35.05,
2012-02-07,9904,322007,创业板,2012-02-07,6916.24,2424.32,40400.0,69.54,44.68,34.37,
2012-02-08,9911,322007,创业板,2012-02-08,7101.12,2490.14,47000.0,78.94,48.67,35.29,
2012-02-09,9918,322007,创业板,2012-02-09,7194.67,2517.08,59700.0,106.02,62.93,35.69,
2012-02-10,9925,322007,创业板,2012-02-10,7207.15,2521.84,46900.0,81.67,48.98,35.75,
2012-02-13,9932,322007,创业板,2012-02-13,7369.72,2577.89,57100.0,103.8,58.13,36.56,
2012-02-14,9939,322007,创业板,2012-02-14,7344.97,2569.13,41500.0,75.32,44.98,36.44,
2012-02-15,9946,322007,创业板,2012-02-15,7468.42,2634.32,56100.0,98.91,55.14,37.05,
2012-02-16,9953,322007,创业板,2012-02-16,7497.91,2637.54,61700.0,111.59,71.12,36.97,
2012-02-17,9960,322007,创业板,2012-02-17,7454.14,2621.25,47100.0,84.99,49.45,36.75,
2012-02-20,9967,322007,创业板,2012-02-20,7490.83,2635.25,57200.0,106.51,56.8,36.93,
2012-02-21,9974,322007,创业板,2012-02-21,7648.09,2692.34,67800.0,130.55,68.4,37.69,
2012-02-22,9981,322007,创业板,2012-02-22,7887.33,2789.95,90000.0,171.54,88.62,38.87,
2012-02-23,9988,322007,创业板,2012-02-23,7911.3,2794.56,84500.0,165.46,84.9,38.96,
2012-02-24,9995,322007,创业板,2012-02-24,7980.16,2816.92,74200.0,145.36,76.27,39.23,
2012-02-27,10002,322007,创业板,2012-02-27,7973.7,2812.41,80900.0,161.11,80.23,39.2,
2012-02-28,10009,322007,创业板,2012-02-28,7870.11,2773.16,80000.0,158.81,84.46,38.25,
2012-02-29,10016,322007,创业板,2012-02-29,7740.32,2726.1,59200.0,119.15,65.6,37.3,
2012-03-01,10023,322007,创业板,2012-03-01,7808.4,2755.57,50100.0,98.98,53.35,37.52,
2012-03-02,10030,322007,创业板,2012-03-02,7962.53,2809.67,55000.0,105.81,56.78,38.09,
2012-03-05,10037,322007,创业板,2012-03-05,7981.56,2822.74,63200.0,126.64,65.78,38.05,
2012-03-06,10044,322007,创业板,2012-03-06,7888.06,2792.03,60500.0,121.33,65.73,37.57,
2012-03-07,10051,322007,创业板,2012-03-07,7879.02,2789.44,59500.0,116.39,62.99,37.53,
2012-03-08,10058,322007,创业板,2012-03-08,8043.71,2840.97,56000.0,110.0,62.41,38.02,
2012-03-09,10065,322007,创业板,2012-03-09,8226.16,2917.45,70700.0,142.53,74.35,38.56,
2012-03-12,10072,322007,创业板,2012-03-12,8303.43,2945.12,71200.0,147.75,73.55,38.51,
2012-03-13,10079,322007,创业板,2012-03-13,8383.38,2972.58,73000.0,147.74,74.13,38.56,
2012-03-14,10086,322007,创业板,2012-03-14,8004.15,2839.04,110400.0,223.82,113.63,36.8,
2012-03-15,10093,322007,创业板,2012-03-15,8014.23,2828.24,75600.0,154.98,86.23,36.2,
2012-03-16,10100,322007,创业板,2012-03-16,8191.49,2898.45,66000.0,133.13,70.57,37.0,
2012-03-19,10107,322007,创业板,2012-03-19,8409.72,2964.7,65700.0,135.09,77.37,37.63,
2012-03-20,10114,322007,创业板,2012-03-20,8133.69,2869.54,61400.0,126.96,71.27,36.21,
2012-03-21,10121,322007,创业板,2012-03-21,8140.92,2867.05,61000.0,125.88,74.0,35.76,
2012-03-22,10128,322007,创业板,2012-03-22,8142.44,2866.84,45500.0,93.11,54.81,35.81,
2012-03-23,10135,322007,创业板,2012-03-23,7992.41,2814.51,44900.0,89.25,52.94,35.08,
2012-03-26,10142,322007,创业板,2012-03-26,7978.22,2811.37,36600.0,75.34,42.31,34.89,
2012-03-27,10149,322007,创业板,2012-03-27,7962.73,2814.26,40500.0,83.78,45.32,34.48,
2012-03-28,10156,322007,创业板,2012-03-28,7554.47,2668.52,54400.0,103.43,60.15,32.66,
2012-03-29,10163,322007,创业板,2012-03-29,7557.4,2637.86,45900.0,88.08,54.55,30.77,
2012-03-30,10170,322007,创业板,2012-03-30,7499.73,2616.5,42300.0,75.24,47.33,30.49,
2012-04-05,10177,322007,创业板,2012-04-05,7700.62,2690.43,44000.0,81.42,46.55,31.17,
2012-04-06,10184,322007,创业板,2012-04-06,7744.97,2707.12,43900.0,81.32,47.25,31.4,
2012-04-09,10191,322007,创业板,2012-04-09,7629.6,2685.0,35900.0,66.6,39.81,30.92,
2012-04-10,10198,322007,创业板,2012-04-10,7769.04,2729.18,44200.0,83.35,54.37,31.09,
2012-04-11,10205,322007,创业板,2012-04-11,7777.78,2733.13,39600.0,73.5,44.5,31.24,
2012-04-12,10212,322007,创业板,2012-04-12,7929.6,2792.26,48600.0,87.75,51.95,31.85,
2012-04-13,10219,322007,创业板,2012-04-13,7982.43,2811.64,50100.0,90.48,52.66,32.04,
2012-04-16,10226,322007,创业板,2012-04-16,7937.62,2797.47,38500.0,71.18,41.07,31.79,
2012-04-17,10233,322007,创业板,2012-04-17,7875.86,2773.46,39400.0,72.31,42.19,31.89,
2012-04-18,10240,322007,创业板,2012-04-18,8042.71,2831.98,48800.0,86.68,49.34,32.89,
2012-04-19,10247,322007,创业板,2012-04-19,8075.1,2839.71,48700.0,87.56,50.25,33.02,
2012-04-20,10254,322007,创业板,2012-04-20,8130.71,2859.72,46800.0,85.87,48.43,33.4,
2012-04-23,10261,322007,创业板,2012-04-23,7707.51,2725.34,73400.0,121.94,74.07,31.5,
2012-04-24,10268,322007,创业板,2012-04-24,7589.77,2684.58,58500.0,97.77,58.56,31.02,
2012-04-25,10275,322007,创业板,2012-04-25,7647.58,2700.9,44600.0,75.51,50.13,31.23,
2012-04-26,10282,322007,创业板,2012-04-26,7597.33,2689.11,39100.0,64.95,40.97,31.0,
2012-04-27,10289,322007,创业板,2012-04-27,7670.6,2716.73,40700.0,66.68,42.18,31.28,
2012-05-02,10296,322007,创业板,2012-05-02,7767.12,2752.75,44000.0,73.68,42.33,31.68,
2012-05-03,10303,322007,创业板,2012-05-03,7835.6,2774.57,41500.0,72.3,41.67,31.96,
2012-05-04,10310,322007,创业板,2012-05-04,7993.99,2831.04,54600.0,96.65,52.97,32.62,
2012-05-07,10317,322007,创业板,2012-05-07,8184.41,2907.75,61400.0,114.17,60.95,33.4,
2012-05-08,10324,322007,创业板,2012-05-08,8242.3,2920.31,66400.0,122.98,70.45,33.45,
2012-05-09,10331,322007,创业板,2012-05-09,8110.87,2875.37,59700.0,109.61,61.19,32.92,
2012-05-10,10338,322007,创业板,2012-05-10,8196.27,2906.89,52100.0,94.61,52.89,33.28,
2012-05-11,10345,322007,创业板,2012-05-11,8222.7,2918.77,60300.0,106.53,67.3,32.81,
2012-05-14,10352,322007,创业板,2012-05-14,8204.18,2912.44,60500.0,108.4,63.23,32.74,
2012-05-15,10359,322007,创业板,2012-05-15,8199.4,2909.41,53000.0,87.9,51.44,32.73,
2012-05-16,10366,322007,创业板,2012-05-16,8092.5,2874.91,45800.0,80.79,47.6,32.31,
2012-05-17,10373,322007,创业板,2012-05-17,8168.77,2905.03,46900.0,79.3,45.92,32.63,
2012-05-18,10380,322007,创业板,2012-05-18,8067.75,2867.8,56800.0,95.18,56.87,32.24,
2012-05-21,10387,322007,创业板,2012-05-21,8037.3,2857.49,46200.0,77.86,46.51,32.12,
2012-05-22,10394,322007,创业板,2012-05-22,8146.58,2896.36,42000.0,71.8,41.58,32.57,
2012-05-23,10401,322007,创业板,2012-05-23,8138.04,2889.91,53100.0,85.85,53.77,32.38,
2012-05-24,10408,322007,创业板,2012-05-24,8112.85,2882.81,51700.0,80.78,50.4,32.28,
2012-05-25,10415,322007,创业板,2012-05-25,7961.88,2831.96,47600.0,74.16,47.23,31.68,
2012-05-28,10422,322007,创业板,2012-05-28,7999.09,2847.35,46800.0,70.14,44.17,31.84,
2012-05-29,10429,322007,创业板,2012-05-29,8144.47,2900.52,55400.0,86.77,50.0,32.42,
2012-05-30,10436,322007,创业板,2012-05-30,8210.88,2924.76,61800.0,97.36,54.64,32.7,
2012-05-31,10443,322007,创业板,2012-05-31,8295.57,2961.56,67800.0,106.19,61.94,33.04,
2012-06-01,10450,322007,创业板,2012-06-01,8362.65,2977.47,63700.0,102.95,64.81,33.0,
2012-06-04,10457,322007,创业板,2012-06-04,8136.57,2895.57,61900.0,98.98,60.65,32.11,
2012-06-05,10464,322007,创业板,2012-06-05,8121.1,2889.61,42400.0,70.31,43.04,32.05,
2012-06-06,10471,322007,创业板,2012-06-06,8116.46,2887.68,39000.0,61.4,38.56,32.03,
2012-06-07,10478,322007,创业板,2012-06-07,8086.5,2875.48,44200.0,71.56,43.53,31.91,
2012-06-08,10485,322007,创业板,2012-06-08,8123.78,2898.2,51300.0,84.88,52.21,31.96,
2012-06-11,10492,322007,创业板,2012-06-11,8355.14,2981.13,65100.0,106.56,60.62,32.88,
2012-06-12,10499,322007,创业板,2012-06-12,8347.12,2979.28,65100.0,105.75,61.05,32.85,
2012-06-13,10506,322007,创业板,2012-06-13,8534.17,3041.39,74400.0,116.84,67.48,33.46,
2012-06-14,10513,322007,创业板,2012-06-14,8484.87,3022.44,72100.0,113.58,66.42,33.27,
2012-06-15,10520,322007,创业板,2012-06-15,8511.66,3042.24,70700.0,109.07,64.16,33.37,
2012-06-18,10527,322007,创业板,2012-06-18,8654.18,3093.21,80000.0,127.16,71.81,33.94,
2012-06-19,10534,322007,创业板,2012-06-19,8665.78,3098.43,84900.0,137.4,83.43,33.82,
2012-06-20,10541,322007,创业板,2012-06-20,8715.37,3116.74,85900.0,135.01,81.31,34.02,
2012-06-21,10548,322007,创业板,2012-06-21,8586.66,3073.74,78400.0,121.59,73.54,33.52,
2012-06-25,10555,322007,创业板,2012-06-25,8376.64,3001.86,66500.0,102.49,62.99,32.7,
2012-06-26,10562,322007,创业板,2012-06-26,8347.34,2990.62,61100.0,94.15,58.47,32.59,
2012-06-27,10569,322007,创业板,2012-06-27,8408.25,3011.72,69600.0,112.96,66.03,32.83,
2012-06-28,10576,322007,创业板,2012-06-28,8380.98,2994.42,74000.0,115.47,79.04,32.48,
2012-06-29,10583,322007,创业板,2012-06-29,8532.67,3060.1,72200.0,111.1,66.63,33.08,
2012-07-02,10590,322007,创业板,2012-07-02,8709.19,3125.56,78300.0,127.56,71.86,33.77,
2012-07-03,10597,322007,创业板,2012-07-03,8782.32,3151.85,95200.0,152.86,84.59,34.05,
2012-07-04,10604,322007,创业板,2012-07-04,8718.85,3129.31,79700.0,126.59,74.01,33.8,
2012-07-05,10611,322007,创业板,2012-07-05,8607.49,3080.09,74600.0,126.85,75.64,33.32,
2012-07-06,10618,322007,创业板,2012-07-06,8721.29,3149.57,83100.0,141.51,79.21,33.76,
2012-07-09,10625,322007,创业板,2012-07-09,8510.51,3073.01,76800.0,126.54,72.54,32.95,
2012-07-10,10632,322007,创业板,2012-07-10,8396.71,3030.15,70900.0,113.07,71.71,32.37,
2012-07-11,10639,322007,创业板,2012-07-11,8440.95,3047.51,57500.0,94.69,55.88,32.54,
2012-07-12,10646,322007,创业板,2012-07-12,8590.97,3104.07,73400.0,120.3,69.94,33.12,
2012-07-13,10653,322007,创业板,2012-07-13,8433.93,3053.5,75000.0,118.01,71.42,32.52,
2012-07-16,10660,322007,创业板,2012-07-16,8018.9,2908.86,83800.0,126.25,75.8,30.92,
2012-07-17,10667,322007,创业板,2012-07-17,8063.37,2926.28,55500.0,81.8,50.54,31.09,
2012-07-18,10674,322007,创业板,2012-07-18,8167.95,2961.8,63000.0,94.73,60.62,31.28,
2012-07-19,10681,322007,创业板,2012-07-19,8270.32,3005.05,71100.0,106.36,65.0,31.68,
2012-07-20,10688,322007,创业板,2012-07-20,8239.63,2995.49,57900.0,87.16,53.73,31.56,
2012-07-23,10695,322007,创业板,2012-07-23,8195.38,2982.27,51900.0,79.38,49.13,31.39,
2012-07-24,10702,322007,创业板,2012-07-24,8253.21,3003.43,52400.0,79.3,48.89,31.61,
2012-07-25,10709,322007,创业板,2012-07-25,8267.05,3009.84,61000.0,96.08,59.66,31.67,
2012-07-26,10716,322007,创业板,2012-07-26,8297.13,3013.11,54700.0,93.63,60.49,31.35,
2012-07-27,10723,322007,创业板,2012-07-27,8272.16,3004.54,54100.0,92.97,56.84,31.26,
2012-07-30,10730,322007,创业板,2012-07-30,8075.35,2934.08,52500.0,80.81,52.49,30.52,
2012-07-31,10737,322007,创业板,2012-07-31,7895.43,2873.65,48500.0,72.68,46.86,29.84,
2012-08-01,10744,322007,创业板,2012-08-01,8088.38,2938.73,47600.0,73.22,49.21,30.37,
2012-08-02,10751,322007,创业板,2012-08-02,8108.11,2945.91,49800.0,80.62,50.24,30.45,
2012-08-03,10758,322007,创业板,2012-08-03,8350.01,3036.42,61200.0,99.65,60.05,31.36,
2012-08-06,10765,322007,创业板,2012-08-06,8567.98,3114.87,74500.0,121.82,70.14,32.18,
2012-08-07,10772,322007,创业板,2012-08-07,8657.68,3146.94,72000.0,124.36,69.18,32.3,
2012-08-08,10779,322007,创业板,2012-08-08,8590.43,3123.42,58400.0,95.48,55.34,32.05,
2012-08-09,10786,322007,创业板,2012-08-09,8755.57,3183.63,71100.0,114.5,65.79,32.66,
2012-08-10,10793,322007,创业板,2012-08-10,8747.81,3182.64,61700.0,100.38,56.8,32.63,
2012-08-13,10800,322007,创业板,2012-08-13,8583.86,3123.21,62100.0,98.25,56.9,32.02,
2012-08-14,10807,322007,创业板,2012-08-14,8691.32,3160.29,63400.0,100.02,58.77,32.42,
2012-08-15,10814,322007,创业板,2012-08-15,8597.22,3126.58,50800.0,84.16,49.67,32.07,
2012-08-16,10821,322007,创业板,2012-08-16,8513.72,3097.71,42300.0,66.45,41.11,31.76,
2012-08-17,10828,322007,创业板,2012-08-17,8569.33,3111.24,46000.0,75.91,48.27,31.8,
2012-08-20,10835,322007,创业板,2012-08-20,8672.43,3166.98,54800.0,80.78,49.12,32.18,
2012-08-21,10842,322007,创业板,2012-08-21,8912.8,3252.06,85700.0,129.01,78.85,33.03,
2012-08-22,10849,322007,创业板,2012-08-22,8909.86,3251.14,89600.0,138.78,79.85,33.02,
2012-08-23,10856,322007,创业板,2012-08-23,8982.39,3280.55,90100.0,134.57,79.08,33.28,
2012-08-24,10863,322007,创业板,2012-08-24,8767.31,3202.65,79600.0,118.43,73.44,32.49,
2012-08-27,10870,322007,创业板,2012-08-27,8607.65,3152.62,66200.0,98.32,59.09,31.9,
2012-08-28,10877,322007,创业板,2012-08-28,8722.81,3199.48,64500.0,99.73,59.23,32.32,
2012-08-29,10884,322007,创业板,2012-08-29,8749.21,3209.25,78800.0,120.12,69.83,32.42,
2012-08-30,10891,322007,创业板,2012-08-30,8480.09,3113.94,90400.0,139.14,81.85,31.42,
2012-08-31,10898,322007,创业板,2012-08-31,8541.06,3136.77,57400.0,85.1,53.7,31.65,
2012-09-03,10905,322007,创业板,2012-09-03,8741.12,3210.1,65600.0,101.27,60.1,32.39,
2012-09-04,10912,322007,创业板,2012-09-04,8732.82,3208.83,77500.0,118.77,71.23,32.36,
2012-09-05,10919,322007,创业板,2012-09-05,8837.03,3249.11,80000.0,115.38,71.11,32.75,
2012-09-06,10926,322007,创业板,2012-09-06,8942.2,3286.69,82500.0,118.96,71.14,33.14,
2012-09-07,10933,322007,创业板,2012-09-07,9174.39,3371.66,136900.0,200.77,106.15,34.0,
2012-09-10,10940,322007,创业板,2012-09-10,9248.77,3398.45,118700.0,175.71,91.96,34.28,
2012-09-11,10947,322007,创业板,2012-09-11,9213.25,3387.3,108300.0,154.66,83.26,34.15,
2012-09-12,10954,322007,创业板,2012-09-12,9239.42,3395.52,95500.0,138.58,79.51,34.19,
2012-09-13,10961,322007,创业板,2012-09-13,9071.87,3336.43,92600.0,133.06,74.97,33.57,
2012-09-14,10968,322007,创业板,2012-09-14,9018.54,3316.26,81900.0,118.07,66.56,33.38,
2012-09-17,10975,322007,创业板,2012-09-17,8735.65,3217.31,66100.0,92.52,56.42,32.33,
2012-09-18,10982,322007,创业板,2012-09-18,8751.55,3225.42,52700.0,75.09,44.91,32.39,
2012-09-19,10989,322007,创业板,2012-09-19,8806.37,3248.66,52500.0,73.06,43.88,32.59,
2012-09-20,10996,322007,创业板,2012-09-20,8536.36,3146.18,72400.0,102.33,64.25,31.47,
2012-09-21,11003,322007,创业板,2012-09-21,8353.62,3081.55,59700.0,82.7,49.99,30.8,
2012-09-24,11010,322007,创业板,2012-09-24,8375.74,3090.83,48200.0,66.6,40.12,30.88,
2012-09-25,11017,322007,创业板,2012-09-25,8262.22,3049.24,44600.0,63.38,38.82,30.46,
2012-09-26,11024,322007,创业板,2012-09-26,8001.91,2956.65,47900.0,64.95,41.93,29.53,
2012-09-27,11031,322007,创业板,2012-09-27,8230.73,3038.56,59800.0,81.91,53.29,30.24,
2012-09-28,11038,322007,创业板,2012-09-28,8383.66,3096.01,54200.0,73.35,45.17,30.8,
2012-10-08,11045,322007,创业板,2012-10-08,8396.61,3104.52,43700.0,61.81,36.58,30.84,
2012-10-09,11052,322007,创业板,2012-10-09,8691.05,3210.47,72400.0,100.43,60.03,31.86,
2012-10-10,11059,322007,创业板,2012-10-10,8806.98,3253.1,78300.0,110.12,62.31,32.29,
2012-10-11,11066,322007,创业板,2012-10-11,8631.99,3190.79,72200.0,101.39,61.94,31.65,
2012-10-12,11073,322007,创业板,2012-10-12,8593.31,3180.7,60300.0,84.02,51.56,31.5,
2012-10-15,11080,322007,创业板,2012-10-15,8464.9,3140.56,60900.0,83.44,51.87,31.03,
2012-10-16,11087,322007,创业板,2012-10-16,8496.99,3155.05,51700.0,71.21,44.42,31.15,
2012-10-17,11094,322007,创业板,2012-10-17,8545.1,3174.33,50400.0,65.13,42.09,31.32,
2012-10-18,11101,322007,创业板,2012-10-18,8683.1,3226.18,65100.0,86.04,50.8,31.83,
2012-10-19,11108,322007,创业板,2012-10-19,8662.21,3220.88,55600.0,73.48,45.67,31.76,
2012-10-22,11115,322007,创业板,2012-10-22,8715.05,3243.57,48400.0,66.46,42.38,31.95,
2012-10-23,11122,322007,创业板,2012-10-23,8571.87,3188.88,55000.0,76.82,47.13,31.43,
2012-10-24,11129,322007,创业板,2012-10-24,8530.78,3172.29,45400.0,62.17,37.89,31.28,
2012-10-25,11136,322007,创业板,2012-10-25,8433.15,3134.67,53600.0,69.3,42.54,30.92,
2012-10-26,11143,322007,创业板,2012-10-26,8273.51,3084.52,51900.0,69.66,44.97,30.33,
2012-10-29,11150,322007,创业板,2012-10-29,8299.57,3105.91,36800.0,51.21,30.96,30.43,
2012-10-30,11157,322007,创业板,2012-10-30,8312.14,3142.56,36600.0,49.12,29.97,30.48,
2012-10-31,11164,322007,创业板,2012-10-31,8337.19,3159.49,36600.0,50.03,30.92,30.57,
2012-11-01,11171,322007,创业板,2012-11-01,8467.89,3208.71,53500.0,73.09,43.15,31.04,
2012-11-02,11178,322007,创业板,2012-11-02,8479.21,3223.83,42600.0,58.92,35.76,31.09,
2012-11-05,11185,322007,创业板,2012-11-05,8394.16,3194.46,46700.0,64.17,39.07,30.77,
2012-11-06,11192,322007,创业板,2012-11-06,8367.84,3187.08,55200.0,73.02,45.08,30.68,
2012-11-07,11199,322007,创业板,2012-11-07,8359.58,3185.06,44400.0,58.53,36.73,30.65,
2012-11-08,11206,322007,创业板,2012-11-08,8169.78,3113.23,50000.0,63.58,40.55,29.95,
2012-11-09,11213,322007,创业板,2012-11-09,8139.82,3100.32,42500.0,54.16,35.14,29.84,
2012-11-12,11220,322007,创业板,2012-11-12,8204.55,3122.56,44300.0,59.4,37.8,30.08,
2012-11-13,11227,322007,创业板,2012-11-13,8084.42,3073.48,48800.0,68.03,43.16,29.64,
2012-11-14,11234,322007,创业板,2012-11-14,8094.35,3075.45,46900.0,65.5,40.78,29.68,
2012-11-15,11241,322007,创业板,2012-11-15,7969.05,3034.5,46000.0,62.27,40.93,29.22,
2012-11-16,11248,322007,创业板,2012-11-16,7951.24,3024.67,45700.0,59.08,39.33,29.15,
2012-11-19,11255,322007,创业板,2012-11-19,7989.38,3038.52,46800.0,60.26,39.12,29.29,
2012-11-20,11262,322007,创业板,2012-11-20,7992.96,3039.14,52800.0,67.09,44.89,29.3,
2012-11-21,11269,322007,创业板,2012-11-21,8051.4,3061.68,59200.0,72.4,49.3,29.51,
2012-11-22,11276,322007,创业板,2012-11-22,7968.5,3028.53,51500.0,62.87,42.44,29.21,
2012-11-23,11283,322007,创业板,2012-11-23,7965.96,3028.25,50800.0,63.1,42.87,29.2,
2012-11-26,11290,322007,创业板,2012-11-26,7819.95,2971.24,42800.0,54.01,37.27,28.67,
2012-11-27,11297,322007,创业板,2012-11-27,7500.9,2850.29,59400.0,70.62,48.39,27.5,
2012-11-28,11304,322007,创业板,2012-11-28,7362.21,2799.58,42600.0,48.52,34.56,26.99,
2012-11-29,11311,322007,创业板,2012-11-29,7277.84,2771.02,42100.0,46.89,33.85,26.68,
2012-11-30,11318,322007,创业板,2012-11-30,7341.26,2792.47,38200.0,42.45,30.41,26.91,
2012-12-03,11325,322007,创业板,2012-12-03,7144.04,2716.4,43300.0,46.61,34.76,26.19,
2012-12-04,11332,322007,创业板,2012-12-04,7231.57,2752.98,48400.0,52.15,38.77,26.51,
2012-12-05,11339,322007,创业板,2012-12-05,7517.1,2862.11,72100.0,81.23,54.07,27.56,
2012-12-06,11346,322007,创业板,2012-12-06,7501.05,2860.0,57000.0,61.82,42.23,27.5,
2012-12-07,11353,322007,创业板,2012-12-07,7681.78,2928.4,75000.0,81.21,54.27,28.16,
2012-12-10,11360,322007,创业板,2012-12-10,7820.55,2979.92,91600.0,100.16,62.81,28.67,
2012-12-11,11367,322007,创业板,2012-12-11,7743.08,2953.03,76800.0,83.67,54.0,28.39,
2012-12-12,11374,322007,创业板,2012-12-12,7755.03,2954.73,71200.0,83.1,54.23,28.43,
2012-12-13,11381,322007,创业板,2012-12-13,7651.52,2916.36,63900.0,73.59,49.01,28.05,
2012-12-14,11388,322007,创业板,2012-12-14,7947.67,3029.16,102900.0,119.23,72.29,29.14,
2012-12-17,11395,322007,创业板,2012-12-17,7926.64,3021.17,89000.0,106.2,63.62,29.06,
2012-12-18,11402,322007,创业板,2012-12-18,7890.35,3007.68,82700.0,98.33,62.16,28.93,
2012-12-19,11409,322007,创业板,2012-12-19,7962.17,3034.15,71600.0,85.98,54.18,29.19,
2012-12-20,11416,322007,创业板,2012-12-20,8067.19,3068.64,91500.0,114.66,69.98,29.57,
2012-12-21,11423,322007,创业板,2012-12-21,8208.59,3118.46,109700.0,144.64,85.31,30.09,
2012-12-24,11430,322007,创业板,2012-12-24,8362.18,3183.96,94300.0,133.07,75.3,30.66,
2012-12-25,11437,322007,创业板,2012-12-25,8537.54,3252.63,124000.0,169.89,94.37,31.3,
2012-12-26,11444,322007,创业板,2012-12-26,8788.82,3342.11,131500.0,183.52,102.46,32.22,
2012-12-27,11451,322007,创业板,2012-12-27,8588.09,3274.67,126600.0,177.39,103.23,31.49,
2012-12-28,11458,322007,创业板,2012-12-28,8696.22,3315.98,100600.0,144.73,81.83,31.88,
2012-12-31,11465,322007,创业板,2012-12-31,8731.2,3335.28,93200.0,141.06,72.83,32.01,
2013-01-04,11472,322007,创业板,2013-01-04,8714.08,3480.11,101900.0,152.23,82.31,31.95,
2013-01-07,11479,322007,创业板,2013-01-07,8876.99,3574.17,109800.0,160.16,85.54,32.54,
2013-01-08,11486,322007,创业板,2013-01-08,9040.75,3659.04,137400.0,200.49,106.37,33.14,
2013-01-09,11493,322007,创业板,2013-01-09,9006.49,3661.63,133500.0,188.7,102.62,33.02,
2013-01-10,11500,322007,创业板,2013-01-10,9084.98,3731.51,117000.0,164.26,88.58,33.31,
2013-01-11,11507,322007,创业板,2013-01-11,9014.36,3696.32,140200.0,207.54,113.79,33.05,
2013-01-14,11514,322007,创业板,2013-01-14,9369.39,3844.85,148000.0,222.68,112.35,34.35,
2013-01-15,11521,322007,创业板,2013-01-15,9554.88,3936.82,175200.0,261.53,130.86,35.03,
2013-01-16,11528,322007,创业板,2013-01-16,9452.56,3903.69,137500.0,202.1,109.16,34.65,
2013-01-17,11535,322007,创业板,2013-01-17,9369.21,3870.36,107300.0,159.53,85.38,34.35,
2013-01-18,11542,322007,创业板,2013-01-18,9539.4,3949.94,109900.0,167.73,86.25,34.97,
2013-01-21,11549,322007,创业板,2013-01-21,9605.68,4006.94,105300.0,163.89,84.48,35.21,
2013-01-22,11556,322007,创业板,2013-01-22,9346.39,3912.67,113600.0,173.49,95.74,34.23,
2013-01-23,11563,322007,创业板,2013-01-23,9373.73,3923.96,92000.0,141.08,77.18,34.33,
2013-01-24,11570,322007,创业板,2013-01-24,9108.84,3811.81,114400.0,169.41,90.19,33.36,
2013-01-25,11577,322007,创业板,2013-01-25,9157.32,3833.52,74200.0,108.23,59.12,33.52,
2013-01-28,11584,322007,创业板,2013-01-28,9407.4,3941.85,84800.0,125.76,66.41,34.44,
2013-01-29,11591,322007,创业板,2013-01-29,9502.32,3986.8,99400.0,152.21,79.65,34.78,
2013-01-30,11598,322007,创业板,2013-01-30,9412.51,3957.46,96900.0,145.81,78.33,34.45,
2013-01-31,11605,322007,创业板,2013-01-31,9317.26,3914.78,92000.0,136.01,74.02,34.1,
2013-02-01,11612,322007,创业板,2013-02-01,9371.81,3939.63,88000.0,128.54,68.26,34.3,
2013-02-04,11619,322007,创业板,2013-02-04,9241.86,3880.99,93100.0,136.41,71.4,33.82,
2013-02-05,11626,322007,创业板,2013-02-05,9358.19,3934.55,74800.0,114.52,61.72,34.17,
